DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PAV	PROAV		PTKVZ	dabei		Dem Juden auf drei Füssen mocht' er gleichen , Er schwankt dahin durch Schnee und kotigen Brei , Als trät' er ewig mit den Schuhen auf Leichen , Feindselig , hasserfüllt und stumpf	dabei	.	, bis ich nicht mehr kann .Dem Juden auf drei Füssen mocht' er gleichen , Er schwankt dahin durch Schnee und kotigen Brei , Als trät' er ewig mit den Schuhen auf Leichen , Feindselig , hasserfüllt und stumpf dabei .Mein Weib ist tot , und ich	137	33	baudelai_2gedicht_2gedicht.tsv
PAV	PROAV		PROAV	dabei		Sie tummelten sich mitten im ärgsten Sturme auf dem Eise herum und schienen sich	dabei	außerordentlich wohl zu fühlen .	vergessen , wie das eigentlich war .Sie tummelten sich mitten im ärgsten Sturme auf dem Eise herum und schienen sich dabei außerordentlich wohl zu fühlen .Welch seltsames Gefühl , die Füße wieder	870	14	nansen_nachtei3_nachtei3.tsv
PAV	PROAV		PROAV	dabei		Dies begann in einer etwas förmlichen Weise sich an das andere zu wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten	dabei	den Ton , so daß dieses beinahe artikulirt zu seyn schien .	das Land der Hauyhnhnms verlassen hatte .Dies begann in einer etwas förmlichen Weise sich an das andere zu wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten dabei den Ton , so daß dieses beinahe artikulirt zu seyn schien .Ich hege jetzt die Ueberzeugung , der	605	26	swift_hauyhnhn_hauyhnhn.tsv
PAV	PROAV		PROAV	dafür			Dafür	wüßte ich aber auch nichts , was weniger sein Versprechen hielte .	, ich sei nur noch halb .Dafür wüßte ich aber auch nichts , was weniger sein Versprechen hielte .Sie folgten uns oft nach bis in	459	0	montaign_essay_essay.tsv
PAV	PROAV		PROAV	dafür		Ein Ereignis verdient besonders hervorgehoben zu werden , da es das Verhalten der Truppe trefflich charakterisiert und wenigstens ein Beispiel	dafür	gibt , dass die Truppen ansatzweise zu Pflicht und Gehorsam zurückgefunden hatten .	zu Cassius Dio ( 80,2 ) .Ein Ereignis verdient besonders hervorgehoben zu werden , da es das Verhalten der Truppe trefflich charakterisiert und wenigstens ein Beispiel dafür gibt , dass die Truppen ansatzweise zu Pflicht und Gehorsam zurückgefunden hatten .Alexanders Regierung war ein nutzloser Kampf gegen	51	20	gibbon_verfall1_verfall1.tsv
PAV	PROAV		PROAV	dafür		» Ich fürchte , daß die Kinder	dafür	büßen müssen , wenn die Eltern ein Unrecht begangen haben .	Gespenster gibt , die ungerufen kommen ?» Ich fürchte , daß die Kinder dafür büßen müssen , wenn die Eltern ein Unrecht begangen haben .Er prüfte nochmals Puls und Herzschlag ,	340	7	gluemer_gesuehnt_gesuehnt.tsv
PAV	PROAV		PROAV	dahin		Dem Juden auf drei Füssen mocht' er gleichen , Er schwankt	dahin	durch Schnee und kotigen Brei , Als trät' er ewig mit den Schuhen auf Leichen , Feindselig , hasserfüllt und stumpf dabei .	, bis ich nicht mehr kann .Dem Juden auf drei Füssen mocht' er gleichen , Er schwankt dahin durch Schnee und kotigen Brei , Als trät' er ewig mit den Schuhen auf Leichen , Feindselig , hasserfüllt und stumpf dabei .Mein Weib ist tot , und ich	137	11	baudelai_2gedicht_2gedicht.tsv
PAV	PROAV		PROAV	dahin		Es könnte bis	dahin	aber Einer von uns die Mühe des Erzählens übernehmen , während den Anderen dann nichts zu thun bleibt , als über dem Zuhören den Mangel eines guten Abendbrodes zu vergessen .	sie sind , in Angriff nehmen !Es könnte bis dahin aber Einer von uns die Mühe des Erzählens übernehmen , während den Anderen dann nichts zu thun bleibt , als über dem Zuhören den Mangel eines guten Abendbrodes zu vergessen .» Wir dürfen unsern Schritt nicht beschleunigen	5387	3	moellhsn_wanderun_wanderun.tsv
PAV	PROAV		PROAV	damit		«	Damit	warf sie den Hasen in eine Ecke der Küche .	halt luedersmäßig viel Hor am Leib .« Damit warf sie den Hasen in eine Ecke der Küche .Und als nun die Jäger in die	740	1	antholog_schwab2_schwab2.tsv
PAV	PROAV		PROAV	damit		Nur draußen auf dem Corridor vernehm' ich deutlich , wie sie ausruft : Ich bin nur ein armes Mädchen , aber dieses Schloß soll eher über mir zusammenstürzen –	Damit	ging er hinaus und noch denselben Tag verließ er das Schloß , und wir sahen ihn viele Jahre nicht wieder .	sie laut und heftig sprechen hörte .Nur draußen auf dem Corridor vernehm' ich deutlich , wie sie ausruft : Ich bin nur ein armes Mädchen , aber dieses Schloß soll eher über mir zusammenstürzen – Damit ging er hinaus und noch denselben Tag verließ er das Schloß , und wir sahen ihn viele Jahre nicht wieder .Bis Mitternacht blieb Alles drüben still .	847	29	heyse_imgrafen_imgrafen.tsv
PAV	PROAV		PROAV	damit		"	Damit	zog er sein Mützchen ab , sprach andächtig und fromm das Gratias , und unter lustigen , frohen Gesprächen verzehrten wir das ländliche , kräftig und schmackhaft zubereitete Mahl .	so was taugt nicht beim Essen ." Damit zog er sein Mützchen ab , sprach andächtig und fromm das Gratias , und unter lustigen , frohen Gesprächen verzehrten wir das ländliche , kräftig und schmackhaft zubereitete Mahl ." Ich bat ihn , mir näher	2667	1	etahoff_elexiere_elexiere.tsv
PAV	PROAV		PROAV	damit		Zwar das Lob selber , das ich meinen Vätern hier erteile , käme ihm , wenn er noch lebte , noch so bedeutend vor als es mir selber leer erscheint , wenn ich mir ihn in der Ewigkeit vorstelle , wo er sich unter den Seligen nicht sonderlich	damit	brüsten wird , daß er im Jahr 1818 von meinem Lehrstuhl herab wieder als Kirchenkomponist der Baireuther Markgrafschaft ausgerufen worden ; – und ganz dasselbe und dieselbe Kälte gegen alles Loben soll mein Sohn von mir voraussetzen , wenn er einst in der Zeit , wo ich schon ein Seliger bin , den allgemeinen Beifall , den meine Werke gewonnen , feurig der Welt erzählt ; er soll aber , sowenig als ich , deshalb kälter oder kürzer malen .	abgeht , noch nachfragen zu können .Zwar das Lob selber , das ich meinen Vätern hier erteile , käme ihm , wenn er noch lebte , noch so bedeutend vor als es mir selber leer erscheint , wenn ich mir ihn in der Ewigkeit vorstelle , wo er sich unter den Seligen nicht sonderlich damit brüsten wird , daß er im Jahr 1818 von meinem Lehrstuhl herab wieder als Kirchenkomponist der Baireuther Markgrafschaft ausgerufen worden ; – und ganz dasselbe und dieselbe Kälte gegen alles Loben soll mein Sohn von mir voraussetzen , wenn er einst in der Zeit , wo ich schon ein Seliger bin , den allgemeinen Beifall , den meine Werke gewonnen , feurig der Welt erzählt ; er soll aber , sowenig als ich , deshalb kälter oder kürzer malen .Jedem Feste folgen Werkeltage ; aber aus	24	48	jeanpaul_selber_selber.tsv
