DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PAV	PROAV		PROAV	dabei		Sie sind eine Christin und glauben an das Evangelium , und	dabei	sind Sie so unbarmherzig !	ob ihnen recht geschieht oder nicht .Sie sind eine Christin und glauben an das Evangelium , und dabei sind Sie so unbarmherzig !« » Aber das kann ja nicht	8522	11	tolstoi_auferste_auferste.tsv
PAV	PROAV		PROAV	dabei		« und würde ihr der seligen Großmutter Zimmer überlassen , sie bedienen , für sie sorgen , sie Braut nennen und	dabei	Körbe machen ohne Ende .	gestorben ; willst du mich aufnehmen ?« und würde ihr der seligen Großmutter Zimmer überlassen , sie bedienen , für sie sorgen , sie Braut nennen und dabei Körbe machen ohne Ende .Und aus Dankbarkeit , aus kindlicher Liebe	549	21	holtei_vagabund_vagabund.tsv
PAV	PROAV		PROAV	dadurch		So sagte sie schlicht : Leeuwenhoek ließ Leibniz gewähren , wollte es sogar nicht merken , als dieser an der Schraube drehte und	dadurch	wieder andre Welten ins Gesichtsfeld bekam .	, welche Gebiete diese Erfindungen betreffen ?So sagte sie schlicht : Leeuwenhoek ließ Leibniz gewähren , wollte es sogar nicht merken , als dieser an der Schraube drehte und dadurch wieder andre Welten ins Gesichtsfeld bekam .» Ihre formale Bescheidenheit ist verdächtig .	12381	23	colerus_leibniz_leibniz.tsv
PAV	PROAV		PROAV	dafür		Ich weiß nicht , wie viel Ohrfeigen das aus Budapest emigrierte Gerücht Herrn Bekessy zuerkennt : wie viele er noch nicht erhalten hat , kann man sich in Wien an den Fingern der Hand , die	dafür	in Betracht käme , gewiß nicht abzählen .	: » Antwort an Karl Kraus .Ich weiß nicht , wie viel Ohrfeigen das aus Budapest emigrierte Gerücht Herrn Bekessy zuerkennt : wie viele er noch nicht erhalten hat , kann man sich in Wien an den Fingern der Hand , die dafür in Betracht käme , gewiß nicht abzählen .Es sei beabsichtigt , Verlag der Fackel	85	36	kraus_walpurgi_walpurgi.tsv
PAV	PROAV		PROAV	damit			Damit	wird weiter zusammenhängen , daß die illyrische Nationalität sich in dem Bereich der makedonischen Statthalterschaft besser behauptet hat als in dem der dalmatischen : in jenem lebt sie heute noch fort und es muß in der Kaiserzeit , abgesehen von dem griechischen Apollonia und der italischen Kolonie Dyrrachium , neben den beiden Reichssprachen im Binnenland , die des Volkes , die illyrische , geblieben sein .	Stadt als römische Bürgergemeinde eingerichtet wurde .Damit wird weiter zusammenhängen , daß die illyrische Nationalität sich in dem Bereich der makedonischen Statthalterschaft besser behauptet hat als in dem der dalmatischen : in jenem lebt sie heute noch fort und es muß in der Kaiserzeit , abgesehen von dem griechischen Apollonia und der italischen Kolonie Dyrrachium , neben den beiden Reichssprachen im Binnenland , die des Volkes , die illyrische , geblieben sein .Aber Verstärkung durch dort angesiedelte Veteranen und	1432	0	mommsen_roem08_roem08.tsv
PAV	KOUS		PROAV	damit		» Nein ,	damit	komm mir nicht , bleibe bei deinem Federvieh !	, meine Ferkel wegen des Tacitus !» Nein , damit komm mir nicht , bleibe bei deinem Federvieh !« Er trug die Lampe auf den	8798	3	freytag_verloren_verloren.tsv
PAV	PROAV		PROAV	damit		Freilich geben edle Seelen – z. B. mein Großonkel – Summen Geldes – da dieses dem Gifte so ähnlich und wie dieses in großen Portionen gefährlich ist und nur in kleinen offizinell – wie Materialhändler dieses Gift-Metall oder Metallgift nur gegen obrigkeitliche Permisse und Scheine aus ; aber das ist gutes Herz , der andere soll sich nicht	damit	vergiften durch die große Portion .	ja sonst unbezahlt wütig fressen könnte .Freilich geben edle Seelen – z. B. mein Großonkel – Summen Geldes – da dieses dem Gifte so ähnlich und wie dieses in großen Portionen gefährlich ist und nur in kleinen offizinell – wie Materialhändler dieses Gift-Metall oder Metallgift nur gegen obrigkeitliche Permisse und Scheine aus ; aber das ist gutes Herz , der andere soll sich nicht damit vergiften durch die große Portion .Was mich wundert , ist die allgemeine	5763	58	jeanpaul_titan_titan.tsv
PAV	PROAV		PROAV	damit		« Hätt 's nur noch	damit	sein Bewenden gehabt !	auf kaltem Boden recht tüchtige Zahnschmerzen .« Hätt 's nur noch damit sein Bewenden gehabt !Zu Fuß marschieren und noch obenein einen	1462	5	gaudy_werke4_book.tsv
PAV	PROAV		PROAV	damit		Wenn sie , wie es wahrscheinlich erscheint , beständig ihre weiblichen Nebenbuhler wegtreiben und ihre hellen Farben oder andere Reize entfalten und	damit	die Männchen anzuziehen versuchen , so können wir verstehen , wie es gekommen ist , daß sie allmählich mittelst der geschlechtlichen Zuchtwahl und der geschlechtlich beschränkten Vererbung schöner als die Männchen geworden sind , während die letzteren nicht modificiert oder nur unbedeutend modificiert wurden .	und heller gefärbt als ihre Männchen .Wenn sie , wie es wahrscheinlich erscheint , beständig ihre weiblichen Nebenbuhler wegtreiben und ihre hellen Farben oder andere Reize entfalten und damit die Männchen anzuziehen versuchen , so können wir verstehen , wie es gekommen ist , daß sie allmählich mittelst der geschlechtlichen Zuchtwahl und der geschlechtlich beschränkten Vererbung schöner als die Männchen geworden sind , während die letzteren nicht modificiert oder nur unbedeutend modificiert wurden .Ich wünschte gleichermaßen festzustellen , in wie	4316	22	darwin_abstammu_abstammu.tsv
PAV	ADJD		PROAV	danach		Viele Handlungskühnheiten ( z. B. Konferenz ) kommen uns nur kühn und schwer vor , weil wir in der Ruhe sind , wie schlechtes Wetter unerträglich , wenn man aus der warmen Stube hinaussieht – ist man draußen , fragt man nichts	darnach	, weil man die Rüstung entgegensetzt .	schadet Guten mehr als übertriebnes Lob .Viele Handlungskühnheiten ( z. B. Konferenz ) kommen uns nur kühn und schwer vor , weil wir in der Ruhe sind , wie schlechtes Wetter unerträglich , wenn man aus der warmen Stube hinaussieht – ist man draußen , fragt man nichts darnach , weil man die Rüstung entgegensetzt .Sprachmaschine ist wegen MenschenÄhnlichkeit so fürchterlich als	1395	42	jeanpaul_bemerkng_bemerkng.tsv
