DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVIZU	VVIZU		VVIZU	abschütteln		Und über den Dourofischfang früherer Zeiten bildete sich unter den nächstsitzenden Herrn ein schleppendes Gespräch , das die Damen benutzten , um zu flüstern und den Druck des feierlichen Schweigens	abzuschütteln	, das von der Suppe bis zu den Brathähnchen immer schwerer über uns lag .	beide so scharf und so stark !Und über den Dourofischfang früherer Zeiten bildete sich unter den nächstsitzenden Herrn ein schleppendes Gespräch , das die Damen benutzten , um zu flüstern und den Druck des feierlichen Schweigens abzuschütteln , das von der Suppe bis zu den Brathähnchen immer schwerer über uns lag .So also , in diesem in Zivilisation	1654	30	queiroz_stadtgeb_stadtgeb.tsv
VVIZU	VVINF		VVIZU	angehören		Das lange , schmale Gesicht mit der feingeformten Stirn , der scharfgeschnittenen Nase , den dünnen Lippen und dem spitzen bartlosen Kinn schien mehr einem vornehmen Staatsmann als einem Krieger	anzugehören	.	der Burg , Heinrich von Plauen .Das lange , schmale Gesicht mit der feingeformten Stirn , der scharfgeschnittenen Nase , den dünnen Lippen und dem spitzen bartlosen Kinn schien mehr einem vornehmen Staatsmann als einem Krieger anzugehören .Der eine , ein Mann nicht viel	3200	30	wichert_plauen_plauen.tsv
VVIZU	VVFIN		VVIZU	anklammern		Nun bist du Boden meines Vaterlands Mir erst ein Heiligtum , nun fühl' ich erst Den dringenden Beruf mich	anzuklammern	.	Entzöge mich gemeinsamer Gefahr ?Nun bist du Boden meines Vaterlands Mir erst ein Heiligtum , nun fühl' ich erst Den dringenden Beruf mich anzuklammern .Und solche Sorge nähm' ich mit hinüber	1473	19	goethe_nattocht_nattocht.tsv
VVIZU	VVINF		VVIZU	anlehnen		Er besann sich auf sich selbst und vergaß allmählich seinen unseligen Hang , jedem Traum nachzulaufen und sich bald da , bald dort vertraulich	anzulehnen	.	wie draußen in Wald und Feld .Er besann sich auf sich selbst und vergaß allmählich seinen unseligen Hang , jedem Traum nachzulaufen und sich bald da , bald dort vertraulich anzulehnen .Das Heimweh ging ihn an .	2210	24	hart_wunderki_wunderki.tsv
VVIZU	VVINF		VVIZU	anrühren		» Schön Dank , « erwiderten einige , und der Jäger fuhr leiser zu Tonele fort : Der Hansjörg hatte sich von dem Erath seinen Finger in einem mit Spiritus gefüllten Glase aufbewahren lassen , er wollte dies dem Kätherle schenken ; aber trotz seiner sonstigen Derbheit fürchtete sich das Mädchen davor , wie vor einem Gespenste , es wagte kaum das Glas	anzurühren	.	die Hände über dem Kopfe zusammen .» Schön Dank , « erwiderten einige , und der Jäger fuhr leiser zu Tonele fort : Der Hansjörg hatte sich von dem Erath seinen Finger in einem mit Spiritus gefüllten Glase aufbewahren lassen , er wollte dies dem Kätherle schenken ; aber trotz seiner sonstigen Derbheit fürchtete sich das Mädchen davor , wie vor einem Gespenste , es wagte kaum das Glas anzurühren .Es sah den blutenden Knaben , nahm	2003	63	auerbach_dorfg01_dorfg01.tsv
VVIZU	VVINF		VVIZU	anstellen		Der Hauptzeitvertreib der Kinder der Nachbarschaft hatte darin bestanden , sich in Haufen auf den Türschwellen zu versammeln und , zum großen Behagen der Nächstwohnenden überhaupt und der nervenschwachen Dame gegenüber insbesondere , unaufhörliche Klopfübungen aller Art	anzustellen	.	Zeit begann unsere Bekanntschaft mit ihm .Der Hauptzeitvertreib der Kinder der Nachbarschaft hatte darin bestanden , sich in Haufen auf den Türschwellen zu versammeln und , zum großen Behagen der Nächstwohnenden überhaupt und der nervenschwachen Dame gegenüber insbesondere , unaufhörliche Klopfübungen aller Art anzustellen .Der Besitzer geriet in Verlegenheit und das	165	37	dickens_londoner_londoner.tsv
VVIZU	VVFIN		VVIZU	anwerben		« Dagegen hatten alle angesehensten Männer ihm versichert , daß , wenn nur in England die Agitation fortgesetzt würde , der gegen das bestehende Gesetz geführte Schlag eine Aenderung hervorbringen könne und der angenehmen Hoffnung nachgebend , daß die besten Männer den schlechtesten gewachsen seien , drang er in mich , so viele Kräfte für seine Seite	anzuwerben	als möglich , und besonders , da er Scott's Ansprüche zu seinem Schlachtruf gemacht hatte , Lockhart Lockhart war der Schwiegersohn Sir Walter Scott's und sein Biograph .	diesen Punkt nicht lange in Zweifel .« Dagegen hatten alle angesehensten Männer ihm versichert , daß , wenn nur in England die Agitation fortgesetzt würde , der gegen das bestehende Gesetz geführte Schlag eine Aenderung hervorbringen könne und der angenehmen Hoffnung nachgebend , daß die besten Männer den schlechtesten gewachsen seien , drang er in mich , so viele Kräfte für seine Seite anzuwerben als möglich , und besonders , da er Scott's Ansprüche zu seinem Schlachtruf gemacht hatte , Lockhart Lockhart war der Schwiegersohn Sir Walter Scott's und sein Biograph .Er ging mit keiner ausdrücklichen Absicht nach	3997	57	forsterj_dickens-online_dickens1_dickens1.tsv
VVIZU	ADJA		VVIZU	anziehen		Wenn sie , wie es wahrscheinlich erscheint , beständig ihre weiblichen Nebenbuhler wegtreiben und ihre hellen Farben oder andere Reize entfalten und damit die Männchen	anzuziehen	versuchen , so können wir verstehen , wie es gekommen ist , daß sie allmählich mittelst der geschlechtlichen Zuchtwahl und der geschlechtlich beschränkten Vererbung schöner als die Männchen geworden sind , während die letzteren nicht modificiert oder nur unbedeutend modificiert wurden .	und heller gefärbt als ihre Männchen .Wenn sie , wie es wahrscheinlich erscheint , beständig ihre weiblichen Nebenbuhler wegtreiben und ihre hellen Farben oder andere Reize entfalten und damit die Männchen anzuziehen versuchen , so können wir verstehen , wie es gekommen ist , daß sie allmählich mittelst der geschlechtlichen Zuchtwahl und der geschlechtlich beschränkten Vererbung schöner als die Männchen geworden sind , während die letzteren nicht modificiert oder nur unbedeutend modificiert wurden .Ich wünschte gleichermaßen festzustellen , in wie	4316	25	darwin_abstammu_abstammu.tsv
VVIZU	VVIZU		VVIZU	aufklären		Sie sollten einmal wöchentlich am Abend zusammenkommen , um durch Besprechung und gemeinschaftliches Nachdenken sich über die wahren Interessen und Pflichten ihres Standes	aufzuklären	, ein Programm vernünftiger Forderungen für die Zukunft zu entwerfen und über die Mittel zu beraten , ihm Anhänger zu erwerben und die Solidarität der Gesinnung und des Handelns unter den Arbeitern jenseits und diesseits des Kanals zu fördern .	durch den Widerstand der ideallosen Welt .Sie sollten einmal wöchentlich am Abend zusammenkommen , um durch Besprechung und gemeinschaftliches Nachdenken sich über die wahren Interessen und Pflichten ihres Standes aufzuklären , ein Programm vernünftiger Forderungen für die Zukunft zu entwerfen und über die Mittel zu beraten , ihm Anhänger zu erwerben und die Solidarität der Gesinnung und des Handelns unter den Arbeitern jenseits und diesseits des Kanals zu fördern .Er hat daher vielleicht weniger innere Kämpfe	900	23	meysenbu_memidea2_memidea2.tsv
VVIZU	VVIZU		VVIZU	aufmachen		O , wie verwünschte er die Schwäche , die ihn noch hinderte , sich	aufzumachen	und für seine Rachepläne tätig zu sein !	eine begeisterte Glut in seinem Innern .O , wie verwünschte er die Schwäche , die ihn noch hinderte , sich aufzumachen und für seine Rachepläne tätig zu sein !« __ _ Herr Pickwick sah umher	7818	14	dickens_pickwic1_pickwic1.tsv
