DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VMPP	VMPP		VMPP	wollen		Zwar gefiel ihm die Hast , mit der er das Schloß und alle seine Reizungen , sobald es ihm Zeit zu sein gedünkt , verlassen , da es ihm nicht unbemerkt geblieben war , daß er die Empfindsamkeit des schönen Mädchens so hoch hätte hinauf spielen können , als er nur immer	gewollt	; dennoch konnte er sich nicht des heimlichen Verdachts gegen sich selbst erwehren , der Mangel an den üblichen Staatskleidungsstücken hätte ihn so plötzlich auf und davon getrieben .	verdrüßlichen Reise in der Stadt angekommen .Zwar gefiel ihm die Hast , mit der er das Schloß und alle seine Reizungen , sobald es ihm Zeit zu sein gedünkt , verlassen , da es ihm nicht unbemerkt geblieben war , daß er die Empfindsamkeit des schönen Mädchens so hoch hätte hinauf spielen können , als er nur immer gewollt ; dennoch konnte er sich nicht des heimlichen Verdachts gegen sich selbst erwehren , der Mangel an den üblichen Staatskleidungsstücken hätte ihn so plötzlich auf und davon getrieben .– Die Uniform ist überhaupt gar nicht	1760	52	schlegld_florenti_florenti.tsv
VMPP	VMPP		VMPP	wollen		» Denn – was habe ich eigentlich mit dieser Reise	gewollt	?	seinen Reden , das Charlotte auffiel .» Denn – was habe ich eigentlich mit dieser Reise gewollt ?» Nein « , erwiderte Durkley bestimmt	4019	10	daeubler_fackel_fackel.tsv
VMPP	VMPP		VMPP	wollen		– Wir haben etwas Unmögliches	gewollt	.	« fragte Lea leise .– Wir haben etwas Unmögliches gewollt .« » Was hat Michel Ihnen denn	2674	5	prevostm_lea_lea.tsv
VMPP	VVPP		VMPP	wollen		Denn jenes selbstherrliche Sollen , das unserm Willen vorgesetzt ist , muß doch selbst schon von uns irgendwie	gewollt	werden , da es sonst ohne jeden Angriffspunkt in uns in der Luft schweben würde : wir müssen es schon wollen , damit es zur Norm unseres Willens werden kann .	und nicht in der Wirklichkeit hat .Denn jenes selbstherrliche Sollen , das unserm Willen vorgesetzt ist , muß doch selbst schon von uns irgendwie gewollt werden , da es sonst ohne jeden Angriffspunkt in uns in der Luft schweben würde : wir müssen es schon wollen , damit es zur Norm unseres Willens werden kann .Dies aber wird sinnlos , wo die	488	18	simmel_schoniet_schoniet.tsv
VMPP	VMPP		VMPP	wollen		‹ › Ich wünsche es mir nicht besser ‹ , sagte er und drückte mir die Hand , › ich habe es immer so	gewollt	.	wohl sagen , nie trocken geworden .‹ › Ich wünsche es mir nicht besser ‹ , sagte er und drückte mir die Hand , › ich habe es immer so gewollt .Du hast übrigens ein prächtiges Kind ,	8218	24	weisse_armevers_armevers.tsv
VMPP	VMPP		VMPP	wollen		Und in der Tat , seine Romane sind formlos , vieles erscheint nicht wie vom Künstler	gewollt	und gestaltet , sondern wie von einem Besessenen in namenloser Angst in die Welt hinausgeschrien .	Spinnenfinger an Servets Scheiterhaufen gewärmt hat .Und in der Tat , seine Romane sind formlos , vieles erscheint nicht wie vom Künstler gewollt und gestaltet , sondern wie von einem Besessenen in namenloser Angst in die Welt hinausgeschrien .Nichts mehr verbindet diese Kirche mit Origenes	8934	16	ossietzk_schrift1_schrift1.tsv
VMPP	VVPP		VMPP	wollen		Und die Sache wurde nach unzähligen Bredouillen so geordnet , wie es seine Frau	gewollt	hatte ... » Halt's Maul , Uldahl !	Na , wie amüsiert ihr euch ?Und die Sache wurde nach unzähligen Bredouillen so geordnet , wie es seine Frau gewollt hatte ... » Halt's Maul , Uldahl !» Guten Tag , Kinder !	1371	14	wied_herlinge_herlinge.tsv
VMPP	VMPP		VMPP	wollen		Un' die Großmutter hot wie gewöhnlich die Kanarie'vöchl g'füttert un ' mit denne geplappert un' der Hildebrand hot zum Frensche ' vum Blum was gebischpert , daß die 'n ganz rothe Kopp ' kriecht hot un' is nocher der Disch hergericht ' un' 's Esse' b'sorcht worre' , ganz prächtig , dann die alt' Fraa hot's so	gewollt	un' 's Frens hot 's schun wege' ihr 'm Louis gern getha ' .	der schüchterne Wagner is – Bräutigam !Un' die Großmutter hot wie gewöhnlich die Kanarie'vöchl g'füttert un ' mit denne geplappert un' der Hildebrand hot zum Frensche ' vum Blum was gebischpert , daß die 'n ganz rothe Kopp ' kriecht hot un' is nocher der Disch hergericht ' un' 's Esse' b'sorcht worre' , ganz prächtig , dann die alt' Fraa hot's so gewollt un' 's Frens hot 's schun wege' ihr 'm Louis gern getha ' .aber die Marie will fort un' will	197	57	kobell_paelzisc_paelzisc.tsv
VMPP	VMPP		VMPP	wollen		Niemand zwingt dich ja ... Du hast es doch selbst	gewollt	... « » Wie spät ist es ?	wählen « , sagten die einen .Niemand zwingt dich ja ... Du hast es doch selbst gewollt ... « » Wie spät ist es ?Er schauderte vor Entsetzen , als hätte	427	10	mereschk_14dezemb_14dezemb.tsv
VMPP	VVPP		VMPP	wollen		Denn indem sie dem absoluten Geist das Sein zeigt oder vorstellt , das er annehmen könnte , wenn er wollte , das also nichts ist und nie mehr als bloße Möglichkeit sein würde , wenn er es nicht wollte – indem sie also dem vollkommenen Geist etwas zeigt , das er wollen könnte – und zwar etwas eigentlich zu Wollendes – nämlich ein bloßes sein und nicht sein Könnendes , Zufälliges ( nur ein solches kann eigentlich	gewollt	werden ) , indem sie also dem vollkommenen Geist einen solchen Gegenstand eines möglichen Wollens zeigt , wird er sich als Wille , als der wollen kann , inne , und diese Erscheinung ( denn mehr ist es nicht ) es ist noch keine Realität , es ist eine bloße Erscheinung in dem vollkommenen Geist , diese Erscheinung der ersten Möglichkeit eines von ihm selbst verschiedenen Seins setzt ihn zuerst in Freiheit gegen die Notwendigkeit seines unvordenklichen Seins , das er nicht sich selbst gegeben hat , in dem er also nicht mit Freiheit oder mit Willen ist , jene Erscheinung gibt ihn also zuerst sich selbst , indem sie ihn von jener heiligen zwar und übernatürlichen , aber unverbrüchlichen Ananke befreit , in deren Armen er gleichsam zuerst empfangen worden , und bis zu diesem – obwohl ohne Zwischenzeit eintretenden – der Ewigkeit unmittelbar folgenden – Moment gelegen hatte .	Wesen hervortretende oder sich zeigende Möglichkeit .Denn indem sie dem absoluten Geist das Sein zeigt oder vorstellt , das er annehmen könnte , wenn er wollte , das also nichts ist und nie mehr als bloße Möglichkeit sein würde , wenn er es nicht wollte – indem sie also dem vollkommenen Geist etwas zeigt , das er wollen könnte – und zwar etwas eigentlich zu Wollendes – nämlich ein bloßes sein und nicht sein Könnendes , Zufälliges ( nur ein solches kann eigentlich gewollt werden ) , indem sie also dem vollkommenen Geist einen solchen Gegenstand eines möglichen Wollens zeigt , wird er sich als Wille , als der wollen kann , inne , und diese Erscheinung ( denn mehr ist es nicht ) es ist noch keine Realität , es ist eine bloße Erscheinung in dem vollkommenen Geist , diese Erscheinung der ersten Möglichkeit eines von ihm selbst verschiedenen Seins setzt ihn zuerst in Freiheit gegen die Notwendigkeit seines unvordenklichen Seins , das er nicht sich selbst gegeben hat , in dem er also nicht mit Freiheit oder mit Willen ist , jene Erscheinung gibt ihn also zuerst sich selbst , indem sie ihn von jener heiligen zwar und übernatürlichen , aber unverbrüchlichen Ananke befreit , in deren Armen er gleichsam zuerst empfangen worden , und bis zu diesem – obwohl ohne Zwischenzeit eintretenden – der Ewigkeit unmittelbar folgenden – Moment gelegen hatte .Sie ist nun als die das überwundene	807	77	schellin_philoffe_philoffe.tsv
