DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PTKANT	NN		PTKANT	bitte			Bitte	, denken Sie gut an mich !	waren so sehr freundlich zu mir .Bitte , denken Sie gut an mich !« – Sie atmete kurz .	7818	0	kraze_garba_garba.tsv
PTKANT	NE		NN	bitte		»	Bitte	, keine Ursache , « klang es zurück .	kurze Verbeugung und verließ das Zimmer .» Bitte , keine Ursache , « klang es zurück .« gab Krosigk zurück , verbeugte sich	5328	1	schrecke_krosigk_krosigk.tsv
PTKANT	NN		PTKANT	gewiß		Ihrem Verführer findet sie das wundervollste Wort der Vergebung , das je eine Frau gesprochen :	Gewiß	, niemand war berechtigter als sie , einem neuen Gedichtbande den Satz voranzuschicken : sagt ihr ganzes Schicksal .	sie es beklagt mit einem Wort .Ihrem Verführer findet sie das wundervollste Wort der Vergebung , das je eine Frau gesprochen : Gewiß , niemand war berechtigter als sie , einem neuen Gedichtbande den Satz voranzuschicken : sagt ihr ganzes Schicksal .« Immer ist sie das Opfer ,	1389	16	zweig_desborde_desborde.tsv
PTKANT	NN		PTKANT	ja			Ja	, sie hatte den ersten Jugendfreund geliebt , geliebt mit aller Kraft .	folgte ihm nur mit den Augen .Ja , sie hatte den ersten Jugendfreund geliebt , geliebt mit aller Kraft .Es soll der Teufel holen , wenn	8993	0	gerstaec_gold_gold.tsv
PTKANT	NE		NN	ja		»	Ja	, ja , ja , « sagte der Doktor .	am wenigsten an ihre Rolle dachte .» Ja , ja , ja , « sagte der Doktor .Ich konnte das nicht verstehen : mir	303	1	cechov_novel2_cechov2.tsv
PTKANT	NE		NN	ja		»	Ja	« , sagte der Commerzienrath seufzend , » meine Leber ist drei Zoll zu groß – sie paßt mir nicht mehr und trägt sich auch nicht ab – sie wird immer größer , bis sie mir einmal das Herz abdrückt .	Schritten im Zimmer auf und nieder .» Ja « , sagte der Commerzienrath seufzend , » meine Leber ist drei Zoll zu groß – sie paßt mir nicht mehr und trägt sich auch nicht ab – sie wird immer größer , bis sie mir einmal das Herz abdrückt .« fragte der Commerzienrath , während die	795	1	gerstaec_mahlhube_mahlhube.tsv
PTKANT	PTKANT		NN	ja		« Darauf pfiff er und fuhr dann brummend fort : »	Ja	ja , es ist eine merkwürdige Zeit , man hat Beispiele von Exempeln , daß alte Schornsteine einstürzen , Ziegen krepiren , Kuhschwänze dagegen wackeln und doch nicht abfallen – Pfui Teufel !	Was für Dinge , Unteroffizier Poltes ?« Darauf pfiff er und fuhr dann brummend fort : » Ja ja , es ist eine merkwürdige Zeit , man hat Beispiele von Exempeln , daß alte Schornsteine einstürzen , Ziegen krepiren , Kuhschwänze dagegen wackeln und doch nicht abfallen – Pfui Teufel !Um aber wieder den Eindruck dieses ernsten	900	11	hacklaen_wortmann_wortmann.tsv
PTKANT	NN		PTKANT	ja			Ja	, das Jahr war gerade nicht zum Prahlen , aber die nächsten Jahre mußte ich noch mehr Widerwärtigkeiten erdulden .	als wenn auch die sich veränderten .Ja , das Jahr war gerade nicht zum Prahlen , aber die nächsten Jahre mußte ich noch mehr Widerwärtigkeiten erdulden .Flügelschön flog schnell , aber die Wildgänse	2738	0	lagerloe_nielsho2_nielsho2.tsv
PTKANT	NE		NN	ja		»	Ja	wohl !	Menschen , als ginge Alles fort .» Ja wohl !Die Menschen , die das Salz im	19	1	scheerba_immermut_immermut.tsv
PTKANT	NE		NN	ja		« »	Ja	, zuweilen , wenn es paßt .	sehr hohen und sehr kranken Gebieter !« » Ja , zuweilen , wenn es paßt .Wir wohnen im Kratong , und du	8699	2	may_friede_friede.tsv
PTKANT	NE		NN	ja		»	Ja	, siehst du , die Sörrina hat die Kuh im Verdacht , seit gestern morgen stiertoll zu sein !	denen er selbst es gelernt hatte .» Ja , siehst du , die Sörrina hat die Kuh im Verdacht , seit gestern morgen stiertoll zu sein !Und da stand jetzt der Sam und	5649	1	roelvaag_schweige_schweige.tsv
PTKANT	PTKANT		PTKANT	ja			Ja	, sie sagt es , aber sagt es immer erst , wenn einer tot ist oder keinen Atem mehr hat oder das Wasser ihm schon ans Herz stößt .	Nichts .Ja , sie sagt es , aber sagt es immer erst , wenn einer tot ist oder keinen Atem mehr hat oder das Wasser ihm schon ans Herz stößt .Was ist es denn ?	633	0	fontane_birnbaum_birnbaum.tsv
PTKANT	PTKANT		PTKANT	ja			Ja	, ja , das ist des Michels Faust !	Who are you ?Ja , ja , das ist des Michels Faust !What ?	2746	0	vischer_faust3_faust3.tsv
PTKANT	PTKANT		PTKANT	ja			Ja	.	Darin ist er nicht wie unsereiner .Ja .Wenn er einmal etwas verspricht , dann	2629	0	antholog_tiernove_tiernove.tsv
PTKANT	NE		NN	ja		« »	Ja	« , sagte Sam , » und es hat den außerordentlichen Vorteil , daß die Schließer äußerst bedacht sind , jedermann , der diese Schlechtigkeit begehen will , ohne sie bezahlt zu haben , abzufangen , worauf die Sache in die Zeitungen kommt und sie wegen ihrer Wachsamkeit belobt werden .	Abend hat er außerordentliche Atmungsbeschwerden bekommen .« » Ja « , sagte Sam , » und es hat den außerordentlichen Vorteil , daß die Schließer äußerst bedacht sind , jedermann , der diese Schlechtigkeit begehen will , ohne sie bezahlt zu haben , abzufangen , worauf die Sache in die Zeitungen kommt und sie wegen ihrer Wachsamkeit belobt werden .– Kommen Sie zurück !	6702	2	dickens_pickwic2_pickwic2.tsv
PTKANT	PTKANT		NN	ja		–	Ja	, gewiß « , sagte er , als seine Zuhörer schwiegen , » es ist so merkwürdig damit , daß die wandernden Familien der verschiedenen Stämme , wenn sie sich in der großen Wüste begegnen , sich oft gar nicht , oder doch nur mit Mühe verstehen und unter sich manchmal Dolmetscher nötig haben , um ein Gespräch zu führen .	in Kopenhagen als großer Schatz zukommen .– Ja , gewiß « , sagte er , als seine Zuhörer schwiegen , » es ist so merkwürdig damit , daß die wandernden Familien der verschiedenen Stämme , wenn sie sich in der großen Wüste begegnen , sich oft gar nicht , oder doch nur mit Mühe verstehen und unter sich manchmal Dolmetscher nötig haben , um ein Gespräch zu führen .Ihr , Christie Hvaland , solltet mich	897	1	muegge_malanger_malanger.tsv
