DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PTKZU	PTKZU		PTKZU	zu		Und nach langer Zeit hob sie sich empor , warf noch einen Blick auf den herrlichen Erzengel Michael und den armen Teufel darunter , setzte sich und 109 verfaßte einen Brief , in welchem folgende Worte geschrieben standen : Die Jungfrau starrte ihn ängstlich an , in der Meinung , daß er plötzlich irre redete ; doch wie er ihr ruhig und frei ins Antlitz blickte , lachte sie laut auf und rief : Mit diesen Worten erhob sie sich , nahm den Knaben auf den Arm und winkte mir , die kleine Leiche	zu	tragen .	Augen strahlten vor Freude und Schönheit .Und nach langer Zeit hob sie sich empor , warf noch einen Blick auf den herrlichen Erzengel Michael und den armen Teufel darunter , setzte sich und 109 verfaßte einen Brief , in welchem folgende Worte geschrieben standen : Die Jungfrau starrte ihn ängstlich an , in der Meinung , daß er plötzlich irre redete ; doch wie er ihr ruhig und frei ins Antlitz blickte , lachte sie laut auf und rief : Mit diesen Worten erhob sie sich , nahm den Knaben auf den Arm und winkte mir , die kleine Leiche zu tragen .Ich meinestheils war auch nicht gerade blind	289	94	hoffmaha_phaeaken_phaeaken.tsv
PTKZU	PTKZU		PTKZU	zu		Man hatte ihm die Möglichkeit vorgespiegelt , in kurzer Zeit Offizier	zu	werden , er hatte Handgeld genommen , und war auf das preußische Gebiet abgeführt worden .	in allerlei ärgerliche Händel verwickelt worden .Man hatte ihm die Möglichkeit vorgespiegelt , in kurzer Zeit Offizier zu werden , er hatte Handgeld genommen , und war auf das preußische Gebiet abgeführt worden .Er hieß Daschieri und stammte aus einer	9450	11	koepke_tieck_tieck.tsv
PTKZU	PTKZU		PTKZU	zu		Dies begann in einer etwas förmlichen Weise sich an das andere	zu	wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten dabei den Ton , so daß dieses beinahe artikulirt zu seyn schien .	das Land der Hauyhnhnms verlassen hatte .Dies begann in einer etwas förmlichen Weise sich an das andere zu wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten dabei den Ton , so daß dieses beinahe artikulirt zu seyn schien .Ich hege jetzt die Ueberzeugung , der	605	11	swift_hauyhnhn_hauyhnhn.tsv
PTKZU	APPR		APPR	zu		Dies begann in einer etwas förmlichen Weise sich an das andere zu wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten dabei den Ton , so daß dieses beinahe artikulirt	zu	seyn schien .	das Land der Hauyhnhnms verlassen hatte .Dies begann in einer etwas förmlichen Weise sich an das andere zu wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten dabei den Ton , so daß dieses beinahe artikulirt zu seyn schien .Ich hege jetzt die Ueberzeugung , der	605	35	swift_hauyhnhn_hauyhnhn.tsv
PTKZU	PTKZU		PTKZU	zu		– Glaubst du nun also , sprach ich , eingestanden	zu	haben , auch das den Regierenden und Stärkeren unzuträgliche zu tun sei gerecht , wenn die Regierenden wider Wissen was ihnen übel ist anordnen , und du doch sagst , diesen sei gerecht zu tun was jene angeordnet haben ?	ist das nicht eingestanden ?– Glaubst du nun also , sprach ich , eingestanden zu haben , auch das den Regierenden und Stärkeren unzuträgliche zu tun sei gerecht , wenn die Regierenden wider Wissen was ihnen übel ist anordnen , und du doch sagst , diesen sei gerecht zu tun was jene angeordnet haben ?Ist es nicht eingestanden , daß ,	26989	10	schleier_platowrk_platowrk.tsv
PTKZU	PTKZU		PTKZU	zu		– Glaubst du nun also , sprach ich , eingestanden zu haben , auch das den Regierenden und Stärkeren unzuträgliche	zu	tun sei gerecht , wenn die Regierenden wider Wissen was ihnen übel ist anordnen , und du doch sagst , diesen sei gerecht zu tun was jene angeordnet haben ?	ist das nicht eingestanden ?– Glaubst du nun also , sprach ich , eingestanden zu haben , auch das den Regierenden und Stärkeren unzuträgliche zu tun sei gerecht , wenn die Regierenden wider Wissen was ihnen übel ist anordnen , und du doch sagst , diesen sei gerecht zu tun was jene angeordnet haben ?Ist es nicht eingestanden , daß ,	26989	20	schleier_platowrk_platowrk.tsv
PTKZU	PTKZU		PTKZU	zu		– Glaubst du nun also , sprach ich , eingestanden zu haben , auch das den Regierenden und Stärkeren unzuträgliche zu tun sei gerecht , wenn die Regierenden wider Wissen was ihnen übel ist anordnen , und du doch sagst , diesen sei gerecht	zu	tun was jene angeordnet haben ?	ist das nicht eingestanden ?– Glaubst du nun also , sprach ich , eingestanden zu haben , auch das den Regierenden und Stärkeren unzuträgliche zu tun sei gerecht , wenn die Regierenden wider Wissen was ihnen übel ist anordnen , und du doch sagst , diesen sei gerecht zu tun was jene angeordnet haben ?Ist es nicht eingestanden , daß ,	26989	44	schleier_platowrk_platowrk.tsv
PTKZU	PTKZU		PTKZU	zu		Er hatte ja alles versucht , was in seiner Macht stand , um es	zu	überwinden .	war im Sommer des Jahres 1876 .Er hatte ja alles versucht , was in seiner Macht stand , um es zu überwinden .« Mehr als zwei Jahre waren vergangen	3448	14	jaegerh_kristian_kristian.tsv
PTKZU	PTKZU		PTKZU	zu		Besonders der Schluß läßt darin nichts	zu	wünschen übrig : › Wie wir hören , war diese von Herrn Professor Weber ganz neu entdeckte Berühmtheit längere Zeit Hauslehrer bei dem Sohne eines der ersten Grundbesitzer unsres Landes , mit dessen Erziehung sie aber durchaus kein glänzendes Resultat erzielte .	Er reichte ihm das Zeitungsblatt hin .Besonders der Schluß läßt darin nichts zu wünschen übrig : › Wie wir hören , war diese von Herrn Professor Weber ganz neu entdeckte Berühmtheit längere Zeit Hauslehrer bei dem Sohne eines der ersten Grundbesitzer unsres Landes , mit dessen Erziehung sie aber durchaus kein glänzendes Resultat erzielte .Einen Willen haben und ihn unter allen	4803	6	wernere_vineta_vineta.tsv
PTKZU	PTKZU		PTKZU	zu		Das ganze Personal ist glücklicherweise auf der Bühne ; so hoff' ich die Kleine allein sprechen	zu	können !	Was ist mir entwendet worden ?Das ganze Personal ist glücklicherweise auf der Bühne ; so hoff' ich die Kleine allein sprechen zu können !Hat man mir einen Diebstahl verschwiegen ?	2342	16	gutzkow_urbild_urbild.tsv
