DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVIMP	ADJD		VVFIN	ahnen		– Up sin Postament un in de Gedichten würd hei Japhetus Divisor näumt , wil dat hei dat Land Meckelnborg för ümmer in drei Deil deilt hett ,	ahn	Feldmäters , blot dörch » Sonderinteressen « , as sei up Stun'ns dortau seggen .	– Also de is dat ?– Up sin Postament un in de Gedichten würd hei Japhetus Divisor näumt , wil dat hei dat Land Meckelnborg för ümmer in drei Deil deilt hett , ahn Feldmäters , blot dörch » Sonderinteressen « , as sei up Stun'ns dortau seggen .– Wo ?	86	28	reuter_meklnbrg_meklnbrg.tsv
VVIMP	NE		VVIMP	geben			Gib	mir dein Geld .	Du bist reich .Gib mir dein Geld .Dein Geld .	2394	0	ebnresch_armklein_armklein.tsv
VVIMP	VVFIN		ADJD	gieren		da in einer fabel bei Saxo gramm. p. 48 ein Horvendilus filius Gervendili vorkommt und ahd. der eigenname Kêrwentil ( Schm. 2 , 334 ) und Gêrentil ( trad. fuld. 2 , 106 ) ,	geir	( hasta ) aber besser zu ör stimmt als zu eyra ( auris ) , so darf die letzte erklärung auf beifall rechnenso legt auch Uhland ( über Thor s. 47 ff. ) aus , in Grôa sieht er wachsthum der saat , in Örvandill aufschießen des keims .	ist Wendel ein name des teufels .da in einer fabel bei Saxo gramm. p. 48 ein Horvendilus filius Gervendili vorkommt und ahd. der eigenname Kêrwentil ( Schm. 2 , 334 ) und Gêrentil ( trad. fuld. 2 , 106 ) , geir ( hasta ) aber besser zu ör stimmt als zu eyra ( auris ) , so darf die letzte erklärung auf beifall rechnenso legt auch Uhland ( über Thor s. 47 ff. ) aus , in Grôa sieht er wachsthum der saat , in Örvandill aufschießen des keims .soll Wendel auf die verwandlungen des flöteblasenden	11316	35	grimm_demyth_demyth.tsv
VVIMP	NE		NE	hasten		» Ich habe noch einen wichtigen Gang vor , « entschuldigte er sich , » einen Krankenbesuch , bei dem ich wohl ein Sorgen- oder Sektbrecherchen brauchen könnte , aber – – « »	Haste	denn nich meinen Louis jesehn , Louis jesehn , Louis jesehn !	Dinge sind drei , Herr Pastor !» Ich habe noch einen wichtigen Gang vor , « entschuldigte er sich , » einen Krankenbesuch , bei dem ich wohl ein Sorgen- oder Sektbrecherchen brauchen könnte , aber – – « » Haste denn nich meinen Louis jesehn , Louis jesehn , Louis jesehn !Auf dreien auch nicht !	1118	34	rose_sorgen_sorgen.tsv
VVIMP	NE		VVFIN	honen		»	Hon	's aa dafahrn , « entgegnete die Alte rasch .	ihrem Gatten endlich ein Ende nehmen .» Hon 's aa dafahrn , « entgegnete die Alte rasch .Er wollte in ein paar Tagen ,	1778	1	schmidtm_bubricht_bubricht.tsv
VVIMP	NN		VVIMP	hören			Hört	seinen Namen , ihr Krieger der Comantschen !	« » Ja .Hört seinen Namen , ihr Krieger der Comantschen !Die Bruchstellen sind teils neu , teils	5304	0	may_siloewe1_0inhalt.tsv
VVIMP	NE		VVIMP	lassen		Er hört Heyermans ' Worte im Hirn : »	Laß	dir das Essen vorschmecken .	Ja .Er hört Heyermans ' Worte im Hirn : » Laß dir das Essen vorschmecken .Aber Herr Doktor – « ( und	735	9	seidelw_puppen_puppen.tsv
VVIMP	NN		VVIMP	lassen			Laß	ab – daß neuer Kindermord Des Hauses alten Ruhm nicht schände !	ab – o sieh nicht fort !Laß ab – daß neuer Kindermord Des Hauses alten Ruhm nicht schände !Die Ohren taub , die Augen zu	6	0	freiligr_glaubens_weissefr.tsv
VVIMP	NE		VVIMP	lassen			Laß	Sie jetzt alle Privatfehden .	Was will Sie .Laß Sie jetzt alle Privatfehden .L' exercise – Mittler .	2615	0	gutzkow_koeniglt_koeniglt.tsv
VVIMP	VVIMP		VVIMP	lassen		Als sich die Bauern ganz gehorsam wegschleichen wollten , hielt Schir Ali sie zurück und sagte : »	Laßt	mich einmal die Beinkleider näher besehen !	die Schande des weiblichen Geschlechtes bleiben !Als sich die Bauern ganz gehorsam wegschleichen wollten , hielt Schir Ali sie zurück und sagte : » Laßt mich einmal die Beinkleider näher besehen !« riefen ihre Gefährtinnen .	4656	18	morier_hadschib_hadschib.tsv
VVIMP	VVFIN		VVFIN	lassen		Scheik der Todeskarawane ( zum Himmel aufblickend ) Abu Kital So	laß	ihn doch !	– Sie ließ ihn mir .Scheik der Todeskarawane ( zum Himmel aufblickend ) Abu Kital So laß ihn doch !Der Schmuck von Bent'ullah !	419	11	may_abelbabe_abelbabe.tsv
VVIMP	VVFIN		VVFIN	lassen		« Nun begann der Förster zu bitten und zu flehen : » Ach ,	laß	mich doch hier , wenn 's auch nur im Keller ist !	, mit einem auf der Diele .« Nun begann der Förster zu bitten und zu flehen : » Ach , laß mich doch hier , wenn 's auch nur im Keller ist !» Halt !	1276	14	proehle_harzsag1_harzsag1.tsv
VVIMP	VVFIN		VVIMP	lassen		Mitrovich : Ich schwör in aller Namen , doch	laßt	uns lieber jeden andern Ort zuerst durchwühlen als diesen , wo Eure Feinde , die Feinde unsrer Freiheit , sind verschüttet .	's in Ewigkeit mir nicht verzeihen .Mitrovich : Ich schwör in aller Namen , doch laßt uns lieber jeden andern Ort zuerst durchwühlen als diesen , wo Eure Feinde , die Feinde unsrer Freiheit , sind verschüttet .Unstät und flüchtig auf der Welt zu	367	9	arnim_marino_marino.tsv
VVIMP	ADJD		NN	nehmen		Schau , Lenz ,	nimm	dir ein Exempel an mir .	jungen Leuten kann man nichts sagen .Schau , Lenz , nimm dir ein Exempel an mir .Als sie die Treppe im Hause des	32282	4	auerbach_dorfgsch-alle_dorfgsch.tsv
VVIMP	ADJD		NN	nehmen		Durch sie bin ich gescheuert wie dein Becher , von dem du sprachst , und wenn ich jetzt in der Stille vor dir tobe , so	nimm	an , daß es mein deutsches Silber ist , ein empörtes Gemüt , was an mir zum Vorschein kommt .	Untreue zu begegnen mit gleicher Verstellung .Durch sie bin ich gescheuert wie dein Becher , von dem du sprachst , und wenn ich jetzt in der Stille vor dir tobe , so nimm an , daß es mein deutsches Silber ist , ein empörtes Gemüt , was an mir zum Vorschein kommt .» Die Völker leben in Siechtum und	8310	26	freytag_ahnen_ahnen.tsv
VVIMP	ADJD		NN	nehmen		Da ,	nimm	doch mal das Kind !	« » Herr Gott , Niels !Da , nimm doch mal das Kind !» Armer Kerl !	1878	2	schlaf_papahaml_papahaml.tsv
VVIMP	VVFIN		NN	nehmen		Ich bitte dich inständig ,	nimm	mich mit !	setze , wirst du nicht zurückgehalten .Ich bitte dich inständig , nimm mich mit !Du hast zwei gleichschnelle Kamele .	3101	5	may_mahdi2_0inhalt.tsv
VVIMP	ADJD		NN	nehmen		Sie bemerkte seine Verlegenheit , und um ihn daraus zu ziehen , ergriff sie ein dürres Schilfrohr am Ufer des Weihers , zerbrach's in drei Stücke und sprach : » Wähle eine von diesen drei Hülsen , oder	nimm	eine ohne Wahl .	Krokus schwieg .Sie bemerkte seine Verlegenheit , und um ihn daraus zu ziehen , ergriff sie ein dürres Schilfrohr am Ufer des Weihers , zerbrach's in drei Stücke und sprach : » Wähle eine von diesen drei Hülsen , oder nimm eine ohne Wahl .Gerührt durch die freundschaftliche Aufnahme , die	6033	38	musaeus_vmd_vmd.tsv
VVIMP	VVFIN		VVIMP	s.		da in einer fabel bei Saxo gramm. p. 48 ein Horvendilus filius Gervendili vorkommt und ahd. der eigenname Kêrwentil ( Schm. 2 , 334 ) und Gêrentil ( trad. fuld. 2 , 106 ) , geir ( hasta ) aber besser zu ör stimmt als zu eyra ( auris ) , so darf die letzte erklärung auf beifall rechnenso legt auch Uhland ( über Thor	s.	47 ff. ) aus , in Grôa sieht er wachsthum der saat , in Örvandill aufschießen des keims .	ist Wendel ein name des teufels .da in einer fabel bei Saxo gramm. p. 48 ein Horvendilus filius Gervendili vorkommt und ahd. der eigenname Kêrwentil ( Schm. 2 , 334 ) und Gêrentil ( trad. fuld. 2 , 106 ) , geir ( hasta ) aber besser zu ör stimmt als zu eyra ( auris ) , so darf die letzte erklärung auf beifall rechnenso legt auch Uhland ( über Thor s. 47 ff. ) aus , in Grôa sieht er wachsthum der saat , in Örvandill aufschießen des keims .soll Wendel auf die verwandlungen des flöteblasenden	11316	65	grimm_demyth_demyth.tsv
VVIMP	ADJA		VVIMP	s.		– Nachforschen also werden wir bei dem GotteHiemit ist offenbar Apollo in jener nemlichen Beziehung gemeint , in welcher wir oben , B. IV , Cap. 5 , die apollinische Religion als die von Plato bevorzugte trafen (	s.	Anm. 152 ) Man beachte auch in beiden Stellen die Ausdrucksweise , daß der Gott den erforderlichen Kultus » erklärt « .	– Ja , durchaus wohl .– Nachforschen also werden wir bei dem GotteHiemit ist offenbar Apollo in jener nemlichen Beziehung gemeint , in welcher wir oben , B. IV , Cap. 5 , die apollinische Religion als die von Plato bevorzugte trafen ( s. Anm. 152 ) Man beachte auch in beiden Stellen die Ausdrucksweise , daß der Gott den erforderlichen Kultus » erklärt « .– Bei diesem und all derartigem werden	4409	38	platon_staat_staat.tsv
VVIMP	ADJA		VVIMP	s.		– Ueber den Ursprung und die Möglichkeit des Irrthums sind seit Platons bildlichen Auflösungen darüber , vom Taubenschlage , wo man die unrechte Taube greift u.	s.	w. ( Theaetet .	und dabei unauflöslichen Gegensatz behaftet ist .– Ueber den Ursprung und die Möglichkeit des Irrthums sind seit Platons bildlichen Auflösungen darüber , vom Taubenschlage , wo man die unrechte Taube greift u. s. w. ( Theaetet ..	1319	26	schopenh_weltwil1_weltwil1.tsv
VVIMP	VVFIN		VVFIN	schreiben		Ich habe Dich in meinem Brief um häufige und ausführliche Nachricht gebeten über alles , was im Hauptquartier vorgeht ; schreibe mir oft , aber ich beschwöre Dich ,	schreibe	mir nie die Wahrheit , schreibe mir nichts von dem , was wirklich dort geschieht , nichts von dem , was ihr hofft und fürchtet – nur das eine , daß Du lebst und meiner gedenkst .	die Hände des abgehenden Kuriers legt .Ich habe Dich in meinem Brief um häufige und ausführliche Nachricht gebeten über alles , was im Hauptquartier vorgeht ; schreibe mir oft , aber ich beschwöre Dich , schreibe mir nie die Wahrheit , schreibe mir nichts von dem , was wirklich dort geschieht , nichts von dem , was ihr hofft und fürchtet – nur das eine , daß Du lebst und meiner gedenkst .« rief Pawjel , seinen Handjar weit	2491	29	meding_plewna_plewna.tsv
