DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
FM.xy	NE		CARD	(230			(230	) Sokrates : Aber daß , als dem Übel entgegengesetzt , das Gewinnen etwas Gutes ist ?	hältst du die Gewinnsüchtigen für unverständig .(230 ) Sokrates : Aber daß , als dem Übel entgegengesetzt , das Gewinnen etwas Gutes ist ?Sokrates : Meinst du wissend es sei	3688	0	platon_platowr1_platowr1.tsv
FM.xy	CARD		CARD	1		Volterra , Daniele da , M (	1	) , ( 2 ) , ( 3 ) , ( 4 ) .	) ff. , ( 3 ) .Volterra , Daniele da , M ( 1 ) , ( 2 ) , ( 3 ) , ( 4 ) .– Antonio , M ( 1 )	11032	7	burckhar_cicerone_cicerone.tsv
FM.xy	CARD		CARD	1		(	1	) , ( 2 ) .	( 1 ) .( 1 ) , ( 2 ) .Albergo del Europa .	7948	1	burckhar_cicerone_cicerone.tsv
FM.xy	CARD		CARD	2		Volterra , Daniele da , M ( 1 ) , (	2	) , ( 3 ) , ( 4 ) .	) ff. , ( 3 ) .Volterra , Daniele da , M ( 1 ) , ( 2 ) , ( 3 ) , ( 4 ) .– Antonio , M ( 1 )	11032	11	burckhar_cicerone_cicerone.tsv
FM.xy	CARD		CARD	2		( 1 ) , (	2	) .	( 1 ) .( 1 ) , ( 2 ) .Albergo del Europa .	7948	5	burckhar_cicerone_cicerone.tsv
FM.xy	CARD		CARD	25		VI. S.	25	.	der englischen Übersetzung von Wilkins kannte .VI. S. 25 .– D. empfing die Krone .	1785	2	herder_adrastea_adrastea.tsv
FM.xy	CARD		ADJA	25.			25.	( 26. ) Und er erhört diejenigen , welche glauben und das Rechte tun , und mehrt ihnen seine Huld ; den Ungläubigen aber wird strenge Strafe .	er kennt das Innerste der Brust .25. ( 26. ) Und er erhört diejenigen , welche glauben und das Rechte tun , und mehrt ihnen seine Huld ; den Ungläubigen aber wird strenge Strafe .« Aber so Allah wollte , versiegelte	1884	0	henning_koran_koran.tsv
FM.xy	CARD		ADJA	26.		25. (	26.	) Und er erhört diejenigen , welche glauben und das Rechte tun , und mehrt ihnen seine Huld ; den Ungläubigen aber wird strenge Strafe .	er kennt das Innerste der Brust .25. ( 26. ) Und er erhört diejenigen , welche glauben und das Rechte tun , und mehrt ihnen seine Huld ; den Ungläubigen aber wird strenge Strafe .« Aber so Allah wollte , versiegelte	1884	2	henning_koran_koran.tsv
FM.xy	CARD		CARD	3		Volterra , Daniele da , M ( 1 ) , ( 2 ) , (	3	) , ( 4 ) .	) ff. , ( 3 ) .Volterra , Daniele da , M ( 1 ) , ( 2 ) , ( 3 ) , ( 4 ) .– Antonio , M ( 1 )	11032	15	burckhar_cicerone_cicerone.tsv
FM.xy	CARD		CARD	4		Volterra , Daniele da , M ( 1 ) , ( 2 ) , ( 3 ) , (	4	) .	) ff. , ( 3 ) .Volterra , Daniele da , M ( 1 ) , ( 2 ) , ( 3 ) , ( 4 ) .– Antonio , M ( 1 )	11032	19	burckhar_cicerone_cicerone.tsv
FM.xy	CARD		ADJA	64.			64.	( 65. ) Und sie fanden einen unserer Diener , dem wir unsre Barmherzigkeit gegeben und unser Wissen gelehrt hatten .	Das ist's , was wir suchten .64. ( 65. ) Und sie fanden einen unserer Diener , dem wir unsre Barmherzigkeit gegeben und unser Wissen gelehrt hatten .Als wir beim Felsen einkehrten , da	657	0	henning_koran_koran.tsv
