DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PTKA	PTKA		PTKA	allzu		Sein	allzu	früher Ruhm , seine Wichtigkeit , die Schmeicheleien , die die Welt den Künstlern zollt , ohne sich viel dabei zu denken , verliehen ihm jenes Selbstbewußtsein , das in Geckenhaftigkeit ausartet , je mehr sich das Talent verflüchtigt .	angebetet und von der Gesellschaft verhätschelt .Sein allzu früher Ruhm , seine Wichtigkeit , die Schmeicheleien , die die Welt den Künstlern zollt , ohne sich viel dabei zu denken , verliehen ihm jenes Selbstbewußtsein , das in Geckenhaftigkeit ausartet , je mehr sich das Talent verflüchtigt .Das Glück hatte den Künstler beträchtlich verschönt	9428	1	balzac_lisbeth_lisbeth.tsv
PTKA	PTKA		APPRART	am		«	Am	liebsten erzählte der Bus , der nicht nur am Tage gut und weit sehen konnte , sondern auch bei Nacht so weit wie seine starken Lampen schienen , von den Menschen .	, daß sich das Warten lohnt .« Am liebsten erzählte der Bus , der nicht nur am Tage gut und weit sehen konnte , sondern auch bei Nacht so weit wie seine starken Lampen schienen , von den Menschen .Ich sage dir , wo die Wege	17	1	fabeln_woerdema_woerd097.tsv
PTKA	PTKA		PTKA	am		Die Zollbeamten sind , aus Furchtsamkeit oder aus schlimmern Beweggründen , lässig und ängstlich , und gehen diesen Menschen , die durch solche schlaffe Justiz trotzig und verwegen geworden ,	am	liebsten aus dem Wege .	, das sag' ich vom Herzen .Die Zollbeamten sind , aus Furchtsamkeit oder aus schlimmern Beweggründen , lässig und ängstlich , und gehen diesen Menschen , die durch solche schlaffe Justiz trotzig und verwegen geworden , am liebsten aus dem Wege .» Gott segne den Herrn !	1371	30	scott_guymann1_guymann1.tsv
PTKA	PTKA		APPRART	am		Genug , ich bin weit entfernt , die Hoffnung aufzugeben , daß sie sich noch , unvermerkt , und	am	ehesten ohne fremdes Einmischen , zu dieser ruhigen Selbstgenügsamkeit und Festigkeit des Gemüths läutern werde , ohne welche wir freylich Ursache hätten immer für sie in Sorgen zu seyn .	lieber bestritten als bekräftigt sehen mögen .Genug , ich bin weit entfernt , die Hoffnung aufzugeben , daß sie sich noch , unvermerkt , und am ehesten ohne fremdes Einmischen , zu dieser ruhigen Selbstgenügsamkeit und Festigkeit des Gemüths läutern werde , ohne welche wir freylich Ursache hätten immer für sie in Sorgen zu seyn .Auch das kannst du an den Hunden	4161	19	wieland_aristipp_aristipp.tsv
PTKA	PTKA		PTKA	am		– Zaca , glaub' ich , wird wohl einsehen , daß er sich	am	besten ruhig verhält , wenn er selber den Platz ungefährdet verlassen will .	haben sie doch nicht dazu geladen ?– Zaca , glaub' ich , wird wohl einsehen , daß er sich am besten ruhig verhält , wenn er selber den Platz ungefährdet verlassen will .« fragte Pertena .	6268	13	gerstaec_aguila_aguila.tsv
PTKA	PTKA		PTKA	am		» Ist nicht jeder Künstler wie ein Schulknabe , der	am	besten arbeitet , wenn 's ihm auf dem Nagel brennt ?	eine gute Weile die Stimmung abwarten .» Ist nicht jeder Künstler wie ein Schulknabe , der am besten arbeitet , wenn 's ihm auf dem Nagel brennt ?Es ward ihm aber , daß er	1150	10	riehl_musiker_musiker.tsv
PTKA	PTKA		PTKA	zu		Es soll ja nicht gerade gesagt werden , daß sein Kopf nur so eben in die Oeffnung hineingegangen wäre – nein , das wäre etwas	zu	viel behauptet .	» Ja .Es soll ja nicht gerade gesagt werden , daß sein Kopf nur so eben in die Oeffnung hineingegangen wäre – nein , das wäre etwas zu viel behauptet .» Weiß noch nicht , « lautete	8457	25	kraftr_nobody8_nobody8.tsv
PTKA	APPR		PTKA	zu		Sie deuten auf dasselbe gelehrte und betriebsame Volk der asiatischen Halbinsel , dessen Sprache auf unsren Sternkarten nur	zu	oft verstümmelt erscheint .	Compaß in europäischen Meeren geschifft wurde .Sie deuten auf dasselbe gelehrte und betriebsame Volk der asiatischen Halbinsel , dessen Sprache auf unsren Sternkarten nur zu oft verstümmelt erscheint .Auch Gilbert , in seinem berühmten Werke	13718	18	humbolda_kosmos_kosmos.tsv
PTKA	PTKA		PTKA	zu		) » Nun ist es	zu	spät , mich meinem Schicksale zu widersetzen : die Erinnerung an Sie , Ihr liebes , unvergleichliches Bild wird nun die ewige Qual und die ewige Wonne meines Lebens sein ; eine schwere Pflicht ist aber noch zu erfüllen : ich muß Ihnen ein schreckliches Geheimnis enthüllen und damit eine unüberwindliche Schranke zwischen uns errichten ... « – » Diese Schranke hat schon immer bestanden , « unterbrach ihn Marja Gawrilowna lebhaft , » niemals konnte ich die Ihre werden .	ließ den Kopf noch tiefer sinken .) » Nun ist es zu spät , mich meinem Schicksale zu widersetzen : die Erinnerung an Sie , Ihr liebes , unvergleichliches Bild wird nun die ewige Qual und die ewige Wonne meines Lebens sein ; eine schwere Pflicht ist aber noch zu erfüllen : ich muß Ihnen ein schreckliches Geheimnis enthüllen und damit eine unüberwindliche Schranke zwischen uns errichten ... « – » Diese Schranke hat schon immer bestanden , « unterbrach ihn Marja Gawrilowna lebhaft , » niemals konnte ich die Ihre werden .Marja Gawrilowna machte das Buch zu und	187	5	puschkin_erzaehlg_schneest.tsv
PTKA	PTKA		PTKA	zu		Karl Haus und Decatur hofften bei dieser Gelegenheit in die Stadt einzudringen , um so dort selbst nach ihren Lieben Nachforschungen anstellen zu können , allein man war	zu	schwach .	Das darfst du nicht vergessen .Karl Haus und Decatur hofften bei dieser Gelegenheit in die Stadt einzudringen , um so dort selbst nach ihren Lieben Nachforschungen anstellen zu können , allein man war zu schwach .Stand : Ingenieur , Zweck der Reise	464	28	opperman_100jahre_100jahre.tsv
