DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ADV	KON		ADV	aber		Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde ,	aber	Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .	kam Heilwig von den Ställen her .Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .Wicho sprang hinaus auf die offene Lände	5152	13	ganghofe_martinsk_martinsk.tsv
ADV	ADV		ADV	auch		Sie hatten keinen gelehrten Begriff von der Kunst , aber eine desto größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden half , so wenig	auch	das , was sie sagten , zu bedeuten haben mochte .	sich sehr viel mit ihrem Theater .Sie hatten keinen gelehrten Begriff von der Kunst , aber eine desto größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden half , so wenig auch das , was sie sagten , zu bedeuten haben mochte .» « Da seht nun selbst ,	862	54	wieland_abdera_abdera.tsv
ADV	ADV		ADV	da		Man kann sie ja gar nicht zeigen	da	unten !	wird sich Frisur und Robe zerdrücken .Man kann sie ja gar nicht zeigen da unten !Nun kam über ihn die Angst eines	5388	7	stratz_deutwund_deutwund.tsv
ADV	ADV		ADV	da		Auf / und wo der nechste Back-Ofen ist /	da	steckt den Betrüger in die volle Glut .	gedencken einer Rebellion schuldig zu seyn .Auf / und wo der nechste Back-Ofen ist / da steckt den Betrüger in die volle Glut .Geon .	1259	9	weise_masaniel_masaniel.tsv
ADV	ADV		ADV	desto		Nichts	desto	weniger dürfen wir nicht vergessen , daß er nur eine der verschiedenen bevorzugten Formen der Primaten ist .	dem Menschen die Entstehung gegeben habe .Nichts desto weniger dürfen wir nicht vergessen , daß er nur eine der verschiedenen bevorzugten Formen der Primaten ist .Dagegen werden die menschenähnlichen Affen , nämlich	1801	1	strauss_glaube_glaube.tsv
ADV	ADV		ADV	dort		Bei dem Vorgebirg Vincent Steht ein Turm mit Marmorschwellen ; Eine helle Fackel brennt	Dort	, den Erdball zu erhellen .	uns stets zu hören sie verlanget .Bei dem Vorgebirg Vincent Steht ein Turm mit Marmorschwellen ; Eine helle Fackel brennt Dort , den Erdball zu erhellen .Kein Fischer am Gestad , Kein Licht	891	14	freiligr_band1-3_band1-3.tsv
ADV	ADV		ADV	dort		Ich habe Dich in meinem Brief um häufige und ausführliche Nachricht gebeten über alles , was im Hauptquartier vorgeht ; schreibe mir oft , aber ich beschwöre Dich , schreibe mir nie die Wahrheit , schreibe mir nichts von dem , was wirklich	dort	geschieht , nichts von dem , was ihr hofft und fürchtet – nur das eine , daß Du lebst und meiner gedenkst .	die Hände des abgehenden Kuriers legt .Ich habe Dich in meinem Brief um häufige und ausführliche Nachricht gebeten über alles , was im Hauptquartier vorgeht ; schreibe mir oft , aber ich beschwöre Dich , schreibe mir nie die Wahrheit , schreibe mir nichts von dem , was wirklich dort geschieht , nichts von dem , was ihr hofft und fürchtet – nur das eine , daß Du lebst und meiner gedenkst .« rief Pawjel , seinen Handjar weit	2491	43	meding_plewna_plewna.tsv
ADV	ADV		ADV	einst		Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du	einst	noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	25	aischylo_promethe_promethe.tsv
ADV	ADV		ADV	gar		Man kann sie ja	gar	nicht zeigen da unten !	wird sich Frisur und Robe zerdrücken .Man kann sie ja gar nicht zeigen da unten !Nun kam über ihn die Angst eines	5388	4	stratz_deutwund_deutwund.tsv
ADV	ADV		ADV	gern		Sie hätte	gern	die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .	kam Heilwig von den Ställen her .Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .Wicho sprang hinaus auf die offene Lände	5152	2	ganghofe_martinsk_martinsk.tsv
