DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ITJ	NE		NN	ach		« »	Ach	!	alten Baume einen Kahn zu machen ?« » Ach !» Nun , sagt' er ferner ,	1396	2	campe_robinson_robinson.tsv
ITJ	NN		NN	ach		( Leise )	Ach	Gott schütze den armen Mann , der , um nur Frieden im Hause zu haben , seiner Kinder Wohlfahrt aufopfern muß !	Sohnes nicht so gut wie Du ?( Leise ) Ach Gott schütze den armen Mann , der , um nur Frieden im Hause zu haben , seiner Kinder Wohlfahrt aufopfern muß !Ei was , mein Ernst !	1446	3	holberg_jeanfran_jeanfran.tsv
ITJ	NE		NN	ach		»	Ach	, Onkel Hans , du weißt doch , daß ich die Wahrheit sag' .	« klagt Leontine .» Ach , Onkel Hans , du weißt doch , daß ich die Wahrheit sag' .» Ach , es ist vielleicht noch	1712	1	schubin_geleise_geleise.tsv
ITJ	NE		NN	ach		«	Ach	Gott » , sprach sie , sich wieder vor dem Kreuze niederwerfend , « erlöse uns von dem Übel und laß die Stadt nicht untergehen , bis daß mein Jucundus wiederkommt !	Wind in dem alten Gestein wühlt !« Ach Gott » , sprach sie , sich wieder vor dem Kreuze niederwerfend , « erlöse uns von dem Übel und laß die Stadt nicht untergehen , bis daß mein Jucundus wiederkommt !» rief der Mann hinter ihm ,	10375	1	dahn_rom_rom.tsv
ITJ	VVFIN		VVFIN	ach		Deshalb nimmt sie auch als willkommene Überraschung die Einladung des sonst so unfreundlichen Amyas Poulet an –	ach	, der dumme Puritaner ahnt nicht , denkt sie , wie bald seine Kerkermeistern zu Ende sein wird – , am 8. August eine Jagdpartie in das benachbarte Schloß von Tixall zu unternehmen .	gegen seinen eigenen Willen gewaltsam festzuhalten .Deshalb nimmt sie auch als willkommene Überraschung die Einladung des sonst so unfreundlichen Amyas Poulet an – ach , der dumme Puritaner ahnt nicht , denkt sie , wie bald seine Kerkermeistern zu Ende sein wird – , am 8. August eine Jagdpartie in das benachbarte Schloß von Tixall zu unternehmen .Man kann einen Hilfesuchenden empfangen , man	3380	17	zweig_mariastu_mariastu.tsv
ITJ	PTKVZ		VVFIN	ach		Dichtkunst , Malerkleckserei , Steinkloppen der Bildhauer –	ach	, die Hühner gackern über die Hungerleider !	Furchengeologen das letzte Saatkorn vom Schüttboden .Dichtkunst , Malerkleckserei , Steinkloppen der Bildhauer – ach , die Hühner gackern über die Hungerleider !Mit Landwirtschaft ?	3265	8	kellerp_3brueder_3brueder.tsv
ITJ	ADJD		VVFIN	ei		Hat auch ein Sparkassenbuch angelegt mit einer rechtschaffenen Summe drauf , die aber mit meinem Willen die Birgitt niemals anrühren soll ... Wenn man große Übersiedlung macht –	ei	so kann man keinen » Fullianten füllen « .	lange mit Muhme Kordula gesprochen haben .Hat auch ein Sparkassenbuch angelegt mit einer rechtschaffenen Summe drauf , die aber mit meinem Willen die Birgitt niemals anrühren soll ... Wenn man große Übersiedlung macht – ei so kann man keinen » Fullianten füllen « .– Bis an mein Lebensende werd' ich	233	28	rose_wienslee_wienslee.tsv
ITJ	VVFIN		NE	ha		« » Dieser Umweg mußte groß genug sein , um sie wirklich zu täuschen ; dazu aber haben mir die Zeit nicht und –	ha	, seht Ihr es ?	, mit Gewalt oder mit List .« » Dieser Umweg mußte groß genug sein , um sie wirklich zu täuschen ; dazu aber haben mir die Zeit nicht und – ha , seht Ihr es ?» Du zwingst mich , mich zu	18695	24	may_deuther2_deuther2.tsv
ITJ	NE		NE	halleluja			Halleluja	!	ein gewisses Mitleid in ihren Worten .Halleluja !Der Bräutigam war der Doktor , der	2112	0	heinea_verborge_verborge.tsv
ITJ	VVFIN		VVFIN	hm		Aber sicher hatte es noch einen anderen Grund daneben ,	hm	.	spielen hatte , viel zu oft .Aber sicher hatte es noch einen anderen Grund daneben , hm .Sicher hatten die Leute nun Muße ,	3646	10	pfleghar_islandre_islandre.tsv
