DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
NN	NN		NN	Back-Ofen		Auf / und wo der nechste	Back-Ofen	ist / da steckt den Betrüger in die volle Glut .	gedencken einer Rebellion schuldig zu seyn .Auf / und wo der nechste Back-Ofen ist / da steckt den Betrüger in die volle Glut .Geon .	1259	6	weise_masaniel_masaniel.tsv
NN	NN		NN	Betrüger		Auf / und wo der nechste Back-Ofen ist / da steckt den	Betrüger	in die volle Glut .	gedencken einer Rebellion schuldig zu seyn .Auf / und wo der nechste Back-Ofen ist / da steckt den Betrüger in die volle Glut .Geon .	1259	12	weise_masaniel_masaniel.tsv
NN	NN		NN	Brief		Ich habe Dich in meinem	Brief	um häufige und ausführliche Nachricht gebeten über alles , was im Hauptquartier vorgeht ; schreibe mir oft , aber ich beschwöre Dich , schreibe mir nie die Wahrheit , schreibe mir nichts von dem , was wirklich dort geschieht , nichts von dem , was ihr hofft und fürchtet – nur das eine , daß Du lebst und meiner gedenkst .	die Hände des abgehenden Kuriers legt .Ich habe Dich in meinem Brief um häufige und ausführliche Nachricht gebeten über alles , was im Hauptquartier vorgeht ; schreibe mir oft , aber ich beschwöre Dich , schreibe mir nie die Wahrheit , schreibe mir nichts von dem , was wirklich dort geschieht , nichts von dem , was ihr hofft und fürchtet – nur das eine , daß Du lebst und meiner gedenkst .« rief Pawjel , seinen Handjar weit	2491	5	meding_plewna_plewna.tsv
NN	NE		NN	Chor			Chor	: Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	0	aischylo_promethe_promethe.tsv
NN	NN		NN	Dame		Eine feine , alte	Dame	in Schwarz tritt auf mich zu und spricht mich an .	, als ich es so ansah .Eine feine , alte Dame in Schwarz tritt auf mich zu und spricht mich an .Als ich die Ähnlichkeit zum ersten Male	130	4	auburtin_feuillet_feuillet.tsv
NN	NN		NN	Genuß		Zu sterben schien mir ein	Genuß	, Das Leben war nur Todeskuß .	'n Und sollte mehr geschmackvoll sein .Zu sterben schien mir ein Genuß , Das Leben war nur Todeskuß .Fragte nicht , ob sie glücklich ist	605	5	dauthend_balzer_balzer.tsv
NN	NN		NN	Glut		Auf / und wo der nechste Back-Ofen ist / da steckt den Betrüger in die volle	Glut	.	gedencken einer Rebellion schuldig zu seyn .Auf / und wo der nechste Back-Ofen ist / da steckt den Betrüger in die volle Glut .Geon .	1259	16	weise_masaniel_masaniel.tsv
NN	NN		NN	Hag		Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den	Hag	hinaus und schloß hinter ihr das Tor .	kam Heilwig von den Ställen her .Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .Wicho sprang hinaus auf die offene Lände	5152	19	ganghofe_martinsk_martinsk.tsv
NN	NN		NN	Herrgottsfrühe		Ruhelos warf sie sich umher auf ihrem Lager , und mit heißem Kopf erhob sie sich in aller	Herrgottsfrühe	.	» Die silbernen Salzlöffelchen , Auguste !Ruhelos warf sie sich umher auf ihrem Lager , und mit heißem Kopf erhob sie sich in aller Herrgottsfrühe .Meiner Seel , Fräulein Liesel , wenn	381	18	heimburg_altelieb_altelieb.tsv
NN	NN		NN	Hoffnung		Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen	Hoffnung	, daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	21	aischylo_promethe_promethe.tsv
NN	NN		NN	Kopf		Ruhelos warf sie sich umher auf ihrem Lager , und mit heißem	Kopf	erhob sie sich in aller Herrgottsfrühe .	» Die silbernen Salzlöffelchen , Auguste !Ruhelos warf sie sich umher auf ihrem Lager , und mit heißem Kopf erhob sie sich in aller Herrgottsfrühe .Meiner Seel , Fräulein Liesel , wenn	381	12	heimburg_altelieb_altelieb.tsv
NN	NN		NN	Lager		Ruhelos warf sie sich umher auf ihrem	Lager	, und mit heißem Kopf erhob sie sich in aller Herrgottsfrühe .	» Die silbernen Salzlöffelchen , Auguste !Ruhelos warf sie sich umher auf ihrem Lager , und mit heißem Kopf erhob sie sich in aller Herrgottsfrühe .Meiner Seel , Fräulein Liesel , wenn	381	7	heimburg_altelieb_altelieb.tsv
NN	NN		NN	Leben		Zu sterben schien mir ein Genuß , Das	Leben	war nur Todeskuß .	'n Und sollte mehr geschmackvoll sein .Zu sterben schien mir ein Genuß , Das Leben war nur Todeskuß .Fragte nicht , ob sie glücklich ist	605	8	dauthend_balzer_balzer.tsv
NN	NN		NN	Leiche		Alle	Leichen	von der ganzen Welt bringt man uns her !	, auch noch die Sterbegewänder liefern .Alle Leichen von der ganzen Welt bringt man uns her !» Unerhört !	1010	1	alejchem_hochzeit_hochzeit.tsv
NN	NN		NN	Macht		Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer	Macht	wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	35	aischylo_promethe_promethe.tsv
NN	NN		NN	Maß		Chor : Nicht hilf den Menschen fürder über alles	Maß	, Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	9	aischylo_promethe_promethe.tsv
NN	NN		NN	Mensch		Chor : Nicht hilf den	Menschen	fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	5	aischylo_promethe_promethe.tsv
NN	ADJA		ADJA	Minderer		Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von	mindrer	Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	34	aischylo_promethe_promethe.tsv
NN	NN		NN	Neugier		Sie hätte gern die	Neugier	gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .	kam Heilwig von den Ställen her .Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .Wicho sprang hinaus auf die offene Lände	5152	4	ganghofe_martinsk_martinsk.tsv
NN	NN		NN	Qual		Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser	Qual	Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	29	aischylo_promethe_promethe.tsv
NN	NE		ADJD	Ruhelos			Ruhelos	warf sie sich umher auf ihrem Lager , und mit heißem Kopf erhob sie sich in aller Herrgottsfrühe .	» Die silbernen Salzlöffelchen , Auguste !Ruhelos warf sie sich umher auf ihrem Lager , und mit heißem Kopf erhob sie sich in aller Herrgottsfrühe .Meiner Seel , Fräulein Liesel , wenn	381	0	heimburg_altelieb_altelieb.tsv
NN	NN		NN	Todeskuß		Zu sterben schien mir ein Genuß , Das Leben war nur	Todeskuß	.	'n Und sollte mehr geschmackvoll sein .Zu sterben schien mir ein Genuß , Das Leben war nur Todeskuß .Fragte nicht , ob sie glücklich ist	605	11	dauthend_balzer_balzer.tsv
NN	NN		NN	Tor		Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das	Tor	.	kam Heilwig von den Ställen her .Sie hätte gern die Neugier gestillt , die in ihr lebendig wurde , aber Wicho schob sie vor den Hag hinaus und schloß hinter ihr das Tor .Wicho sprang hinaus auf die offene Lände	5152	26	ganghofe_martinsk_martinsk.tsv
NN	NN		NN	Unheil		Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen	Unheils	unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .	dem Götterknecht , kein Wort gegönnt !Chor : Nicht hilf den Menschen fürder über alles Maß , Des eignen Unheils unbekümmert ; denn ich bin Der festen Hoffnung , daß du einst noch , dieser Qual Entfesselt , nicht von mindrer Macht wirst sein denn Zeus .Drum wirst du Hüter dieses öden Felsens	239	13	aischylo_promethe_promethe.tsv
NN	NN		NN	Welt		Alle Leichen von der ganzen	Welt	bringt man uns her !	, auch noch die Sterbegewänder liefern .Alle Leichen von der ganzen Welt bringt man uns her !» Unerhört !	1010	5	alejchem_hochzeit_hochzeit.tsv
