DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVPP	VVPP		VVPP	absehen		« Kupffer , der die Gruben von Nertschinsk besucht hat , deutet darauf hin , daß ,	abgesehen	von der zusammenhangenden nördlichen Gesammtmasse des Eisbodens , es in südlicheren Gegenden auch ein inselförmiges Auftreten des Phänomens giebt .	an der Lena , zu haben .« Kupffer , der die Gruben von Nertschinsk besucht hat , deutet darauf hin , daß , abgesehen von der zusammenhangenden nördlichen Gesammtmasse des Eisbodens , es in südlicheren Gegenden auch ein inselförmiges Auftreten des Phänomens giebt .«Middendorff Bd. I. S. 166 verglichen mit	15765	17	humbolda_kosmos_kosmos.tsv
VVPP	VVPP		VVPP	anliegen		Läßt Sokrates sich dergleichen irgend	angelegen	sein ?	des Gefängnisses dir aufmachen gewollt hat .Läßt Sokrates sich dergleichen irgend angelegen sein ?Hippias : Ja .	6908	5	platon_platowr1_platowr1.tsv
VVPP	ADJD		ADJD	aufblicken		Scheik der Todeskarawane ( zum Himmel	aufblickend	) Abu Kital So laß ihn doch !	– Sie ließ ihn mir .Scheik der Todeskarawane ( zum Himmel aufblickend ) Abu Kital So laß ihn doch !Der Schmuck von Bent'ullah !	419	6	may_abelbabe_abelbabe.tsv
VVPP	VVPP		VVPP	benehmen		Der Präsident erteilte jedoch Kozina eine strenge Rüge und fügte hinzu , dass nach allem , was bisher sichergestellt wurde , die Choden sich ihrer Obrigkeit gegenüber wie Rebellen	benommen	haben , und insbesondere er , Kozina , möge bedenken , was hier auf dem Spiele stehe .	und verschwand dann in der Menge .Der Präsident erteilte jedoch Kozina eine strenge Rüge und fügte hinzu , dass nach allem , was bisher sichergestellt wurde , die Choden sich ihrer Obrigkeit gegenüber wie Rebellen benommen haben , und insbesondere er , Kozina , möge bedenken , was hier auf dem Spiele stehe .Der Greis hob die Hand und segnete	3059	29	jirasek_chodisch_chodisch.tsv
VVPP	VVPP		VVPP	besuchen		« Kupffer , der die Gruben von Nertschinsk	besucht	hat , deutet darauf hin , daß , abgesehen von der zusammenhangenden nördlichen Gesammtmasse des Eisbodens , es in südlicheren Gegenden auch ein inselförmiges Auftreten des Phänomens giebt .	an der Lena , zu haben .« Kupffer , der die Gruben von Nertschinsk besucht hat , deutet darauf hin , daß , abgesehen von der zusammenhangenden nördlichen Gesammtmasse des Eisbodens , es in südlicheren Gegenden auch ein inselförmiges Auftreten des Phänomens giebt .«Middendorff Bd. I. S. 166 verglichen mit	15765	8	humbolda_kosmos_kosmos.tsv
VVPP	VVPP		VVPP	charakterisieren		Ein Ereignis verdient besonders hervorgehoben zu werden , da es das Verhalten der Truppe trefflich	charakterisiert	und wenigstens ein Beispiel dafür gibt , dass die Truppen ansatzweise zu Pflicht und Gehorsam zurückgefunden hatten .	zu Cassius Dio ( 80,2 ) .Ein Ereignis verdient besonders hervorgehoben zu werden , da es das Verhalten der Truppe trefflich charakterisiert und wenigstens ein Beispiel dafür gibt , dass die Truppen ansatzweise zu Pflicht und Gehorsam zurückgefunden hatten .Alexanders Regierung war ein nutzloser Kampf gegen	51	15	gibbon_verfall1_verfall1.tsv
VVPP	VVPP		VVPP	darstellen		Das ist hernachmals in einem schönen Steinbilde an der Brückenkapelle	dargestellt	worden , welches noch heute wohl erhalten ist .	Gestalt wurde in eine männliche verwandelt .Das ist hernachmals in einem schönen Steinbilde an der Brückenkapelle dargestellt worden , welches noch heute wohl erhalten ist .Da nun die edle Jungfrau standhaft blieb	4312	10	bechstei_dtsagen_dtsagen.tsv
VVPP	VVPP		VVPP	einsaugen		Der Tag war sehr regnerisch gewesen ; die kiesbestreuten Gänge hatten das Wasser bereits wieder	eingesogen	, aber es tropfte noch immer von den Zweigen , von den Blättern .	blieb er in derselben Stellung sitzen .Der Tag war sehr regnerisch gewesen ; die kiesbestreuten Gänge hatten das Wasser bereits wieder eingesogen , aber es tropfte noch immer von den Zweigen , von den Blättern .rief Amélie eifrig ; we are seven	1390	15	spielhag_inreih2_inreih2.tsv
VVPP	VVPP		VVPP	erhalten		Das ist hernachmals in einem schönen Steinbilde an der Brückenkapelle dargestellt worden , welches noch heute wohl	erhalten	ist .	Gestalt wurde in eine männliche verwandelt .Das ist hernachmals in einem schönen Steinbilde an der Brückenkapelle dargestellt worden , welches noch heute wohl erhalten ist .Da nun die edle Jungfrau standhaft blieb	4312	17	bechstei_dtsagen_dtsagen.tsv
VVPP	VVPP		VVPP	ernten		» Ja , ja « , machte der Greis , seine Schätze überblickend , » heute haben wir wieder reich	geerntet	.	ihm nach und nach auch gelang .» Ja , ja « , machte der Greis , seine Schätze überblickend , » heute haben wir wieder reich geerntet .Das Marieli aber hatte die Wintergünschen seiner	1174	20	lienert_euland_euland.tsv
