DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ADV	KON		ADV	aber		Sie hatten keinen gelehrten Begriff von der Kunst ,	aber	eine desto größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden half , so wenig auch das , was sie sagten , zu bedeuten haben mochte .	sich sehr viel mit ihrem Theater .Sie hatten keinen gelehrten Begriff von der Kunst , aber eine desto größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden half , so wenig auch das , was sie sagten , zu bedeuten haben mochte .» « Da seht nun selbst ,	862	9	wieland_abdera_abdera.tsv
ADV	ADV		ADV	auch			Auch	er ist , sobald er an Gott und Unsterblichkeit glaubt , sofort entschlossen , nur noch der Unsterblichkeit zu leben : » einen halben Kompromiß nehm ich nicht an !	Held , beginnt durchaus als Pascal .Auch er ist , sobald er an Gott und Unsterblichkeit glaubt , sofort entschlossen , nur noch der Unsterblichkeit zu leben : » einen halben Kompromiß nehm ich nicht an !Diese Versöhnung mit der Wirklichkeit , mit	2883	0	bahr_kritik_kritik.tsv
ADV	ADV		ADV	außen		« » Wir haben das ganze Schloß durchsucht , das Mittelgebäude sowohl wie die drei Türme dort , denn zu allen von	außen	sichtbaren Zimmern derselben führten Treppen und Korridore .	Mon dieu !« » Wir haben das ganze Schloß durchsucht , das Mittelgebäude sowohl wie die drei Türme dort , denn zu allen von außen sichtbaren Zimmern derselben führten Treppen und Korridore .« » Wie , das tut er	635	22	galen_jasmund2_jasmund2.tsv
ADV	ADV		ADV	bald		Sobald Rasumichin fortgegangen war , stand Raskolnikow auf , wandte sich zum Fenster , rannte dann	bald	gegen die eine , bald gegen die andre Wand an , als hätte er die Enge seines Kämmerchens vergessen , … und setzte sich wieder auf das Sofa .	« » Ach ja , ja !Sobald Rasumichin fortgegangen war , stand Raskolnikow auf , wandte sich zum Fenster , rannte dann bald gegen die eine , bald gegen die andre Wand an , als hätte er die Enge seines Kämmerchens vergessen , … und setzte sich wieder auf das Sofa .Ach , mein Gott !	12991	16	dostojew_schuldsu_schuldsu.tsv
ADV	ADV		ADV	bald		Sobald Rasumichin fortgegangen war , stand Raskolnikow auf , wandte sich zum Fenster , rannte dann bald gegen die eine ,	bald	gegen die andre Wand an , als hätte er die Enge seines Kämmerchens vergessen , … und setzte sich wieder auf das Sofa .	« » Ach ja , ja !Sobald Rasumichin fortgegangen war , stand Raskolnikow auf , wandte sich zum Fenster , rannte dann bald gegen die eine , bald gegen die andre Wand an , als hätte er die Enge seines Kämmerchens vergessen , … und setzte sich wieder auf das Sofa .Ach , mein Gott !	12991	21	dostojew_schuldsu_schuldsu.tsv
ADV	ADV		ADV	dann		Sobald Rasumichin fortgegangen war , stand Raskolnikow auf , wandte sich zum Fenster , rannte	dann	bald gegen die eine , bald gegen die andre Wand an , als hätte er die Enge seines Kämmerchens vergessen , … und setzte sich wieder auf das Sofa .	« » Ach ja , ja !Sobald Rasumichin fortgegangen war , stand Raskolnikow auf , wandte sich zum Fenster , rannte dann bald gegen die eine , bald gegen die andre Wand an , als hätte er die Enge seines Kämmerchens vergessen , … und setzte sich wieder auf das Sofa .Ach , mein Gott !	12991	15	dostojew_schuldsu_schuldsu.tsv
ADV	ADV		ADV	desto		Sie hatten keinen gelehrten Begriff von der Kunst , aber eine	desto	größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden half , so wenig auch das , was sie sagten , zu bedeuten haben mochte .	sich sehr viel mit ihrem Theater .Sie hatten keinen gelehrten Begriff von der Kunst , aber eine desto größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden half , so wenig auch das , was sie sagten , zu bedeuten haben mochte .» « Da seht nun selbst ,	862	11	wieland_abdera_abdera.tsv
ADV	ADV		ADV	dort		« » Wir haben das ganze Schloß durchsucht , das Mittelgebäude sowohl wie die drei Türme	dort	, denn zu allen von außen sichtbaren Zimmern derselben führten Treppen und Korridore .	Mon dieu !« » Wir haben das ganze Schloß durchsucht , das Mittelgebäude sowohl wie die drei Türme dort , denn zu allen von außen sichtbaren Zimmern derselben führten Treppen und Korridore .« » Wie , das tut er	635	16	galen_jasmund2_jasmund2.tsv
ADV	ADV		ADV	etwa		Nach	etwa	drei Wochen , Meister , werde ich auf Rain eintreten , wenn's Euch so recht ist .	als seine Rosse , hintennach knebelt !Nach etwa drei Wochen , Meister , werde ich auf Rain eintreten , wenn's Euch so recht ist .« lachte es hellauf , » denen	1871	1	lienert_rain_rain.tsv
ADV	ADV		ADV	gern		In einem Augenblicke wie dieser , pflegt man	gern	an sein Leben zu denken , und fühlt man sich von irgend einer Sünde oder von einem Unrechte bedrückt , so sucht man es wieder gut zu machen .	in eine bessere Lage zu versetzen .In einem Augenblicke wie dieser , pflegt man gern an sein Leben zu denken , und fühlt man sich von irgend einer Sünde oder von einem Unrechte bedrückt , so sucht man es wieder gut zu machen .» Hartwig Juel wird innig gerührt werden	1296	8	etlar_armeleut_armeleut.tsv
