DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ADJA	ADJA		ADJA	ander		Meine Gründe bekehrten noch manchen andern , namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines	anderen	Freidenkers , Benehmen , sowie an mein eigenes Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .	, als eben die Widerlegung selbst .Meine Gründe bekehrten noch manchen andern , namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines anderen Freidenkers , Benehmen , sowie an mein eigenes Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .Es fielen mir einige Bände gegen den	1163	35	franklin_frankleb_frankleb.tsv
ADJA	VVIZU		ADJA	ander		Meine Gründe bekehrten noch manchen	andern	, namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines anderen Freidenkers , Benehmen , sowie an mein eigenes Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .	, als eben die Widerlegung selbst .Meine Gründe bekehrten noch manchen andern , namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines anderen Freidenkers , Benehmen , sowie an mein eigenes Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .Es fielen mir einige Bände gegen den	1163	5	franklin_frankleb_frankleb.tsv
ADJA	ADJA		ADJA	atemlos		« » Da kam mir , Königsohn , der Gedanke : › Wie , wenn ich mich nun noch weiter in	athemlose	Selbstverlierung verlöre ?	oder findet , oder finden wird .« » Da kam mir , Königsohn , der Gedanke : › Wie , wenn ich mich nun noch weiter in athemlose Selbstverlierung verlöre ?‹ » Was da gegründet ward von	4143	21	neumannk_buddho2_buddho2.tsv
ADJA	ADJA		ADJA	brüllend		An Staub und Hitze und	brüllende	Ochsen und Kaffern , die mit langen Peitschen knallen , und an eine üppige Matratze im Wagen , auf der der Ouwbaas liegt .	der richtige Ausdruck für so etwas ?An Staub und Hitze und brüllende Ochsen und Kaffern , die mit langen Peitschen knallen , und an eine üppige Matratze im Wagen , auf der der Ouwbaas liegt .– Auf Pad ?	2408	5	faber_tausend_tausend.tsv
ADJA	ADJA		ADJA	eigen		Ich sehe mich um in dem Lokahle und sehe dort verschiedene Gesichter , die imstande waren , ihren	eigenen	Vater und Mutter an Moses Löwenthalen abzuliefern .	Hunde in die Vossische Zeitung setzen !Ich sehe mich um in dem Lokahle und sehe dort verschiedene Gesichter , die imstande waren , ihren eigenen Vater und Mutter an Moses Löwenthalen abzuliefern .Nun tun Sie mir den Gefallen und	553	18	reuter_braesig_braesig.tsv
ADJA	ADJA		ADJA	eigen		Meine Gründe bekehrten noch manchen andern , namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines anderen Freidenkers , Benehmen , sowie an mein	eigenes	Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .	, als eben die Widerlegung selbst .Meine Gründe bekehrten noch manchen andern , namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines anderen Freidenkers , Benehmen , sowie an mein eigenes Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .Es fielen mir einige Bände gegen den	1163	43	franklin_frankleb_frankleb.tsv
ADJA	ADJA		ADJA	ermüdet		Ringsumher lagerten die sehr	ermüdeten	Träger , trotz ihres Durstes bald in tiefen Schlaf fallend .	Organismus im Zinne des Wortes ausdörren !Ringsumher lagerten die sehr ermüdeten Träger , trotz ihres Durstes bald in tiefen Schlaf fallend .Die Schläfen pochen , kurz und heftig	412	4	schillcg_elelesch_elelesch.tsv
ADJA	ADJA		ADJA	erst		In diesem	ersten	Schritt des Dädalus in der Kunst lag etwas Hohes und Göttliches , das die Verehrung und Bewundrung der Nachwelt auf sich zog und den Namen des Künstlers unsterblich machte , der dennoch seinen Ruhm durch eine grausame und schwarze Tat befleckte .	ist , die Sphinx zu töten .In diesem ersten Schritt des Dädalus in der Kunst lag etwas Hohes und Göttliches , das die Verehrung und Bewundrung der Nachwelt auf sich zog und den Namen des Künstlers unsterblich machte , der dennoch seinen Ruhm durch eine grausame und schwarze Tat befleckte .Vom Polynikes , mit dem Kopf auf	1739	2	moritz_goetterl_goetterl.tsv
ADJA	PIAT		ADJA	etlich		Prinz Biribinker , sagte die Hummel , wenn sie Langeweile haben , so versichere ich sie , daß es mir noch schlimmer geht : Die Fee Melisotte , unsre Königin , hat mir seit	etlichen	Wochen die Ehre angethan , mich zu ihrem Liebling zu erkiesen ; aber ich gestehe ihnen , daß ich der Last meines Amtes nicht gewachsen bin .	Sapperment !Prinz Biribinker , sagte die Hummel , wenn sie Langeweile haben , so versichere ich sie , daß es mir noch schlimmer geht : Die Fee Melisotte , unsre Königin , hat mir seit etlichen Wochen die Ehre angethan , mich zu ihrem Liebling zu erkiesen ; aber ich gestehe ihnen , daß ich der Last meines Amtes nicht gewachsen bin .Sey es so , weil ihrs für	886	34	wieland_sylvio_sylvio.tsv
ADJA	ADJA		ADJA	flüsternd		« » Sie haben recht , « sagte er mit	flüsternder	Stimme , » sehen Sie nach , ob Sie das Gesuchte finden .	dessen vornehm nachlässiger und degagierter Haltung .« » Sie haben recht , « sagte er mit flüsternder Stimme , » sehen Sie nach , ob Sie das Gesuchte finden .Daneben berichtete man ausführlich von der Begegnung	3685	10	meding_euromine_euromine.tsv
