DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PPOSAT	PPOSAT		PPOSAT	ihr		– So lautet ja wohl	Ihr	Arrangement , Carlier ?	das Wort › Pondichery ‹ sagen .– So lautet ja wohl Ihr Arrangement , Carlier ?Vor dem Eingang des Panorama finden Sie	1174	5	retcliff_nenasahi_nenasahi.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Vorsehung , die da alles lenkt zum Heile , Schenkt durch	ihr	Licht dem Himmel Ruh , darinnen Ewig der andere kreist mit größter Eile .	ich des Schicksals Willkür gern erfahren .Vorsehung , die da alles lenkt zum Heile , Schenkt durch ihr Licht dem Himmel Ruh , darinnen Ewig der andere kreist mit größter Eile .« In seiner Tiefe sah ich im	4877	11	dante_goettko1_goettko1.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Ein Ort Wyck wird schon auf Dankwerth's Karte von 1240 angeführt ; hier hatten an einer Bucht Fischer	ihre	Hütten sich gebaut .	eine Allee vom steilen Ufer trennt .Ein Ort Wyck wird schon auf Dankwerth's Karte von 1240 angeführt ; hier hatten an einer Bucht Fischer ihre Hütten sich gebaut .Der bedeutendste Ort auf Föhr ist der	2453	18	kobbe_nordost_nordost.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Prinz Biribinker , sagte die Hummel , wenn sie Langeweile haben , so versichere ich sie , daß es mir noch schlimmer geht : Die Fee Melisotte , unsre Königin , hat mir seit etlichen Wochen die Ehre angethan , mich zu	ihrem	Liebling zu erkiesen ; aber ich gestehe ihnen , daß ich der Last meines Amtes nicht gewachsen bin .	Sapperment !Prinz Biribinker , sagte die Hummel , wenn sie Langeweile haben , so versichere ich sie , daß es mir noch schlimmer geht : Die Fee Melisotte , unsre Königin , hat mir seit etlichen Wochen die Ehre angethan , mich zu ihrem Liebling zu erkiesen ; aber ich gestehe ihnen , daß ich der Last meines Amtes nicht gewachsen bin .Sey es so , weil ihrs für	886	42	wieland_sylvio_sylvio.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Dies plötzliche nun in die Verbannung und in einen Kerker gerufene Glück hatte sogar etwas Romantisches für die Welt , die im Grunde das Regelwidrige dem Regelmäßigen vorzieht , nur darf sie es in	ihren	nächsten Interessen nicht berühren und ihr nicht irgend welche Opfer auferlegen .	der Gerechtigkeit schon müssen aufhalten lassen .Dies plötzliche nun in die Verbannung und in einen Kerker gerufene Glück hatte sogar etwas Romantisches für die Welt , die im Grunde das Regelwidrige dem Regelmäßigen vorzieht , nur darf sie es in ihren nächsten Interessen nicht berühren und ihr nicht irgend welche Opfer auferlegen .Warum sollte man das Ergebniß jener zweihundertjährigen	24893	34	gutzkow_ritter_ritter.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Die Alte sagte zu ihm , er solle auf	ihren	Sohn warten , er werde bald kommen .	Bauer ging wieder zu den Winden .Die Alte sagte zu ihm , er solle auf ihren Sohn warten , er werde bald kommen .« – Da sprach zu ihm der	2029	9	dietrich_russmaer_russmaer.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Ich sehe mich um in dem Lokahle und sehe dort verschiedene Gesichter , die imstande waren ,	ihren	eigenen Vater und Mutter an Moses Löwenthalen abzuliefern .	Hunde in die Vossische Zeitung setzen !Ich sehe mich um in dem Lokahle und sehe dort verschiedene Gesichter , die imstande waren , ihren eigenen Vater und Mutter an Moses Löwenthalen abzuliefern .Nun tun Sie mir den Gefallen und	553	17	reuter_braesig_braesig.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Wie kann sie's nur wagen , anständige Personen um ihren Besuch zu bitten , alles bloß , um ihnen etwas von	ihrer	Unschuld vorzuklagen ?	hat , ist kaum zu glauben .Wie kann sie's nur wagen , anständige Personen um ihren Besuch zu bitten , alles bloß , um ihnen etwas von ihrer Unschuld vorzuklagen ?.	1292	21	fontane_5schloes_5schloes.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Darab erzählte , daß man Schehanna in dem Viertel der Eingeborenen gefunden hatte – hilflos und verstört , von Tür zu Tür schwankend , um nach	ihrer	Mutter zu fragen .	er wieder seiner Stimme Herr wurde .Darab erzählte , daß man Schehanna in dem Viertel der Eingeborenen gefunden hatte – hilflos und verstört , von Tür zu Tür schwankend , um nach ihrer Mutter zu fragen .Aber laßt uns den Todeskampf kurz machen	1893	26	bruun_unbgott2_unbgott2.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Der Präsident erteilte jedoch Kozina eine strenge Rüge und fügte hinzu , dass nach allem , was bisher sichergestellt wurde , die Choden sich	ihrer	Obrigkeit gegenüber wie Rebellen benommen haben , und insbesondere er , Kozina , möge bedenken , was hier auf dem Spiele stehe .	und verschwand dann in der Menge .Der Präsident erteilte jedoch Kozina eine strenge Rüge und fügte hinzu , dass nach allem , was bisher sichergestellt wurde , die Choden sich ihrer Obrigkeit gegenüber wie Rebellen benommen haben , und insbesondere er , Kozina , möge bedenken , was hier auf dem Spiele stehe .Der Greis hob die Hand und segnete	3059	24	jirasek_chodisch_chodisch.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Ringsumher lagerten die sehr ermüdeten Träger , trotz	ihres	Durstes bald in tiefen Schlaf fallend .	Organismus im Zinne des Wortes ausdörren !Ringsumher lagerten die sehr ermüdeten Träger , trotz ihres Durstes bald in tiefen Schlaf fallend .Die Schläfen pochen , kurz und heftig	412	8	schillcg_elelesch_elelesch.tsv
PPOSAT	PPOSAT		PPOSAT	mein		Meine Gründe bekehrten noch manchen andern , namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines anderen Freidenkers , Benehmen , sowie an	mein	eigenes Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .	, als eben die Widerlegung selbst .Meine Gründe bekehrten noch manchen andern , namentlich Collins und Ralph ; da sie aber beide , ohne die geringste Reue , mir großes Unrecht gethan hatten , und da ich an Keiths , eines anderen Freidenkers , Benehmen , sowie an mein eigenes Verfahren gegen Vernon und Miß Read , welches mich oft sehr quälte , dachte , so geriet ich auf die Vermutung , daß wenn diese Lehre auch wahr sein möchte , sie doch nicht sehr von Nutzen sei .Es fielen mir einige Bände gegen den	1163	42	franklin_frankleb_frankleb.tsv
