DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PDS	PDS		ART	die			Das	alles mir nit müglichen zů vergleichen ist .	lebendig von dem schiff zů kummen .Das alles mir nit müglichen zů vergleichen ist .Dann ich nit wissen mag , das	867	0	110199-Wickram__Georg.tsv
PDS	PDS		PDS	die		»	Das	ist gar nicht der Fall , « erwiderte Berganza , » ich ehre deine literarischen Bemühungen und deinen Sinn für das Poetische .	Berganza .» Das ist gar nicht der Fall , « erwiderte Berganza , » ich ehre deine literarischen Bemühungen und deinen Sinn für das Poetische .– Ich fühle mich recht matt und	1693	1	62301-Hoffmann__E__T__A_.tsv
PDS	PDS		PDS	die		»	Das	weiß ich denn doch nicht !	, n , a , a .» Das weiß ich denn doch nicht !Er wischte das Geschriebene schnell weg ,	5025	1	104939-Tolstoj__Lev_Nikolaevi_.tsv
PDS	PDS		PDS	die			Das	waren freilich viel für die Ansiedler der Insel Lincoln !	noch im Innern des Schiffes ruhen .Das waren freilich viel für die Ansiedler der Insel Lincoln !« rief Nab und stieß ein helles	3203	0	107501-Verne__Jules.tsv
PDS	PDS		PDS	die		Alhier geben etliche das Ebreische wort םיריצ Bohten / gesanten / oder bohtschaften / auch briefe ; wir aber Bilder oder vielmehr Götzenbilder / vom zeitworte ריצ ,	das	ist bilden .	wie es mit ihrer Krankheit beschaffen .Alhier geben etliche das Ebreische wort םיריצ Bohten / gesanten / oder bohtschaften / auch briefe ; wir aber Bilder oder vielmehr Götzenbilder / vom zeitworte ריצ , das ist bilden .sagte sie / hertzliebste Frau Muhme /	8627	28	110854-Zesen__Philipp_von.tsv
PDS	PDS		PDS	die		Ich wußte , daß du uns allen teuer bist , aber wie , wie , wie teuer ,	das	wußte ich noch nicht !	O , mein Sihdi !Ich wußte , daß du uns allen teuer bist , aber wie , wie , wie teuer , das wußte ich noch nicht !Der Kuß dieser Frau könnte dir nichts	2576	18	79322-May__Karl.tsv
PDS	PDS		PDS	die		« Ist	das	der Fall , so bleibt der Schlüßel ruhig liegen , hat er 's aber wirklich gestohlen , so rückt der Schlüßel von seiner Stelle .	Rauen .Word Ist einem etwas gestohlen und man will wißen , wer der Dieb sei , so nehme man ein abgestorbenes ( geerbtes ) Gesangbuch , schlage es auf und lege darauf einen geerbten Schlüßel ; darauf muß einer sagen : » der N. N. hat's gestohlen , « der andre antwortet : » nein , er hat 's nicht gestohlen .Word Ist einem etwas gestohlen und man	1	2	70171-Kuhn__Adalbert.tsv
PDS	PDS		PDS	die		Nur alle dreimal sieben Jahre darf und kann ein Menschenauge in dieses Bergparadies der Alpentierwelt blicken , wo es so wonnevoll und schön ist , alles voll Alpenrosen und Gentianen , und von zwanzig Gemsenjägern glückt	das	auch kaum einem einzigen .	Mandeln , das sind die Zirbelnüsse .Word Hoch droben auf dem Matterberge ist eine Stelle , die aber keiner oder doch gar selten einer finden kann , die hat der laufende Jud nicht mit verwünschen können , weil sie von Gott gefeit ist vom Anbeginne ; da ist kein Schnee und kein Eis , da ist Sonne und Freude , Wonne und Weide , da quillt erst eigentlich mit leisem Gewisper die Visper hervor , die später erst unter dem Alp-Gletscher zutage rinnt , dort ist das Paradies der Tiere .Word Hoch droben auf dem Matterberge ist	2	36	10303-Bechstein__Ludwig.tsv
PDS	ART		PDS	die		Die Propheten aber immer im Blik auf 's verheissene Königreich der lezten Zeitdamit Ihnen	das	bekannt werde , was noch kommen soll ; aber mit einem einfältigen kindlichen Glauben : daß Gott dem Wort nach manches erfüllen könne , was uns thöricht und unmöglich scheint , gleichwie er auch von Anfang an gethan : z.B. in Ansehung der Sündflut , Erscheinungen , und Besuch bei Abraham ; in den Offenbarungen , die dem Moses zu verschiedenenmalen wiederfahren ; ferner bei'm Durchgang durch 's rothe Meer , Speisung eines so großen Volkes in der Wüste , und Tränkung desselben aus einem Felsen , wo vorher kein Wasser floß : u. s.w. welches alles die heutigen Gelehrten vorher , eh es geschehen war , eben so wenig geglaubt , und Gott lieber in den engen Bezirk ihres kurzgefaßten Möglichkeitsystems eingeschlossen , und einen jeden Glaubigen ausgelacht hätten , wie ver mutlich die vor der Sündflut den Noah ausgelacht , als er den Schiffkasten gebaut ; und die zu Sodom den Loth , als er die Zerstörung ihrer Stadt geglaubt .	die nachfolgende Geistesrichtung meines seligen Vaters .Die Propheten aber immer im Blik auf 's verheissene Königreich der lezten Zeitdamit Ihnen das bekannt werde , was noch kommen soll ; aber mit einem einfältigen kindlichen Glauben : daß Gott dem Wort nach manches erfüllen könne , was uns thöricht und unmöglich scheint , gleichwie er auch von Anfang an gethan : z.B. in Ansehung der Sündflut , Erscheinungen , und Besuch bei Abraham ; in den Offenbarungen , die dem Moses zu verschiedenenmalen wiederfahren ; ferner bei'm Durchgang durch 's rothe Meer , Speisung eines so großen Volkes in der Wüste , und Tränkung desselben aus einem Felsen , wo vorher kein Wasser floß : u. s.w. welches alles die heutigen Gelehrten vorher , eh es geschehen war , eben so wenig geglaubt , und Gott lieber in den engen Bezirk ihres kurzgefaßten Möglichkeitsystems eingeschlossen , und einen jeden Glaubigen ausgelacht hätten , wie ver mutlich die vor der Sündflut den Noah ausgelacht , als er den Schiffkasten gebaut ; und die zu Sodom den Loth , als er die Zerstörung ihrer Stadt geglaubt .Klopstok wurde durch mich in Ludwigsburg ,	3587	14	97606-Schubart__Christian_Friedrich_Daniel.tsv
PDS	PDS		PDS	die		Ist	das	nicht ein Milderungsgrund ?	Leben unter der Erde verbringen sollen .Ist das nicht ein Milderungsgrund ?Ich wollte schnell ein reicher Mann werden	8579	1	79310-May__Karl.tsv
PDS	PDS		PDS	die		» Wir dürfen über die Gesetze unserer Kirche nicht murren ; wir müssen bedenken , daß sie unsere Mutter ist und unser Bestes will ... « Er war nicht so ruhig , wie er sich gab , aber die Bäuerin brauchte	das	nicht zu wissen .	hat dös mit meiner Sach' z'toa ?» Wir dürfen über die Gesetze unserer Kirche nicht murren ; wir müssen bedenken , daß sie unsere Mutter ist und unser Bestes will ... « Er war nicht so ruhig , wie er sich gab , aber die Bäuerin brauchte das nicht zu wissen .Es trat wieder eine Pause ein ,	469	41	104497-Thoma__Ludwig.tsv
PDS	PDS		PDS	die		Ist	das	ein Teufel , ein Gespenst oder ein Mensch ?	denke an die Muskeln seines Armes !Ist das ein Teufel , ein Gespenst oder ein Mensch ?Das will ich eben mit ihr beraten	6003	1	79321-May__Karl.tsv
PDS	PDS		PDS	die		– Aber es wurde ihr doch ein wenig wunderlich zumute ; und da fragte er zum drittenmal : Im Schleswiger und Dithmarscher Lande geht eine Sage um von einem bäuerlichen jungen Liebespaare ,	das	hatte sich gar zu lieb , aber Gott fügte es , daß der Bräutigam krank ward und starb .	nochmals , was soll mir grauen ?– Aber es wurde ihr doch ein wenig wunderlich zumute ; und da fragte er zum drittenmal : Im Schleswiger und Dithmarscher Lande geht eine Sage um von einem bäuerlichen jungen Liebespaare , das hatte sich gar zu lieb , aber Gott fügte es , daß der Bräutigam krank ward und starb .Der Tod der reitet so schnell ,	8	33	10479-Bechstein__Ludwig.tsv
PDS	PDS		PDS	die		Ich führte sie von der Wiege , worinn der Sohn des vornehmen Herrn geweint hatte , zu der , wo der arme Bauerjunge schrie , so fuhr ich fort von der Wiege an bis zum gehen und sprechen lernen , zu den Schul- und Arbeitsjahren , endlich zu der von Gott eingesezten Ordnung der Stände von dem Bauern bis zum König , – den Herren , die schützen , Weisen , die lehren , und	denen	, die arbeiten und folgen müssen , wie auch von ihren Pflichten vor Gott und der Welt zu reden .	durch gekünstelte Menschen irre geführt wurden .Ich führte sie von der Wiege , worinn der Sohn des vornehmen Herrn geweint hatte , zu der , wo der arme Bauerjunge schrie , so fuhr ich fort von der Wiege an bis zum gehen und sprechen lernen , zu den Schul- und Arbeitsjahren , endlich zu der von Gott eingesezten Ordnung der Stände von dem Bauern bis zum König , – den Herren , die schützen , Weisen , die lehren , und denen , die arbeiten und folgen müssen , wie auch von ihren Pflichten vor Gott und der Welt zu reden .Von dem nüzlichen zierlich und gut zu	185	75	72277-La_Roche__Sophie_von.tsv
PDS	ART		PRELS	die		128. Da er nach erzehleter kläglicher Historien / wie der Teuffel eine Hexe geholet habe / hinzuthut / also schliessend : Wer da weder in jener Welt ein glückseliges / noch in dieser ein Gottseliges Leben haben wil /	der	suche durch ein solch Gottloß Hexen-Wesen den Tod bey den Teuffeln .	de Gent .128. Da er nach erzehleter kläglicher Historien / wie der Teuffel eine Hexe geholet habe / hinzuthut / also schliessend : Wer da weder in jener Welt ein glückseliges / noch in dieser ein Gottseliges Leben haben wil / der suche durch ein solch Gottloß Hexen-Wesen den Tod bey den Teuffeln .Wie sie von GOTT ewig verdammet werden	3077	39	85699-Praetorius__Johannes.tsv
PDS	PDS		PDS	die		Aber ehe er sich	dessen	versah , hatte ihn das Mädchen heftig bei den Armen gepackt , zog ihn an sich , nahm seinen Kopf zwischen ihre beiden Hände und drückte die glühendheißen trockenen Lippen leidenschaftlich auf seinen Mund .	Leidtragenden dürfen es um ihre Verstorbenen .Aber ehe er sich dessen versah , hatte ihn das Mädchen heftig bei den Armen gepackt , zog ihn an sich , nahm seinen Kopf zwischen ihre beiden Hände und drückte die glühendheißen trockenen Lippen leidenschaftlich auf seinen Mund .Der Knabe sah , daß sie mit	3773	4	108452-Wassermann__Jakob.tsv
PDS	PDS		PDS	diejenige		« Theodor schwieg , Wilhelm sah ihn lange an ; dann sagte er : Wilhelm erglühte ; unverwandt , mit leuchtenden Blicken hing sein Auge an dem Munde des Hageren ; seine Hand ballte sich , ihm selber unbewußt , zusammen ; er fragte : Wilhelm stand nachdenklich ; dann antwortete er : » Ich weiß nicht , worüber ich mich am meisten verwundern soll , ob über das unbegreifliche Zusammen treffen deines Traumes mit	demjenigen	, was mir mit dem Männchen begegnet ist , oder vielmehr darüber , daß es mir in diesem Augenblick vorkommen will , als müßte ich auch von einem Eichhorn etwas wissen , welches der Hagere mir gebraten und mit mir verzehrt habe .	heute an den Galgen gehängt worden !« Theodor schwieg , Wilhelm sah ihn lange an ; dann sagte er : Wilhelm erglühte ; unverwandt , mit leuchtenden Blicken hing sein Auge an dem Munde des Hageren ; seine Hand ballte sich , ihm selber unbewußt , zusammen ; er fragte : Wilhelm stand nachdenklich ; dann antwortete er : » Ich weiß nicht , worüber ich mich am meisten verwundern soll , ob über das unbegreifliche Zusammen treffen deines Traumes mit demjenigen , was mir mit dem Männchen begegnet ist , oder vielmehr darüber , daß es mir in diesem Augenblick vorkommen will , als müßte ich auch von einem Eichhorn etwas wissen , welches der Hagere mir gebraten und mit mir verzehrt habe .Der Offizier des Korps klopfte mich auf	637	75	58805-Hebbel__Friedrich.tsv
PDS	PDS		PDS	diejenige		Wie man ihm das Bildniß des gekreuzigten Jesu vorgehalten , damit durch dessen Anblicken sein steinhartes Gemüth erweicht würde , so hat er mit beeden Händen die Augen zugedrückt , mit Vermelden , er könne	denjenigen	nicht mehr anschauen , welcher ihn bereits wegen seiner ungerechten Handelschaft und unzulässigen Gewinn zur Höllen verdammt .	öfters mit dem Messer herauszuheben versucht .Wie man ihm das Bildniß des gekreuzigten Jesu vorgehalten , damit durch dessen Anblicken sein steinhartes Gemüth erweicht würde , so hat er mit beeden Händen die Augen zugedrückt , mit Vermelden , er könne denjenigen nicht mehr anschauen , welcher ihn bereits wegen seiner ungerechten Handelschaft und unzulässigen Gewinn zur Höllen verdammt .Der andere lebte gleichfalls eine kurze Zeit	19830	35	4-Abraham_a_Sancta_Clara.tsv
PDS	PDS		PDS	diese		Ist	dies	nicht die Bildung des Majors ?	» Großer Gott !Ist dies nicht die Bildung des Majors ?« Eduard erblickt es und staunt .	505	1	32553-Goethe__Johann_Wolfgang.tsv
PDS	PDAT		PDS	diese		Nachdem wir	diese	genossen hatten , setzte sich der Vater mit der Pfeife ins Freie , d.h. hinaus in den ummauerten Pfarrhof , und ich samt den Brüdern sprang im Hemdtalare in der frischen Abendluft herum und wir taten als seien wir die noch kreuzenden Schwalben über uns und wir flogen behend hin und her und trugen etwas zu Nest .	vor die Johannis- und die Himbeeren .Nachdem wir diese genossen hatten , setzte sich der Vater mit der Pfeife ins Freie , d.h. hinaus in den ummauerten Pfarrhof , und ich samt den Brüdern sprang im Hemdtalare in der frischen Abendluft herum und wir taten als seien wir die noch kreuzenden Schwalben über uns und wir flogen behend hin und her und trugen etwas zu Nest .Die Morgen glänzen mir noch mit unvertrocknetem	508	2	64901-Jean_Paul.tsv
PDS	PDS		PDS	diese		War	diese	aber auch von großer Gefahr bedroht , wenn vielleicht mehrere hundert Pahuins , Fundjis , Chiloux , Baris , Denkas und andere nur den Augenblick abwarteten , sie in erdrückender Menge zu überfallen , so hatte hier – mindestens bis halb elf Uhr – noch niemand die geringste Vorbereitung zu einer Abwehr getroffen .	Augenblick , den Arzt zu begleiten .War diese aber auch von großer Gefahr bedroht , wenn vielleicht mehrere hundert Pahuins , Fundjis , Chiloux , Baris , Denkas und andere nur den Augenblick abwarteten , sie in erdrückender Menge zu überfallen , so hatte hier – mindestens bis halb elf Uhr – noch niemand die geringste Vorbereitung zu einer Abwehr getroffen .Als Diener hatte der Doctor einen Eingebornen	920	1	107534-Verne__Jules.tsv
