DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVINF	VVINF		VVINF	behalten		» Will 's schon	behalten	!	» Keine Antwort !» Will 's schon behalten !« » Ich werde mich dadurch geehrt	11259	4	56361-Hackl_nder__Friedrich_Wilhelm_von.tsv
VVINF	VVINF		VVINF	behandeln		So kam er mit würdigem Anstande herbei , der Herzogin die Hand zu küssen , die indessen ihren Gemahl , den Herzog , hatte rufen lassen , dem sie , während Don Quixote näher kam , seine Abgesandtschaft erzählte ; und da beide den ersten Teil dieser Historie gelesen hatten und daraus die wunderliche Sinnesart des Don Quixote kannten , so erwarteten sie ihn mit dem größten Vergnügen und der heftigsten Neugier , indem sie sich vornahmen , seiner Laune zu folgen und in allem , was er sagen würde , mit ihm übereinzustimmen , ihn , solange er bei ihnen bliebe , ganz wie einen irrenden Ritter zu	behandeln	, mit allen jenen Zeremonien , die in den Ritterbüchern gebräuchlich sind , welche sie gelesen hatten und überdies sehr liebten .	und Höflichkeit bis zum Himmel erhob .So kam er mit würdigem Anstande herbei , der Herzogin die Hand zu küssen , die indessen ihren Gemahl , den Herzog , hatte rufen lassen , dem sie , während Don Quixote näher kam , seine Abgesandtschaft erzählte ; und da beide den ersten Teil dieser Historie gelesen hatten und daraus die wunderliche Sinnesart des Don Quixote kannten , so erwarteten sie ihn mit dem größten Vergnügen und der heftigsten Neugier , indem sie sich vornahmen , seiner Laune zu folgen und in allem , was er sagen würde , mit ihm übereinzustimmen , ihn , solange er bei ihnen bliebe , ganz wie einen irrenden Ritter zu behandeln , mit allen jenen Zeremonien , die in den Ritterbüchern gebräuchlich sind , welche sie gelesen hatten und überdies sehr liebten .« versetzte Don Quixote , » wende	6146	109	17702-Cervantes_Saavedra__Miguel_de.tsv
VVINF	VVINF		VVINF	bleiben		« sollte er doch die Antwort nicht schuldig	bleiben	.	, und lassen es dabei bewenden .« sollte er doch die Antwort nicht schuldig bleiben .Ich übergehe den allgemeinen Vorwurf , der	3357	8	110273-Wieland__Christoph_Martin.tsv
VVINF	VVINF		VVINF	bringen		Es war doch alles mögliche , was diese Lena erreicht hatte , und eine gute Portion Fleiss und Tüchtigkeit gehörte bei allem Glück dazu , es so weit zu	bringen	.	wenigen Monaten in Berlin schon gelernt .Es war doch alles mögliche , was diese Lena erreicht hatte , und eine gute Portion Fleiss und Tüchtigkeit gehörte bei allem Glück dazu , es so weit zu bringen .« wandte Lotte schüchtern ein .	1754	29	23055-Duncker__Dora.tsv
VVINF	VVINF		NN	dokumentieren		Quid est – Es verdroß mich , daß ich in einem fremden Lande , wo ich mein Geld und , im Fall der Noth , mein ἀνέχου καὶ ἀπέχου auszugeben Willens war , und wo es keinen was anging , ob ich als Edelmann oder als Bürger äß' und tränke , durchaus Adel oder Unadel	documentiren	sollte – und wie ?	Auch bei Erholungen will man Zweck .Quid est – Es verdroß mich , daß ich in einem fremden Lande , wo ich mein Geld und , im Fall der Noth , mein ἀνέχου καὶ ἀπέχου auszugeben Willens war , und wo es keinen was anging , ob ich als Edelmann oder als Bürger äß' und tränke , durchaus Adel oder Unadel documentiren sollte – und wie ?Sonst aber glaub' ich , je weiter	5513	55	62295-Hippel__Theodor_Gottlieb_von.tsv
VVINF	VVFIN		VVINF	durchschneiden		Serra , ein Meer-Fisch / hat seinen Nahmen von der That / dann Serra heißt ein Sägen : der Fisch aber solle auf dem Rucken so scharpffe Stachlen haben / daß / wann er unter einem Schiff herschwimmt / und sich an selbem sehr starck reibet / es	durchschneiden	möge .	dritten Tag wird er uns auferwecken .Serra , ein Meer-Fisch / hat seinen Nahmen von der That / dann Serra heißt ein Sägen : der Fisch aber solle auf dem Rucken so scharpffe Stachlen haben / daß / wann er unter einem Schiff herschwimmt / und sich an selbem sehr starck reibet / es durchschneiden möge .Und dises ist / was der Prophet	8555	48	68510-Kobolt__Willibald.tsv
VVINF	VVINF		VVINF	entschuldigen		Kehrte Siegmund Faber zurück , dann lag es mir ob , mich , nicht sie , vor einem wahrhaftigen Ehrenmanne zu	entschuldigen	.	War sie meine Schwester , meinesgleichen ?Kehrte Siegmund Faber zurück , dann lag es mir ob , mich , nicht sie , vor einem wahrhaftigen Ehrenmanne zu entschuldigen .Schämte sie sich nicht , als Braut	1028	21	26910-Fran_ois__Louise_von.tsv
VVINF	VVINF		VVINF	ersehen		« flüsterte ihr Jochai zu : » Ich gehe mit , um vom Fenster herab zu	ersehen	, wer der Klopfende ist .	nach dem Schlüssel an der Wand .« flüsterte ihr Jochai zu : » Ich gehe mit , um vom Fenster herab zu ersehen , wer der Klopfende ist .Großvater und Enkelin fuhren etwas zusammen .	168	16	99030-Spindler__Carl.tsv
VVINF	VVINF		VVINF	ersparen		Natur hatte das Ihre gethan , um ihm diese Mühe zu	ersparen	, das wußte mein Vater , und so hätte er sie sich auch ersparen können .	erbärmliches und böswilliges on dit ist .Natur hatte das Ihre gethan , um ihm diese Mühe zu ersparen , das wußte mein Vater , und so hätte er sie sich auch ersparen können .Es ist daher besser , ich werfe	5364	11	99260-Sterne__Laurence.tsv
VVINF	VVINF		VVINF	erzählen		Dieser Aberglauben scheinet aber meines Erachtens von einem Schaden-Bräuer erfunden zu seyn / denn wenn zu weilen ein Bräuer das Bier verwarloset / erdencket er Lügen / und bricht Ursach von andern Zäunen / auf daß die Schuld nicht ihm beygemessen werde / davon ich ein Exempel	erzehlen	will .	viel näher gelegene Brodtteige nicht haben ?Dieser Aberglauben scheinet aber meines Erachtens von einem Schaden-Bräuer erfunden zu seyn / denn wenn zu weilen ein Bräuer das Bier verwarloset / erdencket er Lügen / und bricht Ursach von andern Zäunen / auf daß die Schuld nicht ihm beygemessen werde / davon ich ein Exempel erzehlen will .Denn man wolle nur die absurdität erwegen	6590	47	97156-Schmidt__Johann_Georg.tsv
