DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVIZU	VVIZU		VVIZU	anfangen		Das braune Kind wußte damit nichts	anzufangen	.	sagte : » Ihr armen Dinge !Das braune Kind wußte damit nichts anzufangen .» Er wird bei der Großmutter sein	610	6	99459-Stifter__Adalbert.tsv
VVIZU	VVINF		VVIZU	anmahnen		Indem hörten sie in dem wagen / der dem ihrigen nachfolgte / iemand singen / so die Prinzessin Kezia ware : wodurch die Königin veranlasset wurde / die Jemima auch	anzumanen	/ ihre stimme h \ ren zu lassen ; die dan / üm ihren gehorsam zu erweisen / folgendes lied mit sonderbarer annemlichkeit anstimmete .	wolte / ihm dasselbe zu eröffnen .Indem hörten sie in dem wagen / der dem ihrigen nachfolgte / iemand singen / so die Prinzessin Kezia ware : wodurch die Königin veranlasset wurde / die Jemima auch anzumanen / ihre stimme h \ ren zu lassen ; die dan / üm ihren gehorsam zu erweisen / folgendes lied mit sonderbarer annemlichkeit anstimmete .Sie vermochte / für ihre beisitzerinnen /	12859	30	3459-Anton_Ulrich_Herzog_von_Braunschweig.tsv
VVIZU	ADJA		VVIZU	annehmen		« erwiederte die Königin , nicht anstehend , diese schnell hervorgebrachte Antwort als einen Tribut für sich	anzunehmen	– » nun , dann will ich schon für Euch Zeit finden und die Wahl besorgen !	Alle , » Du sahst sie ?« erwiederte die Königin , nicht anstehend , diese schnell hervorgebrachte Antwort als einen Tribut für sich anzunehmen – » nun , dann will ich schon für Euch Zeit finden und die Wahl besorgen !» So ist es , meine theure	5210	17	83757-Paalzow__Henriette_von.tsv
VVIZU	VVPP		VVIZU	auffinden		Mußte man auch auf die Hoffnung verzichten , in den Polargebieten ebenso goldreiche Gegenden wie etwa Peru	aufzufinden	, so war das doch noch kein Grund , die Aufsuchung einer Nordwestpassage nach China aufzugeben .	Action nicht ohne Nutzen sein werde .Mußte man auch auf die Hoffnung verzichten , in den Polargebieten ebenso goldreiche Gegenden wie etwa Peru aufzufinden , so war das doch noch kein Grund , die Aufsuchung einer Nordwestpassage nach China aufzugeben .Da Alles , was mit der Geschichte	3619	17	107557-Verne__Jules.tsv
VVIZU	VVIZU		VVIZU	aufgeben		Mußte man auch auf die Hoffnung verzichten , in den Polargebieten ebenso goldreiche Gegenden wie etwa Peru aufzufinden , so war das doch noch kein Grund , die Aufsuchung einer Nordwestpassage nach China	aufzugeben	.	Action nicht ohne Nutzen sein werde .Mußte man auch auf die Hoffnung verzichten , in den Polargebieten ebenso goldreiche Gegenden wie etwa Peru aufzufinden , so war das doch noch kein Grund , die Aufsuchung einer Nordwestpassage nach China aufzugeben .Da Alles , was mit der Geschichte	3619	33	107557-Verne__Jules.tsv
VVIZU	VVINF		VVIZU	aufzeichnen		Auf dem Divan gegenüber , Furien , der Hölle entstiegen , saßen in ihre Yaschmaks verhüllt , zwei reichgekleidete türkische Frauen , in den Augen grausamen teuflischen Triumph ; in kurzer Entfernung von ihnen mit finsterm bleichem Gesicht , wie einer furchtbaren Nothwendigkeit gehorchend , der türkische Würdenträger , die Feder , in der Hand , das Papier vor sich auf dem Schoos , um die Geständnisse der Unglücklichen	aufzuzeichnen	.	dunkle Asche der verglühten Kohle lag .Auf dem Divan gegenüber , Furien , der Hölle entstiegen , saßen in ihre Yaschmaks verhüllt , zwei reichgekleidete türkische Frauen , in den Augen grausamen teuflischen Triumph ; in kurzer Entfernung von ihnen mit finsterm bleichem Gesicht , wie einer furchtbaren Nothwendigkeit gehorchend , der türkische Würdenträger , die Feder , in der Hand , das Papier vor sich auf dem Schoos , um die Geständnisse der Unglücklichen aufzuzeichnen .« Ein Blick genügte dem Arzt ,	6590	69	31528-Goedsche__Herrmann.tsv
VVIZU	VVFIN		VVIZU	ausgeben		Quid est – Es verdroß mich , daß ich in einem fremden Lande , wo ich mein Geld und , im Fall der Noth , mein ἀνέχου καὶ ἀπέχου	auszugeben	Willens war , und wo es keinen was anging , ob ich als Edelmann oder als Bürger äß' und tränke , durchaus Adel oder Unadel documentiren sollte – und wie ?	Auch bei Erholungen will man Zweck .Quid est – Es verdroß mich , daß ich in einem fremden Lande , wo ich mein Geld und , im Fall der Noth , mein ἀνέχου καὶ ἀπέχου auszugeben Willens war , und wo es keinen was anging , ob ich als Edelmann oder als Bürger äß' und tränke , durchaus Adel oder Unadel documentiren sollte – und wie ?Sonst aber glaub' ich , je weiter	5513	29	62295-Hippel__Theodor_Gottlieb_von.tsv
VVIZU	VVINF		VVIZU	ausrotten		Diesem nach solte er weder Zeit noch Gelegenheit versäumen ihnen auf den Halß zu gehen / sein Erb-Recht zu befestigen / die Barden und ihren Gottesdienst	auszurotten	/ die Herrschafft nach seinem Kopffe und zu seiner Sicherheit einzurichten .	zu erfreuen als zu eyfern Ursache .Diesem nach solte er weder Zeit noch Gelegenheit versäumen ihnen auf den Halß zu gehen / sein Erb-Recht zu befestigen / die Barden und ihren Gottesdienst auszurotten / die Herrschafft nach seinem Kopffe und zu seiner Sicherheit einzurichten .Hiermit zohe Marbod das gröste Theil des	14537	26	78039-Lohenstein__Daniel_Casper_von.tsv
VVIZU	VVIZU		VVIZU	ausschließen		Man ist ebensogut Zeitbürger , als man Staatsbürger ist ; und wenn es unschicklich , ja unerlaubt gefunden wird , sich von den Sitten und Gewohnheiten des Zirkels , in dem man lebt ,	auszuschließen	, warum sollte es weniger Pflicht sein , in der Wahl seines Wirkens dem Bedürfnis und dem Geschmack des Jahrhunderts eine Stimme einzuräumen ?	, in die furchtbarste Knechtschaft stürzen .Man ist ebensogut Zeitbürger , als man Staatsbürger ist ; und wenn es unschicklich , ja unerlaubt gefunden wird , sich von den Sitten und Gewohnheiten des Zirkels , in dem man lebt , auszuschließen , warum sollte es weniger Pflicht sein , in der Wahl seines Wirkens dem Bedürfnis und dem Geschmack des Jahrhunderts eine Stimme einzuräumen ?Die Vernunft , wissen wir , gibt	983	34	96455-Schiller__Friedrich.tsv
VVIZU	VVPP		VVIZU	einfinden		Die Frau Basen und die jungen Madels , die sonst wenig ins Freie kommen , unterlassen es nicht , sich in großer Anzahl	einzufinden	, und wenn sich nun der Zug der Weiber zu bewegen anfängt und der Wind sich in die großen Schleifen setzt , so ist es nicht anders , als wenn ein ganzes Heer von schwarzen Raben oder Adlern jählings wach werde und den rauschenden Flug beginnen wolle .	der sich eben in Bewegung setzte .Die Frau Basen und die jungen Madels , die sonst wenig ins Freie kommen , unterlassen es nicht , sich in großer Anzahl einzufinden , und wenn sich nun der Zug der Weiber zu bewegen anfängt und der Wind sich in die großen Schleifen setzt , so ist es nicht anders , als wenn ein ganzes Heer von schwarzen Raben oder Adlern jählings wach werde und den rauschenden Flug beginnen wolle .Ich weiß , auf welche Weise er	530	23	62373-Hoffmann__E__T__A_.tsv
