DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PIS	NN		PIS	alle		Während der Abwesenheit Bardiks hatte ein Haufen Männer , welche sich die Dunkelheit zu nutze machten ,	Alles	binnen wenig Stunden zerstört .	einen Hammer und zertrümmerte die Sparbüchse .Während der Abwesenheit Bardiks hatte ein Haufen Männer , welche sich die Dunkelheit zu nutze machten , Alles binnen wenig Stunden zerstört .Jedenfalls wollte er über die Sache in's	534	17	107513-Verne__Jules.tsv
PIS	PIAT		PIS	alle		Es waren aber sechs Dutzet altfränkische silberne Tischbecher , ein groß gulden Pokal , etliche Duplet , vier silberne und ein guldenes Salzfaß , eine altfränkische guldne Kette , unterschiedliche Diamanten , Rubinen , Saphiren und Schmaragden , beides in Ringen und andern Kleinodien gefasset ; item ein ganz Lädlein voll großer Perlen , aber	alle	verdorben oder abgestanden , und dann in einem versporten ledernen Sack achtzig von den ältisten Joachimstalern aus feinem Silber , sodann 893 Goldstücke mit dem französischen Wappen und einem Adler , welche Münze niemand kennen wollte , weil man , wie sie sagten , die Schrift nicht lesen konnte .	erst durch den Schuß geöffnet hatte .Es waren aber sechs Dutzet altfränkische silberne Tischbecher , ein groß gulden Pokal , etliche Duplet , vier silberne und ein guldenes Salzfaß , eine altfränkische guldne Kette , unterschiedliche Diamanten , Rubinen , Saphiren und Schmaragden , beides in Ringen und andern Kleinodien gefasset ; item ein ganz Lädlein voll großer Perlen , aber alle verdorben oder abgestanden , und dann in einem versporten ledernen Sack achtzig von den ältisten Joachimstalern aus feinem Silber , sodann 893 Goldstücke mit dem französischen Wappen und einem Adler , welche Münze niemand kennen wollte , weil man , wie sie sagten , die Schrift nicht lesen konnte .Als der Schuß geschehen , wieherte mein	4148	55	50637-Grimmelshausen__Hans_Jakob_Christoffel_von.tsv
PIS	PIS		PIS	alle		Nie mochte sie ihre Schmerzen in den Busen eines andern ergossen haben ;	alles	barg sie tief in sich .	Ich sah sie auch niemals lächeln .Nie mochte sie ihre Schmerzen in den Busen eines andern ergossen haben ; alles barg sie tief in sich .Wir sind alte Freunde und müssen gegenseitig	969	13	106903-Turgenev__Ivan_Sergeevi_.tsv
PIS	PIS		PIS	alle		Die letzten funfzig Jahre , die	alles	umgeworfen oder erschüttert , haben nur eins nicht erschüttert – Lafayettes Tugend .	, das kann er nicht fassen .Die letzten funfzig Jahre , die alles umgeworfen oder erschüttert , haben nur eins nicht erschüttert – Lafayettes Tugend .Ein ehrlicher Mann !	1498	6	6286-B_rne__Ludwig.tsv
PIS	PIS		PIS	alle		« » Wenn jemand von Schloß Hubertus kommt , um meine Geräte zu holen , « sagte er , » ich habe droben	alles	bereitgestellt .	winkte er den Diener zu sich .« » Wenn jemand von Schloß Hubertus kommt , um meine Geräte zu holen , « sagte er , » ich habe droben alles bereitgestellt .An der Kruckenstube wurde die Tür aufgerissen	10999	23	27054-Ganghofer__Ludwig.tsv
PIS	PIS		PIS	alle		› Damit drücke ich mit einfachen Worten aus , ‹ sagte er , › meine Herrn , daß ich das größte Vertrauen in Mrs. Strong setze und ihr hiermit	alles	bedingunglos verschreibe .	Ich öffnete die Tür .› Damit drücke ich mit einfachen Worten aus , ‹ sagte er , › meine Herrn , daß ich das größte Vertrauen in Mrs. Strong setze und ihr hiermit alles bedingunglos verschreibe .Das führte mich dorthin , zumal ich	13054	29	22325-Dickens__Charles.tsv
PIS	VVFIN		PIS	andere		Bald nach meiner Zurückkunft nach Milet gerieth ich auf den Einfall , das berühmte allegorische Mährchen vom Prodikus , den Hercules auf dem Scheidewege , in zwei Seitenstücken zu malen ; so daß Lais in dem einen die Tugend , in dem	andern	die Wollust vorstellt , und ( wie du bereits errathen hast ) der junge Göttersohn im einen der Erstern , im andern ihrer reizenden Gegnerin die Hand reicht .	er nicht sehr lange ausdauern könnte .Bald nach meiner Zurückkunft nach Milet gerieth ich auf den Einfall , das berühmte allegorische Mährchen vom Prodikus , den Hercules auf dem Scheidewege , in zwei Seitenstücken zu malen ; so daß Lais in dem einen die Tugend , in dem andern die Wollust vorstellt , und ( wie du bereits errathen hast ) der junge Göttersohn im einen der Erstern , im andern ihrer reizenden Gegnerin die Hand reicht .Du weißt , in welchem Grade die	6108	42	110273-Wieland__Christoph_Martin.tsv
PIS	PIS		PIS	andere		Bald nach meiner Zurückkunft nach Milet gerieth ich auf den Einfall , das berühmte allegorische Mährchen vom Prodikus , den Hercules auf dem Scheidewege , in zwei Seitenstücken zu malen ; so daß Lais in dem einen die Tugend , in dem andern die Wollust vorstellt , und ( wie du bereits errathen hast ) der junge Göttersohn im einen der Erstern , im	andern	ihrer reizenden Gegnerin die Hand reicht .	er nicht sehr lange ausdauern könnte .Bald nach meiner Zurückkunft nach Milet gerieth ich auf den Einfall , das berühmte allegorische Mährchen vom Prodikus , den Hercules auf dem Scheidewege , in zwei Seitenstücken zu malen ; so daß Lais in dem einen die Tugend , in dem andern die Wollust vorstellt , und ( wie du bereits errathen hast ) der junge Göttersohn im einen der Erstern , im andern ihrer reizenden Gegnerin die Hand reicht .Du weißt , in welchem Grade die	6108	64	110273-Wieland__Christoph_Martin.tsv
PIS	PIS		PIS	beide		Es waren aber sechs Dutzet altfränkische silberne Tischbecher , ein groß gulden Pokal , etliche Duplet , vier silberne und ein guldenes Salzfaß , eine altfränkische guldne Kette , unterschiedliche Diamanten , Rubinen , Saphiren und Schmaragden ,	beides	in Ringen und andern Kleinodien gefasset ; item ein ganz Lädlein voll großer Perlen , aber alle verdorben oder abgestanden , und dann in einem versporten ledernen Sack achtzig von den ältisten Joachimstalern aus feinem Silber , sodann 893 Goldstücke mit dem französischen Wappen und einem Adler , welche Münze niemand kennen wollte , weil man , wie sie sagten , die Schrift nicht lesen konnte .	erst durch den Schuß geöffnet hatte .Es waren aber sechs Dutzet altfränkische silberne Tischbecher , ein groß gulden Pokal , etliche Duplet , vier silberne und ein guldenes Salzfaß , eine altfränkische guldne Kette , unterschiedliche Diamanten , Rubinen , Saphiren und Schmaragden , beides in Ringen und andern Kleinodien gefasset ; item ein ganz Lädlein voll großer Perlen , aber alle verdorben oder abgestanden , und dann in einem versporten ledernen Sack achtzig von den ältisten Joachimstalern aus feinem Silber , sodann 893 Goldstücke mit dem französischen Wappen und einem Adler , welche Münze niemand kennen wollte , weil man , wie sie sagten , die Schrift nicht lesen konnte .Als der Schuß geschehen , wieherte mein	4148	38	50637-Grimmelshausen__Hans_Jakob_Christoffel_von.tsv
PIS	PIS		PIS	eine		Bald nach meiner Zurückkunft nach Milet gerieth ich auf den Einfall , das berühmte allegorische Mährchen vom Prodikus , den Hercules auf dem Scheidewege , in zwei Seitenstücken zu malen ; so daß Lais in dem einen die Tugend , in dem andern die Wollust vorstellt , und ( wie du bereits errathen hast ) der junge Göttersohn im	einen	der Erstern , im andern ihrer reizenden Gegnerin die Hand reicht .	er nicht sehr lange ausdauern könnte .Bald nach meiner Zurückkunft nach Milet gerieth ich auf den Einfall , das berühmte allegorische Mährchen vom Prodikus , den Hercules auf dem Scheidewege , in zwei Seitenstücken zu malen ; so daß Lais in dem einen die Tugend , in dem andern die Wollust vorstellt , und ( wie du bereits errathen hast ) der junge Göttersohn im einen der Erstern , im andern ihrer reizenden Gegnerin die Hand reicht .Du weißt , in welchem Grade die	6108	59	110273-Wieland__Christoph_Martin.tsv
