DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PDS	PDS		PDS	die			Das	ist doch sehr einfach .	sie von unten nicht sehen konnte .Das ist doch sehr einfach .Damals hat die Geschichte wohl angefangen ?	126	0	97221-Schnitzler__Arthur.tsv
PDS	PDS		PDS	die		»	Das	bin ich nicht der Meinung !	« fragte ich weiter .» Das bin ich nicht der Meinung !« » Sie kennen den jungen Hinrich	545	1	99877-Storm__Theodor.tsv
PDS	PDS		PDS	die		« »	Das	fragt die Polizei auch !	wißt nicht , wohin sie sind ?« » Das fragt die Polizei auch !« » Small Hunters Erbschaft .	11166	2	79312-May__Karl.tsv
PDS	ART		PDS	die			Das	mußt du bedenken !	Kanz el A' da wieder abzunehmen .Das mußt du bedenken !Und von dem Platze her , wo	937	0	79321-May__Karl.tsv
PDS	ART		PDS	die			Der	mochte leichtlich seine sechzig Jahr am Rucken haben und war klein und hager , schlohweiß an Haar und Bart und hatte das wetterbraune Gesicht voller Falten und Fältlein , die , wenn er lachte , gar lustig und freundlich aussahen .	etliche Zeit bei ihm bleiben wolle .Der mochte leichtlich seine sechzig Jahr am Rucken haben und war klein und hager , schlohweiß an Haar und Bart und hatte das wetterbraune Gesicht voller Falten und Fältlein , die , wenn er lachte , gar lustig und freundlich aussahen .– Verstanden !	1046	0	18351-Christ__Lena.tsv
PDS	PRELS		PRELS	die		Dieser Lehrmeister sagte / er sollte einen Hafen mit Fleisch zum Feuer setzen / und das Fleisch mit etwas /	das	ich nicht gantz ausschreibe / bestechen : Alsdenn müsste die Trude kommen / und bitten / daß er den Topff mit dem Fleisch vom Feuer wegthäte : Also könnte er sie dann wol ins Gesicht fassen / und kennen .	Diebe ; auffs wenigst keine natürliche .Dieser Lehrmeister sagte / er sollte einen Hafen mit Fleisch zum Feuer setzen / und das Fleisch mit etwas / das ich nicht gantz ausschreibe / bestechen : Alsdenn müsste die Trude kommen / und bitten / daß er den Topff mit dem Fleisch vom Feuer wegthäte : Also könnte er sie dann wol ins Gesicht fassen / und kennen .Denn Diebe seynd doch verzagt ; ob	4353	20	26907-Francisci__Erasmus.tsv
PDS	PDS		PDS	die		Aber	das	sind Possen über alle Possen , denn ich kan nicht sehen , wie diese Feuchtigkeit , wann sie so offt verändert , coagulirt , figirt , circulirt , putrificirt , destillirt , und mit dem durchfressenden Queck-Silber vermischet wird , in ihrer vorigen Reinigkeit bleiben könne : diß sind nur Aufschneidereyen von Landfahrern und Quack-Salbern ; ich habe , die Wahrheit dessen zu erfahren , gewißlich mit recht grossem Fleiß solches alles probirt , aber nicht einen Tropffen Feuchtigkeit oder Wassers , nicht einmahl aus fünfftzig Stücken heraus bekommen können : ja , ich habe befunden , daß dieser geringe Schleim , so bald er von den Würmlein weggenommen ist , mit sammt den Würmlein verdorre , und nicht die geringste Spur von Licht mehr übrig behalte .	Tage in einem Glaß in Roß-Mist .Aber das sind Possen über alle Possen , denn ich kan nicht sehen , wie diese Feuchtigkeit , wann sie so offt verändert , coagulirt , figirt , circulirt , putrificirt , destillirt , und mit dem durchfressenden Queck-Silber vermischet wird , in ihrer vorigen Reinigkeit bleiben könne : diß sind nur Aufschneidereyen von Landfahrern und Quack-Salbern ; ich habe , die Wahrheit dessen zu erfahren , gewißlich mit recht grossem Fleiß solches alles probirt , aber nicht einen Tropffen Feuchtigkeit oder Wassers , nicht einmahl aus fünfftzig Stücken heraus bekommen können : ja , ich habe befunden , daß dieser geringe Schleim , so bald er von den Würmlein weggenommen ist , mit sammt den Würmlein verdorre , und nicht die geringste Spur von Licht mehr übrig behalte .11 Etliche richten dieses Nachtleuchtende Wesen also	3494	1	14949-Br_uner__Johann_Jacob.tsv
PDS	PDS		PDS	die		Ist er	das	aber , dann will er ihn auch auftun .	Wiederklang von dem Geheimnis des Lebens .Ist er das aber , dann will er ihn auch auftun .So sang Freund Walter von der Vogelweide	205	2	79544-Meisel_Hess__Grete.tsv
PDS	PDS		PDS	die		– Louise versicherte es , und er sagte so gleich : Sie haben bey dem Gedanken des Verderbens der Blüthe von Ihnen selbst gesprochen , wie meinten Sie	das	?	lasse Sie fortwachsen wie Ihre Bäume !– Louise versicherte es , und er sagte so gleich : Sie haben bey dem Gedanken des Verderbens der Blüthe von Ihnen selbst gesprochen , wie meinten Sie das ?wie viel gutes wissen Sie ?	205	28	72277-La_Roche__Sophie_von.tsv
PDS	PDS		PDS	die		« » Blitz und Knall , war	das	ein Theater !	die es sich nicht erklären kann .« » Blitz und Knall , war das ein Theater !Ihr müßt nämlich wissen , Charley ,	2302	7	79318-May__Karl.tsv
