DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ITJ	NN		ITJ	ach			Ach	!	» O Gott !Ach !Die Haare stunden ihm zu Berge ,	2009	0	97160-Schnabel__Johann_Gottfried.tsv
ITJ	NE		ITJ	ach		Redet man von Dingen , die grade nicht ihr persönliches Interesse tangiren , so gerathen sie in Geistesabwesenheit und pfeifen »	Ach	du lieber Augustin , alles ist weg .	an einer Art Auszehrung selbstverzehrenden Größenwahns .Redet man von Dingen , die grade nicht ihr persönliches Interesse tangiren , so gerathen sie in Geistesabwesenheit und pfeifen » Ach du lieber Augustin , alles ist weg .Diese Kerle würden ihren Vater todtschlagen und	15469	21	13731-Bleibtreu__Karl.tsv
ITJ	NN		ITJ	ach			Ach	, es ist sehr traurig , wie ungeschickt uns unsre Erziehung macht ; unsre Seele wird vom bürgerlichen Leben , wie von einem Tanzmeister , in eine wunderbare steife Konsequenz und eine auswendig gelernte Mannigfaltigkeit geschraubt , die , sobald wir in die Natur treten , zu höchstverderblicher Ungeschmeidigkeit und Einseitigkeit führen .	von Flametta « , sagte ich .Ach , es ist sehr traurig , wie ungeschickt uns unsre Erziehung macht ; unsre Seele wird vom bürgerlichen Leben , wie von einem Tanzmeister , in eine wunderbare steife Konsequenz und eine auswendig gelernte Mannigfaltigkeit geschraubt , die , sobald wir in die Natur treten , zu höchstverderblicher Ungeschmeidigkeit und Einseitigkeit führen .Sie kam von einer Reise aus Italien	3016	0	14636-Brentano__Clemens.tsv
ITJ	NE		NN	ach		« Die Lady konnte die Ankunft ihres geliebten Töchterchens kaum erwarten , und sagte : »	Ach	das engelgute Kind !	von denen der Saal erfüllt war .« Die Lady konnte die Ankunft ihres geliebten Töchterchens kaum erwarten , und sagte : » Ach das engelgute Kind !Jetzt aber trat eine Gesellschaft Italiener herein	230	16	108016-Waiblinger__Wilhelm.tsv
ITJ	NE		NN	ach		–	Ach	, der Herr Referendar !	dem Publikum zu viel gewesen war .– Ach , der Herr Referendar !Das sei nun freilich zuviel gesagt ,	2046	1	11850-Bierbaum__Otto_Julius.tsv
ITJ	NE		NN	ach		–	Ach	, Baumann , ich wollte , ich wäre todt !	weiß , wo er übermorgen ist .– Ach , Baumann , ich wollte , ich wäre todt !Aber an Morgen denkt das junge Volk	2786	1	99023-Spielhagen__Friedrich.tsv
ITJ	NN		NN	ach		Nach glücklicher Verrichtung ihres Amts redete mitleidend das Weibchen : »	Ach	, liebe Frau , nun jammert mich , daß Ihr hierbleiben müßt bis an den Jüngsten Tag , nehmt Euch wohl in acht ; mein Mann wird Euch jetzt eine ganze Mulde voll Dukaten vorsetzen , nehmt nicht mehr , als Euch auch andre Leute zu geben pflegen für Eure Mühwaltung .	, worin ein niedliches Weiblein lag .Nach glücklicher Verrichtung ihres Amts redete mitleidend das Weibchen : » Ach , liebe Frau , nun jammert mich , daß Ihr hierbleiben müßt bis an den Jüngsten Tag , nehmt Euch wohl in acht ; mein Mann wird Euch jetzt eine ganze Mulde voll Dukaten vorsetzen , nehmt nicht mehr , als Euch auch andre Leute zu geben pflegen für Eure Mühwaltung .Sie gedachte an Gott , der würde	16	11	51113-Grimm__Jacob_und_Wilhelm.tsv
ITJ	NE		NN	ach		»	Ach	, sind die Treppen steil !	rief der Famulus begeistert .» Ach , sind die Treppen steil !ganz vorzüglich !	172	1	107554-Verne__Jules.tsv
ITJ	NE		NN	ach		– Sie haben Mitleid mit mir – Sie kennen meine Lage – Wenn Sie meine Empfindungen theilen , so entziehen Sie mir nicht den Trost « – – »	Ach	mein englisches Gustelchen !	– Ich vermuthe beynahe .– Sie haben Mitleid mit mir – Sie kennen meine Lage – Wenn Sie meine Empfindungen theilen , so entziehen Sie mir nicht den Trost « – – » Ach mein englisches Gustelchen !– Ob er die Fräulein am Tanzen	151	29	25804-Fischer__Christian_August.tsv
ITJ	NE		NE	ha		« »	Ha	!	gilt , muß man alles wagen .« » Ha !« » Alter Mann !	2189	2	58300-Hauff__Wilhelm.tsv
