DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVIZU	VVINF		VVIZU	abkürzen		» Es liegt ja nur bei dir , die schwere Zeit meiner Prüfung	abzukürzen	, gib es auf , mich zu quälen – « flehte ich .	Hände eines Weibes gegeben zu sein .» Es liegt ja nur bei dir , die schwere Zeit meiner Prüfung abzukürzen , gib es auf , mich zu quälen – « flehte ich .« sie trat zurück und betrachtete mich	1274	13	90216-Sacher_Masoch__Leopold_von.tsv
VVIZU	VVFIN		VVIZU	abwarten		Das Erste , was wir zu thun hatten , wäre also , diese unbrauchbar zu machen , damit sie nicht fortgebracht werden könne , und dann	abzuwarten	, was weiter erfolgen würde .	, ihm ganz unbekannte Dinge waren .Das Erste , was wir zu thun hatten , wäre also , diese unbrauchbar zu machen , damit sie nicht fortgebracht werden könne , und dann abzuwarten , was weiter erfolgen würde .Die Kälte war auch bereits so groß	1705	26	21704-Defoe__Daniel.tsv
VVIZU	VVIZU		VVIZU	annehmen		Aber was kann man von den Dienstboten verlangen , wo Madame zu – faul ist , – ja , ich habe es gesagt , – um sich auch nur im Geringsten ihres Hauswesens	anzunehmen	!	nicht im weichen Fauteuil – Madame !Aber was kann man von den Dienstboten verlangen , wo Madame zu – faul ist , – ja , ich habe es gesagt , – um sich auch nur im Geringsten ihres Hauswesens anzunehmen !» Und der ?	13930	33	56361-Hackl_nder__Friedrich_Wilhelm_von.tsv
VVIZU	VVIZU		VVIZU	anstarren		Ach , es ist besser , ich tue , was ich versprochen hab , und grüß ihn , anstatt ihn	anzustarren	und ein spöttisch Gesicht zu machen .	Nur Ärger und böses Blut .Ach , es ist besser , ich tue , was ich versprochen hab , und grüß ihn , anstatt ihn anzustarren und ein spöttisch Gesicht zu machen .Was ist all die Jahre bei meiner	2994	20	26856-Fontane__Theodor.tsv
VVIZU	VVINF		VVIZU	anstellen		Das war alles so deutlich und selbst verständig , indem Traum und Wachen sich ganz klar von einander unterschieden , daß es mir nie wieder aus dem Kopfe wollte , und ich zulezt mit einer Zigeunerin Bekanntschaft machte , um den Versuch wirklich	anzustellen	.	mit Gesang in die Wellen einladet .Das war alles so deutlich und selbst verständig , indem Traum und Wachen sich ganz klar von einander unterschieden , daß es mir nie wieder aus dem Kopfe wollte , und ich zulezt mit einer Zigeunerin Bekanntschaft machte , um den Versuch wirklich anzustellen .Die Nacht ist still und fast schrecklich	851	43	67760-Klingemann__August.tsv
VVIZU	VVINF		VVINF	ausführen		Er ließ denselben alsbald vor sich fodern / umb sein Vorbringen zuvernehmen / welcher ihm eine in Lateinischen zierlichen Versen auffgesetzete Glükwünschung wegen seiner glüklicher Wiederkunft einreichete / die er selber gemacht hatte / und baht untertähnig / weil er Lust zu den freien Kunsten trüge / und geringe Mittel hätte / sein Vorhaben	außzuführen	/ möchten ihre Gn. ihn mit einer Beysteur gnädig ansehen / deß wolte er den wahren Gott herzlich bitten / daß es ihrer Gn. tausendfältig hier zeitlich und dort ewig möchte vergolten werden .	/ setzete sie folgenden Brieff auff .Er ließ denselben alsbald vor sich fodern / umb sein Vorbringen zuvernehmen / welcher ihm eine in Lateinischen zierlichen Versen auffgesetzete Glükwünschung wegen seiner glüklicher Wiederkunft einreichete / die er selber gemacht hatte / und baht untertähnig / weil er Lust zu den freien Kunsten trüge / und geringe Mittel hätte / sein Vorhaben außzuführen / möchten ihre Gn. ihn mit einer Beysteur gnädig ansehen / deß wolte er den wahren Gott herzlich bitten / daß es ihrer Gn. tausendfältig hier zeitlich und dort ewig möchte vergolten werden .Statira stellete sich gleichwol / als wüste	6556	54	15210-Buchholtz__Andreas_Heinrich.tsv
VVIZU	VVFIN		VVIZU	darstellen		Die Nonnen sind nämlich verpflichtet , ehe sie mit ihren Freunden ans Werk gehen , erst alle Akte , die man da abgebildet sieht , in lebenden Bildern	darzustellen	.	jedenfalls Spitzname einer damals berühmten Kurtisane .Die Nonnen sind nämlich verpflichtet , ehe sie mit ihren Freunden ans Werk gehen , erst alle Akte , die man da abgebildet sieht , in lebenden Bildern darzustellen .Pippa : Ich werde sogar sagen :	1286	28	3756-Aretino__Pietro.tsv
VVIZU	VVIZU		VVIZU	durchsetzen		« Als er sah , wie fest sie entschlossen war , ihren Willen	durchzusetzen	, tat er , wie sie ihm gesagt hatte .	Weiber sahen plötzlich fünf gezückte Schwerter .« Als er sah , wie fest sie entschlossen war , ihren Willen durchzusetzen , tat er , wie sie ihm gesagt hatte .Da fühlte der König sein Herz sich	1213	13	95215-Scheik_Nefzaui.tsv
VVIZU	VVIZU		VVIZU	eindringen		« Dem Naturforscher Gaimard genügte die Kunde , die man bis jetzt von den , wahrscheinlich durch den Knall der Feuerwaffen vertriebenen Einwohnern erhalten hatte , noch nicht , und er beschloß , beseelt von dem Wunsche , deren ganze Lebensweise näher kennen zu lernen , ein Stück in das Innere des Landes	einzudringen	.	ebenen und runden Berggipfeln des Eilandes .« Dem Naturforscher Gaimard genügte die Kunde , die man bis jetzt von den , wahrscheinlich durch den Knall der Feuerwaffen vertriebenen Einwohnern erhalten hatte , noch nicht , und er beschloß , beseelt von dem Wunsche , deren ganze Lebensweise näher kennen zu lernen , ein Stück in das Innere des Landes einzudringen .Am Meeresstrande bemerkt man hier und da	860	53	107559-Verne__Jules.tsv
VVIZU	VVINF		VVIZU	einfangen		Der Weg zwischen dem Plateau der Freien Umschau und jenen Quellen war schon zum Theil frei gelegt und für einen etwas geschickter construirten Wagen , als das erste plumpe Gefährt , einigermaßen passirbar , vorzüglich , wenn es gelänge , einige Zugthiere	einzufangen	.	Herrlich , mein Junge , herrlich !Der Weg zwischen dem Plateau der Freien Umschau und jenen Quellen war schon zum Theil frei gelegt und für einen etwas geschickter construirten Wagen , als das erste plumpe Gefährt , einigermaßen passirbar , vorzüglich , wenn es gelänge , einige Zugthiere einzufangen .Cyrus Smith ging voran , während seine	7392	42	107501-Verne__Jules.tsv
VVIZU	VVFIN		VVIZU	einhauchen		Ein Lächeln seiner Göttin war genug , ihn in Vergnügen zu zerschmelzen ; ihre Blicke schienen ihm einen überirdischen Glanz über alles auszugießen , und ihr Atem der ganzen Natur den Geist der Liebe	einzuhauchen	: Was mußte denn aus ihm werden , da sie zu Vollendung ihres Sieges alles anwendete , was auch den unempfindlichsten unter allen Menschen zu ihren Füßen hätte legen können ?	ihren ganzen Plan hätte vereiteln können .Ein Lächeln seiner Göttin war genug , ihn in Vergnügen zu zerschmelzen ; ihre Blicke schienen ihm einen überirdischen Glanz über alles auszugießen , und ihr Atem der ganzen Natur den Geist der Liebe einzuhauchen : Was mußte denn aus ihm werden , da sie zu Vollendung ihres Sieges alles anwendete , was auch den unempfindlichsten unter allen Menschen zu ihren Füßen hätte legen können ?Allein auch dieses war nicht genug ;	2445	34	110268-Wieland__Christoph_Martin.tsv
VVIZU	VVINF		VVIZU	einhändigen		Der Graf hatte es gern übernommen , die Geschäfte seiner Freunde ordnen zu helfen , und er fand es natürlich , daß die Tante das zarte Gefühl für Recht zu befriedigen suchte und dem Neffen das Erbe seines Vaters	einzuhändigen	wünschte .	wiederholte der Obrist mit bitterem Lächeln .Der Graf hatte es gern übernommen , die Geschäfte seiner Freunde ordnen zu helfen , und er fand es natürlich , daß die Tante das zarte Gefühl für Recht zu befriedigen suchte und dem Neffen das Erbe seines Vaters einzuhändigen wünschte .Da ich meinen Wohnort verlassen will ?	2971	39	11308-Bernhardi__Sophie.tsv
VVIZU	VVIZU		VVIZU	einlassen		Der Ritter verlangte Frist bis morgen früh , um sich mit dem Seelenhirten	einzulassen	; und dieser ?	der rothbärtige Schelm den Hals bräche !Der Ritter verlangte Frist bis morgen früh , um sich mit dem Seelenhirten einzulassen ; und dieser ?» Zweitens ein Ohr abzuhauen , und	6141	13	62296-Hippel__Theodor_Gottlieb_von.tsv
VVIZU	VVIZU		VVIZU	einrichten		Denn mir , als einer getaufften Christin , ist nicht erlaubt , auch den geringsten Götzen-Dienst zu begehen , vielweniger den Götzen zu opfern , oder von der dieserwegen von den Heyden angestelleten Mahlzeit etwas zu geniessen , wie mich denn die heilige Schrifft dieses lehret , zumahlen , da ich in meiner heiligen Tauffe durch den Mund und Zungen meiner 3. Tauff-Zeugen , dem Teufel so wohl , als allen seinem Werck und Wesen gäntzlich abgesagt , anbey mich verbindlich gemacht , weiter an nichts zu glauben als an die hochheilige Dreyfaltigkeit , nemlich , Vater , Sohn und heiligen Geist ; ferner aber meine Lebens-Art so	einzurichten	, wie sie mir in der heiligen Bibel , als dem wahren Worte GOttes , vorgeschrieben ist .	Antwort : Mein Vater und Fürst !Denn mir , als einer getaufften Christin , ist nicht erlaubt , auch den geringsten Götzen-Dienst zu begehen , vielweniger den Götzen zu opfern , oder von der dieserwegen von den Heyden angestelleten Mahlzeit etwas zu geniessen , wie mich denn die heilige Schrifft dieses lehret , zumahlen , da ich in meiner heiligen Tauffe durch den Mund und Zungen meiner 3. Tauff-Zeugen , dem Teufel so wohl , als allen seinem Werck und Wesen gäntzlich abgesagt , anbey mich verbindlich gemacht , weiter an nichts zu glauben als an die hochheilige Dreyfaltigkeit , nemlich , Vater , Sohn und heiligen Geist ; ferner aber meine Lebens-Art so einzurichten , wie sie mir in der heiligen Bibel , als dem wahren Worte GOttes , vorgeschrieben ist .Der Buchbinder Ollwitz .	2484	108	97159-Schnabel__Johann_Gottfried.tsv
VVIZU	ADJA		VVIZU	einrichten		Er fuhr empor , setzte sich im Bett aufrecht und sagte : » Bin ich denn nicht der Mann dazu , euch ein Haus zu mieten und es fein säuberlich	einzurichten	?	ich von meinem Herzliebsten scheiden muß !Er fuhr empor , setzte sich im Bett aufrecht und sagte : » Bin ich denn nicht der Mann dazu , euch ein Haus zu mieten und es fein säuberlich einzurichten ?Ich hatte gedacht , ich könnte hier	1028	30	3756-Aretino__Pietro.tsv
VVIZU	VVFIN		VVIZU	fortgehen		Der K \ nig Amraphel versprache ihm hierzu alle hülfe / und erlaubte ihm / so lieb er ihn auch üm sich hatte / mit einem kriegsheer nach Moab	fortzugehen	.	/ so schwere bedingnis zu erfůllen .Der K \ nig Amraphel versprache ihm hierzu alle hülfe / und erlaubte ihm / so lieb er ihn auch üm sich hatte / mit einem kriegsheer nach Moab fortzugehen .Růmt sie gleich alle welt : ihr	21209	29	3459-Anton_Ulrich_Herzog_von_Braunschweig.tsv
VVIZU	VVIZU		VVIZU	hingeben		Aber sowenig sie gestimmt war , mit dergleichen das übliche geistreiche Spiel zu treiben , ebensowenig war sie gesinnt , ihre ernsten Vorsätze zu brechen und sich einer Verlockung	hinzugeben	, die ihr verboten war , wie sie wähnte .	Allein hierin täuschte er sich .Aber sowenig sie gestimmt war , mit dergleichen das übliche geistreiche Spiel zu treiben , ebensowenig war sie gesinnt , ihre ernsten Vorsätze zu brechen und sich einer Verlockung hinzugeben , die ihr verboten war , wie sie wähnte .Mit einiger Mühe wurde das Paar von	99	29	66083-Keller__Gottfried.tsv
VVIZU	VVINF		VVFIN	innewerden		Jetzt erst schien sie eines Dritten Gegenwart	innezuwerden	; und da es ihr einfallen mochte , daß er wohl ihr Gespräch mit Max gehört haben könne , fragte sie mit dem ihr eigenen gütigen Lächeln : » Was nennen Sie leben , lieber Dezimus ?	, als die Dame lustig schien .Jetzt erst schien sie eines Dritten Gegenwart innezuwerden ; und da es ihr einfallen mochte , daß er wohl ihr Gespräch mit Max gehört haben könne , fragte sie mit dem ihr eigenen gütigen Lächeln : » Was nennen Sie leben , lieber Dezimus ?» Ein gewagtes Experiment !	1136	7	26911-Fran_ois__Louise_von.tsv
VVIZU	VVINF		VVIZU	nachmachen		Bald begannen die Afrikaner , welche ein Nachahmungstalent wie die Affen besaßen , seine Luftsprünge , sein Schütteln und alle seine Bewegungen	nachzumachen	.	zu erspähen , was sie vorhätten .Bald begannen die Afrikaner , welche ein Nachahmungstalent wie die Affen besaßen , seine Luftsprünge , sein Schütteln und alle seine Bewegungen nachzumachen .Während der tapfere Joe dies Selbstgespräch hielt	2768	22	107489-Verne__Jules.tsv
VVIZU	VVFIN		VVINF	nachschurren		« Unter dergleichen und andern noch erheiterndern Gesprächen wurde Onkel ganz begeistert , und fing wirklich schon an , der Gesellschaft in entferntere Zimmer	nachzuschurren	.	in der Nachbarschaft gelegenes Gut Ulmengrund .« Unter dergleichen und andern noch erheiterndern Gesprächen wurde Onkel ganz begeistert , und fing wirklich schon an , der Gesellschaft in entferntere Zimmer nachzuschurren .Befriedigend war ihr also seine Antwort ,	1316	24	107239-Unger__Friederike_Helene.tsv
VVIZU	VVFIN		VVIZU	vordeuten		sodann habt ihr die Entschuldigung gleich an der Hand , und sagt , der Stern , das Gestirn sey die Ursach , als welche über euern Willen prädominirt und geherrscht , ob aber dazumal ihr den Heiland Jesum in einem guten Stern werd finden , zweifle ich stark , ja ich sag rund heraus , nein , nein , dann sofern die Stern Ursach seyn des Bösen , so müssen sie selbst in Abgrund steigen , da kann der Fisch und Krebs gesotten werden , und der Stier und Widder gebraten ; seynd sie aber Ursach des Guten , so steigen sie in Himmel zu der ewigen Belohnung , gib aber Acht , Astrologe , daß dich der Scorpion alldort nit zwicke , seynd aber alle diese Himmels-Gestirn nur also beschaffen , daß sie den Menschen , forderist den menschlichen Leib nur incliniren und neigen , so bleibt doch unser Will' in seinem Freiherrn-Stand , und folgsam kann der Astrologus nicht wissen , künftige Ding	vorzudeuten	und zu prophezeihen , sondern dieß ist von dem allwissenden Gott allein vorbehalten , laßt euch also eine Witzigung und eine Lehr seyn , ihr solchergestalten wahrsuchende und wahrsagende Adams-Kinder , was da schon längst Gott durch den Propheten Isaiam gesagt hat : » Laß dir jetzt helfen , die aus dem Lauf des Himmels wahrsagen , und nach den Sternen gucken , und rechnen die Monate , daß sie daraus weissagen , was dir begegnen soll ; siehe , sie seynd worden wir Stopplen , das Feuer hat sie verbrennet , sie werden ihre Seel nit retten von der Gewalt der Flammen .	warum ihr dieß und dieß gethan ?sodann habt ihr die Entschuldigung gleich an der Hand , und sagt , der Stern , das Gestirn sey die Ursach , als welche über euern Willen prädominirt und geherrscht , ob aber dazumal ihr den Heiland Jesum in einem guten Stern werd finden , zweifle ich stark , ja ich sag rund heraus , nein , nein , dann sofern die Stern Ursach seyn des Bösen , so müssen sie selbst in Abgrund steigen , da kann der Fisch und Krebs gesotten werden , und der Stier und Widder gebraten ; seynd sie aber Ursach des Guten , so steigen sie in Himmel zu der ewigen Belohnung , gib aber Acht , Astrologe , daß dich der Scorpion alldort nit zwicke , seynd aber alle diese Himmels-Gestirn nur also beschaffen , daß sie den Menschen , forderist den menschlichen Leib nur incliniren und neigen , so bleibt doch unser Will' in seinem Freiherrn-Stand , und folgsam kann der Astrologus nicht wissen , künftige Ding vorzudeuten und zu prophezeihen , sondern dieß ist von dem allwissenden Gott allein vorbehalten , laßt euch also eine Witzigung und eine Lehr seyn , ihr solchergestalten wahrsuchende und wahrsagende Adams-Kinder , was da schon längst Gott durch den Propheten Isaiam gesagt hat : » Laß dir jetzt helfen , die aus dem Lauf des Himmels wahrsagen , und nach den Sternen gucken , und rechnen die Monate , daß sie daraus weissagen , was dir begegnen soll ; siehe , sie seynd worden wir Stopplen , das Feuer hat sie verbrennet , sie werden ihre Seel nit retten von der Gewalt der Flammen .Anno 1242 , als Massatius Vigonzonius zu	11498	165	4-Abraham_a_Sancta_Clara.tsv
VVIZU	VVFIN		VVIZU	vorschützen		Sie wusste gar nichts	vorzuschützen	: der Schreck hatte ihr so wol aus dem erblasstem Angesicht / als aus dem Sinn / alle Farben weggelescht : also sprang endlich die gepresste Warheit heraus / und bekannte sie / auf sein ernstliches Andringen / es wäre ja eben derselbige Dolch / den er ihr hinterlassen / in derselbigen Nacht / da sie um ihn gebetet hette .	/ den er einsmals verlohrn habe ?Sie wusste gar nichts vorzuschützen : der Schreck hatte ihr so wol aus dem erblasstem Angesicht / als aus dem Sinn / alle Farben weggelescht : also sprang endlich die gepresste Warheit heraus / und bekannte sie / auf sein ernstliches Andringen / es wäre ja eben derselbige Dolch / den er ihr hinterlassen / in derselbigen Nacht / da sie um ihn gebetet hette .Denn wie sie eins nach der Sonntags-Vesper	991	4	26907-Francisci__Erasmus.tsv
VVIZU	VVINF		VVINF	weitergehen		« Hierauf und auf vieles andere , was Anselmo dem Lotario sagte , um ihn zu bereden , wieder wie sonst sein Haus zu besuchen , antwortete derselbe so verständig und nachdrücklich , daß Anselmo an der guten Meinung seines Freundes nicht zweifeln konnte ; sie kamen dahin überein , daß Lotario zweimal in der Woche und an den Festtagen bei ihnen essen sollte ; aber obgleich dies verabredet war , so nahm sich doch Lotario vor , nicht	weiterzugehen	, als es die Ehre seines Freundes erlaubte , die er ebenso teuer als seine eigne achtete .	können sie weder beschränken noch verhindern .« Hierauf und auf vieles andere , was Anselmo dem Lotario sagte , um ihn zu bereden , wieder wie sonst sein Haus zu besuchen , antwortete derselbe so verständig und nachdrücklich , daß Anselmo an der guten Meinung seines Freundes nicht zweifeln konnte ; sie kamen dahin überein , daß Lotario zweimal in der Woche und an den Festtagen bei ihnen essen sollte ; aber obgleich dies verabredet war , so nahm sich doch Lotario vor , nicht weiterzugehen , als es die Ehre seines Freundes erlaubte , die er ebenso teuer als seine eigne achtete .Nach dieser Zeit aber ermunterte er sich	9006	79	17702-Cervantes_Saavedra__Miguel_de.tsv
VVIZU	VVPP		VVIZU	wiedergutmachen		Wenn aber ein Geschäftsmann sich noch mehr stören läßt , als nötig ist , so begeht er ein Unrecht gegen die Zivilisation , ein Unrecht , das gar nicht	wiedergutzumachen	ist .	und Sie sollen mir dabei helfen .Wenn aber ein Geschäftsmann sich noch mehr stören läßt , als nötig ist , so begeht er ein Unrecht gegen die Zivilisation , ein Unrecht , das gar nicht wiedergutzumachen ist .Anton bedauerte das mit einem Eifer ,	25	29	27044-Freytag__Gustav.tsv
VVIZU	VVIZU		VVIZU	zurückgeben		» Hat S ... gestern verlassen , unbekannt wohin – hat nichts darüber gesagt – auch nicht , wann er zurückkommt – hielt es daher fürs beste , Brief	zurückzugeben	, da ich Ihre Handschrift kenne und Sie es immer mehr oder weniger eilig haben .	Herrn nur wortlos den Theaterzettel reichte .» Hat S ... gestern verlassen , unbekannt wohin – hat nichts darüber gesagt – auch nicht , wann er zurückkommt – hielt es daher fürs beste , Brief zurückzugeben , da ich Ihre Handschrift kenne und Sie es immer mehr oder weniger eilig haben .Ich fühlte nun mit brennender Scham das	256	29	85679-Poe__Edgar_Allan.tsv
