DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VAIMP	NN		VAFIN	sein			Sei	getrost liebe Seele , sei getrost du Welt , dir ist viel vom Herren verheißen .	ich Gericht halte über mich selbst !Sei getrost liebe Seele , sei getrost du Welt , dir ist viel vom Herren verheißen .Kein Leiden , keine Reue , kein	400	0	5131-Arnim__Ludwig_Achim_von.tsv
VAIMP	NE		VAFIN	sein		–	Sei	unbesorgt !	Warum fragst du denn so ängstlich ?– Sei unbesorgt !Ulrike .	6838	1	110118-Wezel__Johann_Karl.tsv
VAIMP	NN		VAFIN	sein			Sei	herzlich bedankt für dein freundliches Gedenken – und für den Topf .	kommt auch ein neues Jahr herangeschlichen .Sei herzlich bedankt für dein freundliches Gedenken – und für den Topf .Ich sehe die Lichter bei euch ,	7	0	17068-Busch__Wilhelm.tsv
VAIMP	NE		VAFIN	sein			Sei	ruhig , der Reinhard hat so lange an mir bittet und zerrt , daß ich jetzt zu euch nach der Stadt geh' .	Dürfet Ihr 's nicht sagen ?Sei ruhig , der Reinhard hat so lange an mir bittet und zerrt , daß ich jetzt zu euch nach der Stadt geh' .« » Nun , was ist 's	1300	0	5246-Auerbach__Berthold.tsv
VAIMP	NE		VAFIN	sein		« – » Gott segne eueren Bund , Kinder « – » Gratuliere herzlichst , Vetter « – »	Sei	glücklich , Schwester « und so weiter und so weiter .	gewaltsam niedergeworfen und mit Grabeserde überschaufelt .« – » Gott segne eueren Bund , Kinder « – » Gratuliere herzlichst , Vetter « – » Sei glücklich , Schwester « und so weiter und so weiter .Nein .	6537	19	102345-Suttner__Bertha_von.tsv
VAIMP	NN		VAIMP	sein		»	Seid	willkommen !	» Zeiten der Prüfung !» Seid willkommen !« Frau Hadwig reichte ihm bewegt vom	1010	1	95187-Scheffel__Joseph_Viktor_von.tsv
VAIMP	NN		VAIMP	sein			Seid	ihr blind geworden , da ihr die Spur eines Menschen nicht mehr zu sehen vermögt ?	Laß uns also wieder vorwärts machen !Seid ihr blind geworden , da ihr die Spur eines Menschen nicht mehr zu sehen vermögt ?Ich weiß jetzt , daß wir den	4855	0	79310-May__Karl.tsv
VAIMP	NN		VAIMP	sein			Seid	Ihr es wirklich , Sihdi ?	erkannte mich und griff zum Yatagan .Seid Ihr es wirklich , Sihdi ?« Bei dem Klange der fremden Stimme	227	0	79378-May__Karl.tsv
VAIMP	NN		VAIMP	sein			Seid	Ihr bei Troste mit Euern Gevattern und Truhen ?	Wo siehst du hier eine Truhe ?Seid Ihr bei Troste mit Euern Gevattern und Truhen ?» Was ist dir ?	105	0	6209-Balzac__Honor__de.tsv
VAIMP	NE		VAIMP	sein		Und dann – was hatte sie der sterbenden Mutter gelobt ?! »	Seid	ruhig , Miriam , und sagt es auch Eurem armen Mann , wenn Ihr ihn drüben wiederseht : aus Eurem Sender wird kein › Schnorrer ‹ , solang die Rosel die Augen offen hat .	sich auch diesen seltsamen Wandertrieb erklären .Und dann – was hatte sie der sterbenden Mutter gelobt ?! » Seid ruhig , Miriam , und sagt es auch Eurem armen Mann , wenn Ihr ihn drüben wiederseht : aus Eurem Sender wird kein › Schnorrer ‹ , solang die Rosel die Augen offen hat .Nicht wahr , Reb Itzig ?	2311	12	26919-Franzos__Karl_Emil.tsv
VAIMP	NN		VAIMP	sein		‹	Seid	ihr dann nach eurem Vorgeben teutsch , warum redet ihr französische Fratzen in eurem Gespräche ?	die alte Glückseligkeit von uns gerücket .‹ Seid ihr dann nach eurem Vorgeben teutsch , warum redet ihr französische Fratzen in eurem Gespräche ?Ach , ihr guten Freunde , ich	1163	1	11286-Beer__Johann.tsv
VAIMP	NN		VAIMP	sein			Seid	Ihr denn Kannibalen , oder habt Ihr Herzen von Stein , daß Euch das schöne Weib nicht rührt , daß in ungeheurer Langenweile mit ihrer bête noire von Mann ihre Rosentage verträumt ?	Das war auch nicht Ihre Meinung .Seid Ihr denn Kannibalen , oder habt Ihr Herzen von Stein , daß Euch das schöne Weib nicht rührt , daß in ungeheurer Langenweile mit ihrer bête noire von Mann ihre Rosentage verträumt ?Der Lauf der Kugeln ist zweifelhaft .	19208	0	966-Alexis__Willibald.tsv
VAIMP	NN		VAFIN	sein			Seid	alle , alle verflucht , und – – – « » Nach der Ain Bahrid , « antwortete ich .	, nur euch , euch allein !Seid alle , alle verflucht , und – – – « » Nach der Ain Bahrid , « antwortete ich .« » Hund , schau nicht her	8151	0	79321-May__Karl.tsv
VAIMP	NN		VAIMP	sein			Seid	nicht demütig , seid nicht blöde , seid nicht schwach !	alle Bürger sollen sich zugleich hervorstellen .Seid nicht demütig , seid nicht blöde , seid nicht schwach !Tut das nicht , setzt euch selbst	9060	0	6289-B_rne__Ludwig.tsv
VAIMP	NN		VAIMP	sein		»	Seid	Ihr treu und verschwiegen , so könnt Ihr auf den Capitain rechnen , bei dem geringsten Zeichen von Verrath aber seit Ihr verloren , dafür ist gesorgt .	Kampf begann nun hier von Neuem .» Seid Ihr treu und verschwiegen , so könnt Ihr auf den Capitain rechnen , bei dem geringsten Zeichen von Verrath aber seit Ihr verloren , dafür ist gesorgt .« » Sinne einmal nach !	1901	1	79367-May__Karl.tsv
