DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VMPP	VVPP		VVPP	dürfen		Auf die Vorwürfe erwiderte sie , daß sie gar keine besonderen Talente gehabt habe und wohl gern die Hauswirtschaft geleitet hätte , aber das habe sie nicht	gedurft	; aber wenn es möglich sei , daß sie etwas nach ihrem Willen tun dürfe , so möchte sie wohl Krankenpflegerin werden .	die den Übergang zum Mannesalter bestimmen .Auf die Vorwürfe erwiderte sie , daß sie gar keine besonderen Talente gehabt habe und wohl gern die Hauswirtschaft geleitet hätte , aber das habe sie nicht gedurft ; aber wenn es möglich sei , daß sie etwas nach ihrem Willen tun dürfe , so möchte sie wohl Krankenpflegerin werden .Zu Hause aber war seine Frau mit	1138	27	25313-Ernst__Paul.tsv
VMPP	VVPP		VVFIN	müssen		Mit andern Männern habe ich mit meinem Gehirn und meiner Feder nichts zu schaffen gehabt , wohl einzelne Schriften und Aufsätze von solchen auf Steins Befehl mit ihm durchmachen und seine und meine leisen notulas darüber den Verfassern mitteilen	gemußt	.	und Wiegen gewandert und gewechselt sein .Mit andern Männern habe ich mit meinem Gehirn und meiner Feder nichts zu schaffen gehabt , wohl einzelne Schriften und Aufsätze von solchen auf Steins Befehl mit ihm durchmachen und seine und meine leisen notulas darüber den Verfassern mitteilen gemußt .Der englische Briefwechsel war der heißeste und	1281	39	4078-Arndt__Ernst_Moritz.tsv
VMPP	ADJD		VVFIN	müssen		Da war es wie eine Furie hinter ihr aufgesprungen , daß sie besinnungslos lief und lief , nicht mehr hinter sich sehend , und daß sie atemlos und gescheucht auch schon vor der Haustür stand , den Schlüssel im Schlosse zitternd umdrehend , und als wenn sie im nächsten Augenblicke zusammensinken und sterben	gemußt	.	, was er sagte und tat .Da war es wie eine Furie hinter ihr aufgesprungen , daß sie besinnungslos lief und lief , nicht mehr hinter sich sehend , und daß sie atemlos und gescheucht auch schon vor der Haustür stand , den Schlüssel im Schlosse zitternd umdrehend , und als wenn sie im nächsten Augenblicke zusammensinken und sterben gemußt .Johanna gab ihm die Hände .	5690	53	58342-Hauptmann__Carl.tsv
VMPP	VVPP		VMPP	wollen		» Der große Geist hat nicht	gewollt	, daß ich siege , « sagte er .	noch von einer Emma die Rede .» Der große Geist hat nicht gewollt , daß ich siege , « sagte er .« » Diese Worte sind nicht von	3081	6	79303-May__Karl.tsv
VMPP	VVPP		VMPP	wollen		Wegen der Unmöglichkeit , sich Wasser zu verschaffen , mußte Cook Tonga eher verlassen , als er	gewollt	hatte .	nach Empfang des Preises davonlaufen wollte .Wegen der Unmöglichkeit , sich Wasser zu verschaffen , mußte Cook Tonga eher verlassen , als er gewollt hatte .Die Fremden wären gegen die Eingebornen sehr	3229	17	107558-Verne__Jules.tsv
VMPP	VMPP		VMPP	wollen		Er ist dumm genug gewesen sein Leben lang und hat sich nie unterwerfen	gewollt	.	warf das Strickzeug auf den Tisch .Er ist dumm genug gewesen sein Leben lang und hat sich nie unterwerfen gewollt .Jetzt hatte ich Kraft .	1726	13	81582-M_ller_Jahnke__Clara.tsv
VMPP	VVPP		VMPP	wollen		War es nicht besser , diesem eisern vorgeschriebenen Wege , wie er's ursprünglich	gewollt	hatte , zu folgen ?	gab auch kein langes Warten darauf .War es nicht besser , diesem eisern vorgeschriebenen Wege , wie er's ursprünglich gewollt hatte , zu folgen ?» Du siehst , ich werde recht	2788	13	26856-Fontane__Theodor.tsv
VMPP	VMPP		VMPP	wollen		« Es leuchtete unten eine Flamme auf , und wir hörten die Worte erklingen : » Das habe ich nicht	gewollt	!	Warum verlaßt ihr eure gute Stelle ?« Es leuchtete unten eine Flamme auf , und wir hörten die Worte erklingen : » Das habe ich nicht gewollt !» Ja , « antwortete ich .	11649	20	79322-May__Karl.tsv
VMPP	VVPP		VMPP	wollen		Welches ist der Ort , nach welchem dieser Indianer	gewollt	hat ?	einmal auf einen klugen Gedanken kommen .Welches ist der Ort , nach welchem dieser Indianer gewollt hat ?« » Dieses Lob ist ganz überflüssig	3642	9	79303-May__Karl.tsv
VMPP	VMPP		VMPP	wollen		Was könnte ich heute sein , wenn ich es fest	gewollt	hätte !	einem Worte , ich war leichtsinnig .Was könnte ich heute sein , wenn ich es fest gewollt hätte !» Ich war ein flotter Kerl ,	4768	10	79304-May__Karl.tsv
VMPP	VMPP		VMPP	wollen		» Hätte der Ferdinand etwas von dir	gewollt	, so hätte er sich lange zeigen können , eh' der Pfarrer um dich angehalten , und statt daß du nun Gott danken solltest , daß sich so ein guter Anstand zeigt , denkst du noch ... « Der mütterliche Redefluß ward unterbrochen durch das Anrasseln der stattlichen , wenn auch etwas baufälligen Kutsche , aus welcher der Herr Pfarrer schon längst mit zarter Sehnsucht den Kopf herausstreckte .	wohl der Ferdinand dazu sagen würde .» Hätte der Ferdinand etwas von dir gewollt , so hätte er sich lange zeigen können , eh' der Pfarrer um dich angehalten , und statt daß du nun Gott danken solltest , daß sich so ein guter Anstand zeigt , denkst du noch ... « Der mütterliche Redefluß ward unterbrochen durch das Anrasseln der stattlichen , wenn auch etwas baufälligen Kutsche , aus welcher der Herr Pfarrer schon längst mit zarter Sehnsucht den Kopf herausstreckte .Die Eltern waren trotz aller Wehmut des	29	7	110301-Wildermuth__Ottilie.tsv
VMPP	VMPP		VMPP	wollen		« » Es ist gefügt worden , daß ich mit Euch zusammentreffen sollte « , antwortete Judith , » beide haben wir 's nicht gewußt und nicht	gewollt	.	du mir Botschaft von der Mutter ?« » Es ist gefügt worden , daß ich mit Euch zusammentreffen sollte « , antwortete Judith , » beide haben wir 's nicht gewußt und nicht gewollt .« Immo aber antwortete nicht , und	23341	27	27046-Freytag__Gustav.tsv
VMPP	VVPP		VMPP	wollen		Das Schicksal hat es	gewollt	, daß ich Sie in diesem Hause verdränge , aber schuld habe ich nicht daran .	« erwiderte er heftig .Das Schicksal hat es gewollt , daß ich Sie in diesem Hause verdränge , aber schuld habe ich nicht daran .– – « » Was soll das	2018	4	102326-Sudermann__Hermann.tsv
