DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PPOSAT	PPOSAT		PPOSAT	dein			Dein	Bruder ist jetzt abgereist .	Gott !Dein Bruder ist jetzt abgereist .Gott !	2437	0	108015-Waiblinger__Wilhelm.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Dieser war in Liebe entbrannt gegen die reizende Königstochter , und sie schenkte ihm	ihr	Herz aus inniger Dankbarkeit .	und versprach ihm den höchsten Lohn .Dieser war in Liebe entbrannt gegen die reizende Königstochter , und sie schenkte ihm ihr Herz aus inniger Dankbarkeit .Nun geschah es , daß der Wunderarzt	7	14	10160-Bechstein__Ludwig.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		– Mit Ew. Gnaden Verlaub , sagte Trim : – König Wilhelm war der Meinung , daß Alles in der Welt voraus bestimmt sei ; er pflegte zu seinen Soldaten zu sagen : jede Kugel hätte	ihren	Zettel .	, als meines Onkel Toby's Stadt .– Mit Ew. Gnaden Verlaub , sagte Trim : – König Wilhelm war der Meinung , daß Alles in der Welt voraus bestimmt sei ; er pflegte zu seinen Soldaten zu sagen : jede Kugel hätte ihren Zettel .– Es war gerade , als Du	86	36	99260-Sterne__Laurence.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Die alte Mamsell heftete erstaunt	ihren	Blick auf Felicitas ' Gesicht ; dieser Ton voll unsäglicher Bitterkeit war ihr neu .	jungen Mädchens , ihr sogenannter Sonntagsrock .Die alte Mamsell heftete erstaunt ihren Blick auf Felicitas ' Gesicht ; dieser Ton voll unsäglicher Bitterkeit war ihr neu .‹ ... Und nun hast du ihn	2702	5	78772-Marlitt__Eugenie.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Eine Sittsamkeit in	ihren	Reden , die mir noch bei keinem Mädchen so aufgefallen ist wie bei dieser – alles die Frucht einer guten Erziehung .	schon auf den rechten Weg bringen .Eine Sittsamkeit in ihren Reden , die mir noch bei keinem Mädchen so aufgefallen ist wie bei dieser – alles die Frucht einer guten Erziehung .‹ › Dein Vater , Patchen ,	1997	3	22329-Diderot__Denis.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		« – Ich gieng mit der Frau des Hauses in ein Fenster , wo ich mich über	ihren	Sohn beklagte , der die Ursache dieser Scene war , da er seinem Freund von meinem ihm ertheilten Lobe gesagt hatte .	– Die Mademoiselle C** .« – Ich gieng mit der Frau des Hauses in ein Fenster , wo ich mich über ihren Sohn beklagte , der die Ursache dieser Scene war , da er seinem Freund von meinem ihm ertheilten Lobe gesagt hatte .die Schönheit der Seele ist allezeit mit	10424	17	72270-La_Roche__Sophie_von.tsv
PPOSAT	PPOSAT		PPOSAT	ihr		Der jungen Prinzessin Elisabeth von dem Leben	ihrer	Mutter Nachricht zu geben , mit ihr vereint sich zu bemühen das Kloster ausfindig zu machen , in welchem die Königinn Marie lebte , dieses war das hauptsächlichste , was Albrecht von der Gräfinn von Würtemberg in jenen Stunden des Abschieds forderte .	ihrer ersten Abreise aus Nürnberg gab .Der jungen Prinzessin Elisabeth von dem Leben ihrer Mutter Nachricht zu geben , mit ihr vereint sich zu bemühen das Kloster ausfindig zu machen , in welchem die Königinn Marie lebte , dieses war das hauptsächlichste , was Albrecht von der Gräfinn von Würtemberg in jenen Stunden des Abschieds forderte .schrie Ida mit gerungenen Händen !	4786	7	83002-Naubert__Benedikte.tsv
PPOSAT	PPOSAT		PPOSAT	mein			Mein	Vater hatte mir zwo Sachen sehr eingeprägt , nämlich die Gewißheit des Wiedervergeltungsrechts und den Lehrsatz der Wohltätigkeit unsers Beispiels .	die wir in unsrer Jugend bekommen .Mein Vater hatte mir zwo Sachen sehr eingeprägt , nämlich die Gewißheit des Wiedervergeltungsrechts und den Lehrsatz der Wohltätigkeit unsers Beispiels .– Doch trenne ich mich leichter von	3155	0	72269-La_Roche__Sophie_von.tsv
PPOSAT	PPOSAT		PPOSAT	mein		‹	Mein	Alter aber saß am Bett und rechnete an den Fingern : › Eins , zwei , vier – acht .	Nit raus ?‹ Mein Alter aber saß am Bett und rechnete an den Fingern : › Eins , zwei , vier – acht .Nit raus ?	1682	1	86993-Raabe__Wilhelm.tsv
PPOSAT	PPOSAT		PPOSAT	mein		« » Doctor Welland –	mein	Reisegefährte von Widdin ?	möchte ich wohl mit Dir entfliehen .« » Doctor Welland – mein Reisegefährte von Widdin ?– Sir , es gilt Ihr Leben	5697	5	31528-Goedsche__Herrmann.tsv
