DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVINF	VVINF		VVINF	bleiben		Aus einem Himmelstürmer eine Glucke zu werden , – und dennoch in sich göttlich	bleiben	!	Ist das nicht Selbstverleugnung dem Teufel ?Aus einem Himmelstürmer eine Glucke zu werden , – und dennoch in sich göttlich bleiben !Bloß , um daß in des Genusses	3978	14	4089-Arnim__Bettina_von.tsv
VVINF	ADJA		VVINF	denken		Ich habe schon im vergangenen Jahre in Neapel ( 1821 ) die Beobachtung gemacht , daß ausgezeichnete Musik – auch ein gutes Ballett , ich denke an » Othello « und » Die Vestalin « , Balletts von Viganò , – mich an das	denken	macht , was tagsüber schon der Gegenstand meiner Träumereien war , und daß ich dabei meine besten Einfälle habe .	, in eine köstliche Frucht verwandelt .Ich habe schon im vergangenen Jahre in Neapel ( 1821 ) die Beobachtung gemacht , daß ausgezeichnete Musik – auch ein gutes Ballett , ich denke an » Othello « und » Die Vestalin « , Balletts von Viganò , – mich an das denken macht , was tagsüber schon der Gegenstand meiner Träumereien war , und daß ich dabei meine besten Einfälle habe .Ist unsre Geliebte unsre vertrauteste Freundin geworden	2182	44	99251-Stendhal.tsv
VVINF	VVPP		VVINF	eingreifen		Dies heißt , vielmehr hieße , rassenhygienisch in die Sexualkrise entwirrend	eingreifen	, den Menschen ihr natürliches Anrecht an ein vollerfülltes biologisches Schicksal und damit jenes natürliche Glücksgefühl wiedergeben , dessen Mangel selbst die stolzesten Naturen in ihrer Elastizität zerbricht , sie zu verkümmernden , entartenden Sonderlingen macht / es hieße der schamlosen Verkehrung des Werbekampfes mit ihren verhängnisvollen Folgen auf die Früchte dieses Kampfes Einhalt tun und normale Früchte des Rasseprozesses / befreit von einer verfälschten Auslese / erzielen .	, die die Rasse nicht schädigt .Dies heißt , vielmehr hieße , rassenhygienisch in die Sexualkrise entwirrend eingreifen , den Menschen ihr natürliches Anrecht an ein vollerfülltes biologisches Schicksal und damit jenes natürliche Glücksgefühl wiedergeben , dessen Mangel selbst die stolzesten Naturen in ihrer Elastizität zerbricht , sie zu verkümmernden , entartenden Sonderlingen macht / es hieße der schamlosen Verkehrung des Werbekampfes mit ihren verhängnisvollen Folgen auf die Früchte dieses Kampfes Einhalt tun und normale Früchte des Rasseprozesses / befreit von einer verfälschten Auslese / erzielen .Diese Möglichkeit ist nur zu erzielen :	3220	11	79544-Meisel_Hess__Grete.tsv
VVINF	VVINF		VVINF	ergehen		– In faden Harmlosigkeiten freilich darf ich mich dabei nicht	ergehen	, auf einige Verblüffung läuft es immer hinaus – dem Geschmack der Zeit muß man Konzessionen machen ... man muß ... Welcher Künstler ist groß geworden und hat das nicht getan ?	läßt sich darin nicht finden !.. .– In faden Harmlosigkeiten freilich darf ich mich dabei nicht ergehen , auf einige Verblüffung läuft es immer hinaus – dem Geschmack der Zeit muß man Konzessionen machen ... man muß ... Welcher Künstler ist groß geworden und hat das nicht getan ?Jetzt sind Sie 's nicht .	479	10	23119-Ebner_Eschenbach__Marie_von.tsv
VVINF	VVINF		VVINF	erscheinen		Begleitete mich dagegen jenes junge Mädchen , so müßte ich ja in Aller Augen weit mehr als der Kaufmann Nicolaus Korpanoff meines Podaroshna	erscheinen	.	Verdacht wegen meiner Person zu zerstreuen .Begleitete mich dagegen jenes junge Mädchen , so müßte ich ja in Aller Augen weit mehr als der Kaufmann Nicolaus Korpanoff meines Podaroshna erscheinen .» Ja , sagte er sich ,	5271	23	107503-Verne__Jules.tsv
VVINF	VVINF		VVINF	ersparen		Natur hatte das Ihre gethan , um ihm diese Mühe zu ersparen , das wußte mein Vater , und so hätte er sie sich auch	ersparen	können .	erbärmliches und böswilliges on dit ist .Natur hatte das Ihre gethan , um ihm diese Mühe zu ersparen , das wußte mein Vater , und so hätte er sie sich auch ersparen können .Es ist daher besser , ich werfe	5364	25	99260-Sterne__Laurence.tsv
VVINF	VVINF		VVINF	erzielen		Dies heißt , vielmehr hieße , rassenhygienisch in die Sexualkrise entwirrend eingreifen , den Menschen ihr natürliches Anrecht an ein vollerfülltes biologisches Schicksal und damit jenes natürliche Glücksgefühl wiedergeben , dessen Mangel selbst die stolzesten Naturen in ihrer Elastizität zerbricht , sie zu verkümmernden , entartenden Sonderlingen macht / es hieße der schamlosen Verkehrung des Werbekampfes mit ihren verhängnisvollen Folgen auf die Früchte dieses Kampfes Einhalt tun und normale Früchte des Rasseprozesses / befreit von einer verfälschten Auslese /	erzielen	.	, die die Rasse nicht schädigt .Dies heißt , vielmehr hieße , rassenhygienisch in die Sexualkrise entwirrend eingreifen , den Menschen ihr natürliches Anrecht an ein vollerfülltes biologisches Schicksal und damit jenes natürliche Glücksgefühl wiedergeben , dessen Mangel selbst die stolzesten Naturen in ihrer Elastizität zerbricht , sie zu verkümmernden , entartenden Sonderlingen macht / es hieße der schamlosen Verkehrung des Werbekampfes mit ihren verhängnisvollen Folgen auf die Früchte dieses Kampfes Einhalt tun und normale Früchte des Rasseprozesses / befreit von einer verfälschten Auslese / erzielen .Diese Möglichkeit ist nur zu erzielen :	3220	79	79544-Meisel_Hess__Grete.tsv
VVINF	VVINF		VVINF	gründen		Der Gedanke , die Talente dieser anmutigen Künstlerin mit den seinigen zu verbinden , ihre beiden Existenzen zu einer zu verschmelzen , eine künftige Familie kleiner , ihres Vaters und ihrer Mutter würdiger Cascabels zu	gründen	, lag für den wackeren Gaukler auf der Hand .	scharfsinnigen Manne gewiß nicht überraschen wird .Der Gedanke , die Talente dieser anmutigen Künstlerin mit den seinigen zu verbinden , ihre beiden Existenzen zu einer zu verschmelzen , eine künftige Familie kleiner , ihres Vaters und ihrer Mutter würdiger Cascabels zu gründen , lag für den wackeren Gaukler auf der Hand .... « fiel Ortik ein .	2928	35	107522-Verne__Jules.tsv
VVINF	VVINF		VVINF	halten		Der Sieg ist uns zwar gewiß , aber für den Fall , daß er uns nicht wird , habe ich versprochen , diese Gegend mit meinen Kriegern sofort zu verlassen und für den heutigen Tag Frieden zu	halten	.	« 75 Süßer Brunnen .Der Sieg ist uns zwar gewiß , aber für den Fall , daß er uns nicht wird , habe ich versprochen , diese Gegend mit meinen Kriegern sofort zu verlassen und für den heutigen Tag Frieden zu halten .» Weil ich bei dem Ghani ,	8548	37	79321-May__Karl.tsv
VVINF	VVINF		VVINF	herausholen		« Der Lange trug sie hin und sprach » ich wollte ihn wohl	herausholen	, wenn ich ihn nur sehen könnte .	geholt werden , nun schafft Rat .« Der Lange trug sie hin und sprach » ich wollte ihn wohl herausholen , wenn ich ihn nur sehen könnte .» Daß du mir einen Ring herbeibringst	31	13	50958-Grimm__Jacob_und_Wilhelm.tsv
