DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVFIN	VVFIN		VVFIN	beurteilen		Wir vermieden beide sorgfältig , über diese Gegenstände zu sprechen , und beide	beurteilten	wir uns falsch .	um seine schwache Seite nicht anzutasten .Wir vermieden beide sorgfältig , über diese Gegenstände zu sprechen , und beide beurteilten wir uns falsch .Sobald die Rede auf das Landleben kam	688	13	tolstoi_gluecehe_gluecehe.tsv
VVFIN	VVFIN		VVFIN	blicken		Ich	blickte	auf meine schlafenden Nachbarn und sah , daß er Recht hatte .	, wie es mich eiskalt überlief .Ich blickte auf meine schlafenden Nachbarn und sah , daß er Recht hatte .Ich hatte meine Ladung : Bürste ,	237	1	erckchat_anno1813_anno1813.tsv
VVFIN	VVFIN		VVFIN	fühlen		In einem Augenblicke wie dieser , pflegt man gern an sein Leben zu denken , und	fühlt	man sich von irgend einer Sünde oder von einem Unrechte bedrückt , so sucht man es wieder gut zu machen .	in eine bessere Lage zu versetzen .In einem Augenblicke wie dieser , pflegt man gern an sein Leben zu denken , und fühlt man sich von irgend einer Sünde oder von einem Unrechte bedrückt , so sucht man es wieder gut zu machen .» Hartwig Juel wird innig gerührt werden	1296	16	etlar_armeleut_armeleut.tsv
VVFIN	VVFIN		VVFIN	führen		« » Wir haben das ganze Schloß durchsucht , das Mittelgebäude sowohl wie die drei Türme dort , denn zu allen von außen sichtbaren Zimmern derselben	führten	Treppen und Korridore .	Mon dieu !« » Wir haben das ganze Schloß durchsucht , das Mittelgebäude sowohl wie die drei Türme dort , denn zu allen von außen sichtbaren Zimmern derselben führten Treppen und Korridore .« » Wie , das tut er	635	26	galen_jasmund2_jasmund2.tsv
VVFIN	VVFIN		VVFIN	glauben		Ha ,	glaubt	du daß ich kann ?	Ihr werdet das nicht tun !Ha , glaubt du daß ich kann ?Genoveva .	3836	2	hebbel_genoveva_genoveva.tsv
VVFIN	VVFIN		VVFIN	glauben		Auch er ist , sobald er an Gott und Unsterblichkeit	glaubt	, sofort entschlossen , nur noch der Unsterblichkeit zu leben : » einen halben Kompromiß nehm ich nicht an !	Held , beginnt durchaus als Pascal .Auch er ist , sobald er an Gott und Unsterblichkeit glaubt , sofort entschlossen , nur noch der Unsterblichkeit zu leben : » einen halben Kompromiß nehm ich nicht an !Diese Versöhnung mit der Wirklichkeit , mit	2883	10	bahr_kritik_kritik.tsv
VVFIN	VVFIN		VVFIN	helfen		Sie hatten keinen gelehrten Begriff von der Kunst , aber eine desto größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden	half	, so wenig auch das , was sie sagten , zu bedeuten haben mochte .	sich sehr viel mit ihrem Theater .Sie hatten keinen gelehrten Begriff von der Kunst , aber eine desto größere Meinung von ihrer eignen Geschicklichkeit ; und wirklich konnt es ihnen an Anlage nicht fehlen , da die Abderiten überhaupt geborne Gaukler , Spaßmacher und Pantomimen waren , an denen immer jedes Glied ihres Leibes mit reden half , so wenig auch das , was sie sagten , zu bedeuten haben mochte .» « Da seht nun selbst ,	862	50	wieland_abdera_abdera.tsv
VVFIN	VVFIN		VVFIN	hungern		Hier wohnte unten eine Kinderhälterin unehelicher Sprossen , die an dem erworbenen Monatsgeld langsam zu Tode	hungerte	, das obere wohnungsähnliche Gelaß hatte der Große Geist bezogen .	soeben gekreuzten anspruchsvollen Bürgerzeile nichts nachgab .Hier wohnte unten eine Kinderhälterin unehelicher Sprossen , die an dem erworbenen Monatsgeld langsam zu Tode hungerte , das obere wohnungsähnliche Gelaß hatte der Große Geist bezogen .Der Straßenzug des Sandgangs lief quer über	271	16	barlach_gestmond_gestmond.tsv
VVFIN	ADJA		VVFIN	lachen		« Alle	lachten	lauthals los .	ist ein bißchen zur Ader gelassen .« Alle lachten lauthals los .Er sah alle an , die da	2145	2	loens_wehrwolf_wehrwolf.tsv
VVFIN	VVFIN		ADJD	nehmen		Auch er ist , sobald er an Gott und Unsterblichkeit glaubt , sofort entschlossen , nur noch der Unsterblichkeit zu leben : » einen halben Kompromiß	nehm	ich nicht an !	Held , beginnt durchaus als Pascal .Auch er ist , sobald er an Gott und Unsterblichkeit glaubt , sofort entschlossen , nur noch der Unsterblichkeit zu leben : » einen halben Kompromiß nehm ich nicht an !Diese Versöhnung mit der Wirklichkeit , mit	2883	26	bahr_kritik_kritik.tsv
